,comment,toxic
700,"Он был маньяк и кровавый палач душегуб
",4.0
701,"Я весьма поверхностно знаком с творчеством сего пациента, но из пары его недавних видео могу сделать однозначный вывод, что абсолютное большинство его тезисов находятся где-то посредине двуемыслия и пиздобольства. Это довольно сложный вопрос. Довольно часто иностранцев принимают куда лучше, чем самих японцев. Не потому что японцы плохие, а потому что иностранцы, они как дети того и глядишь расшибут себе лоб без присмотра. Но вообще стоит этим не злоупотреблять и поскорей ассимилироваться. Не рай, конечно, просто очень зажиточная, а главное комфортная для жизни, страна. Я бы даже позволил себе заявить, что по всей совокупности параметров лучше в мире попросту нет. Швейцария, возможно, но это не точно. Виабушники, к слову, не так уж далеки от реальности, рандомное аниме про повседневность практически идеально описывает, собственно, здешнюю повседневность. мимо-живу-в-японии-5-лет
",0.0
702,"Ты у бомжей и алкашей тоже лизал и сосал что ли?
",4.0
703,"Два чая. Русский значит стыдно, и лжец
",1.0
704,"А как же женское тепло? Все, уже не нужно?
",0.0
705,"Неблохо, неблохо. А как у него с обеспечением? Я правильно понимаю, что у него есть некая себестоимость: в него были вложены машиночасы и электроэнергия?
",0.0
706,"А ты думаешь почему к власти нацисты пришли? Глядя на все зверства на востоке, учиненные евреями, немцы готовы были допустить к управлению самых рьяных радикалов, лишь бы не было того, что происходит сейчас. Горе побежденным - знаешь такую максиму? Русские проиграли в 1921, немцы проиграли в 1945. Теперь же пожинают плоды. К слову, немцы сами виноваты в этом, ибо использовали подлый прием против РИ в войне - запустили туда еврейских радикалов и щедро профинансировали. В итоге уже через год получили ноябрьскую революцию. Или вспомни немецкого канцлера, который посадил под собой Меркель, боясь конкуренции мужчин. Чем она ему отплатила и что сейчас делает с Германией ради сохранения власти? Или вспомни политиков, которые давали женщинам права ради дополнительных голосов и сохранения власти в краткосроке. Во что это теперь вылилось? Подлые приемы в политике сгубили этот мир. Гниды у власти его сгубили, разрушив фундамент. Каждый подобный подлый прием скатывает мир в говно, вне зависимости от масштаба деяния.
",4.0
707,"русня не умеет в готовку ... ведь поджарить хохла может только хохол
",1.0
708,"Шевцов,гений!Как он разбирается во всех областях науки?Как он делает так чтобы малолетние дебилы ему поклонялись?Просто он говорит школьникам что они хотят услышать.Вот вам и про то что СНГ страны загнивают,пора валить срочна РРРЯЯЯ
",4.0
709,"Скоро вместо клоун у пидарасов будем говорить пидарас у клоунов
",4.0
710,"Соснули либерахи, верящие фантазиям очередного шизика.
",2.0
711,"Полгода-год назад где-то. Никто не знает.
",0.0
712,"Напоминаю, что легализация во всех странах лоббируется Соросом, который создаёт рынки для картелей.
",0.0
713,"Порашники прифотошопили Путину сиськи что-бы доказать что Алекс Пыня не Сисян? Или в чем смысл?
",1.0
714,"Утер мочу с ебла и МАААААМ! Я ВСЕХ ЗОТРОЛЛЕЛ! Каникулы начались, блядь.
",4.0
715,"Будешь орать когда тебя десять хачей в жопу ебать начнут, сжв-хуесос. Хотя наверняка тебе понравится.
",1.0
716,"русня снимает видосики и бугуртит. Русский бунт. Рашковане as is.
",1.0
717,"Какие же ватники наивные и тупые.
",2.0
718,"молодые топят Пенсионеров на гигантских кораблях
",0.0
719,"БЛЯЯЯЯЯ!!!! Я искренне надеюсь, что на нынешний дедовоевалий пидораны натянут это говно на головы и будут ходить гордые. Я хочу это увидеть.
",4.0
720,"Хуйня этот ваш дэбиль. Я думал, он всех будет хуесосить и избивать направо и налево.
",4.0
721,"Предлагаю пять тыщь и ебу тебя в жопу на стриме
",4.0
722,"За это же время империя почему-то скатилась вообще в говно. Странно, да?
",0.0
723,"Какая медицина, пидоран? Че несешь вообще?
",3.0
724,"не только с внешки горит, но и с его шутеек уровня чуь ниже петросяна, с ебанутой подачей и необоснованными вставками при монтаже и с того что этот питерский педераст видео раз в 5 лет высирает, хотя у него там целый гомо-отряд на монтаже
",4.0
725,"После его жалких просьб поцеловаться ещё послал бы его нахуй.
",4.0
726,"зоофилофобная страна Ох уж эта пидорашка со своей зоофилофобией...
",1.0
727,"респекты за эти выдержки. Каждое написанное слово в них - правда. Милошевич у вас фашист, военный преступник, кровопийца, чего ж вы тогда с этим негодяем ручкались за 3,5 года до агрессии, чего это Холбрук из Белграда не вылезал? Туджман был сербофобом и ярым антисемитом, но военный преступник и просто извращенец Клинтон ему до сих пор подлизывает, говоря, что он никогда бы не поехал в Гаагу, Если бы не отдал концы в конце 1999 года. История воздаст должное президенту Милошевичу за борьбу и сохранение своей страны, это не няшные куколды, кто целый полуостров без единого выстрела отдали, а потом кукарекают.
",4.0
728,"Кто-же тогда спонсирует бунты в США?
",0.0
729,"в новокузнецком Пусть радуется, что не заточкой получил в этой криминальной наркопараше.
",4.0
730,"Не сказал бы, что засунуть пять книг в один фильм было хорошей идеей К сожалению пока не читал, но обязательно прочту, исторические романы- лучшее
",0.0
731,"Сратый петух с вырвиглазными превьюхами и 256 подписонами сам про себя создал тред и себя в шапку сунул, ну конечно же пойду ему бампать тред. Зарепортил.
",3.0
732,"Сколько же мелкобукв в треде, ненавижу вас уебища .
",4.0
733,"Теперь понятно почему у него жирная страшная баба и почему он сошелся с Просвирниным. Я как физиогномист говорю, он дешёвка
",4.0
734,"Это даже хорошо, больше хохлов можно порвать за один заход.
",1.0
735,"Ага. Ради интереса глянул Анального, думал скажет он об этом или нет? Сказал, тоже в стиле ололо глядите лох пидар в лупу смотрит Думал, может это траллинг такой, ан нет, вон окатыши также думают и не парятся.
",3.0
736,"Меня больше всего прикалывает когда Егор в очередной раз несмешно шутит и смеется потом как свинья на кокаине а его телка такая Кхм и что-то читает серьезным голосом чтобы не было заметно какой ее парень мудак.
",4.0
737,"У тебя Порошенко массовые вбросы на выборах готовит, а ты о москолях думаешь. Беги на майдан скакать.
",1.0
738,"Какая же ты мразота, надеюсь, ты как можно быстрее сдохнешь от спидорака. Такие в принципе не должны доживать до 25. Излишне этичным он стал, не ссать людям в напитки, не насиловать женщин, никого не бить - это теперь излишняя этичность. Блядь, каких же лучей поноса я тебе шлю, уебок.
",3.0
739,"Я же не мразь, лжец, приспособленец и просто негодяй.
",4.0
740,"Модератор, может почистите скопившиеся репорты?
",4.0
741,"Лахтобляди совсем ебанулись. Скоро все подряд страны будут перефорсивать на Пидорашку.
",4.0
742,"ПАЦАНЫ КАК СЕГОДНЯ ПРИКОЛЬНЕМСЯ НАД СЫЧЕВЫМ, ДАВАЙТЕ В ОЧКО ОКУНЕМ ИЛИ КЛЕЕМ СПИНУ НАМАЖЕМ У МЕНЯ ИДЕЯ ПОЛУЧШЕ, РАСКАЖЕМ СМИ ЧТО ОН ТЕРАКТ ГОТОВИТ, ОН СТРАНЫЙ И НЕЛЮДИМЫЙ НАМ ПО ЛЮБАС ПОВЕРЯТ
",4.0
743,"70 лет промытых мозгов.
",4.0
744,"На острове Кунашир продолжается создание современного предприятия по производству рыбной муки и рыбьего жира. В Южно-Курильске строители завершили закладку фундамента будущего здания, заливку полов и приступают к монтажу несущих металлоконструкций. Финансовую поддержку проекту оказал региональный институт развития созданная островными властями Корпорация развития Сахалинской области . Акционерное общество на льготных условиях профинансировало изготовление в Таиланде высокотехнологичного оборудования двух производственных линий будущего цеха. В пиковый период они способны перерабатывать до 504 тонн сырья в сутки. В конце ноября прошлого года груз прибыл на остров. Дальнейшее строительство здания цеха будет вестись параллельно с монтажом и наладкой производственного оборудования, рассказал генеральный директор ООО ПКФ Южно-Курильский рыбокомбинат Константин Коробков. Запуск должен состояться до конца 2019 года. С выходом нового производства на полную мощность в 2021 году ежегодный вклад ООО ПКФ Южно-Курильский рыбокомбинат в валовый региональный продукт вырастет до 1,7 миллиарда рублей. Поступление налогов в региональный бюджет увеличится до 92 миллионов рублей. На производстве будет создано 46 новых рабочих мест.
",0.0
745,"Да не буду я твоего сисяна трогать, успокойся, хуйлан.
",3.0
746,"И вот, разве это не аватарка?
",4.0
747,"Светов изначально был поддержан уважаемыми у кряклов эмигрантами вроде Дурова и Чичваркина. А Свин уже давно сделать самое грязное что можно представить - призывал могилизироваться на домбабве. А в медийном поле и дальше пропагандировать домбабве это очень стремно. Там с одной стороны все сомневающиеся и симпатизирующие руским креаклы отвалятся навсегда, а останутся реальные любители прямого действия в стиле бонов из нулевых. И от такой хуйни можно много до чего договориться. А все эти антилевацкие интернет воины это конечно никем не уважаемая, но на деле никак не дискридитирующая тусовка. Об того же Понаса испачкались и дожди и федеральные сми, и радио свободы и навалы и демшизоидные блогеры. А он и по стилистике и по сути говорит вещи пожестче.
",4.0
748,"А вертолеты подняли? В спортлото обратились? Конечно серьезное дело, не то что горящий автобус с 50 пассажирами куда приехал один наряд.
",0.0
749,"А ведь о чём-то подобном предупреждали ещё в треде 2.
",0.0
750,"Было уже всё это, пусть что-нибудб новое придумают.
",0.0
751,"Ну ты же понимаешь, что у хохлов и денег то нет?
",1.0
752,"Как же хочется её абьюзивно насильно мачнискти суперматистки трахнуть в ональную дупу своим крохотусиком...
",4.0
753,"Цена на золото почти всегда одинаково. Плюс его можно возить в самолёте
",0.0
754,"ты не у себя в школьном дотатреде и не на переменке, петушонок малолетний.
",3.0
755,"У тебя на него встал значит он пидор?
",4.0
756,"жена ушла Надо было ее сжечь, катался бы сейчас по миру
",4.0
757,"Аргументировал это тем что православие мертво и вообще РПЦ это гебешный цирк, а Опус Деи это нечто живое и развивающееся.
",4.0
758,"Какое отношение твой лахтодырский сайт имеет к этой теме? Иди нахуй.
",4.0
759,"при очевидных потерях и расходах хуя се манямирок и свинособаки....
",4.0
760,"Вчера увидел знакомый ебальник в новостях, это Паша Колемесин, мы с ним до 5 класса вместе учились, потом его перевели в другой класс, потом в другой, а потом и вовсе в другую школу, видимо заебал всех. Хотя был омежкой даже большим чем я, так что сейчас я удивлён
",0.0
761,"Но от Сидоровича не уносят мусор
",4.0
762,"бродяжной собаке штраф, за разведение антисанитарии, зоошизу(говноОПа и блохера) усыпыить, хозяина расстрелять...
",4.0
763,"у неё клитор больше твоего члена Отсосал бы ей клитор и дал кончить сквиртом на лицо. Но суть не в этом, а в том, что таких - единицы, и для конкуренции слишком мало.
",4.0
764,"всех подписавших запишут в экстримитсы террористы. жалкая рабская блеющая овечка против локомотива дьявола.
",4.0
765,"Монголокацап детектед.
",4.0
766,"Все, едем в пендостан ебать тупых пендосских шлюх.
",1.0
767,"Помню, о нем весь интернет говорили в году 12-13. Сейчас уже несколько лет, как о нем нечего не слыхано только канал дай пять вспомнили о нем . Как говорил сам Желудь, сам захотел уйти из славы, ибо его это заебыло.
",0.0
768,"У руццких давняя тема влечения к жопам полных говен, просто не могут устоять, педерасты одним словом.
",1.0
769,"На днях купил какому-то школьнику-студенту (выглядящему не младше меня) энергетик в магните, потому что он не мог. Нихуя себе ребенок, ему было лет 16-18, разве это не пик здоровья? Зато деду легко можно продать, а потом его ошметки будут по всему городу собирать.
",0.0
770,"кукарекнула то, о чем на харкаче последний сосницкий уже докторскую защитил и тысячи тредов высрал ЕБАТЬ ФУРОР НАХУЙ. ВОТ ЭТА ДА? ДА КАК МЫ СРАЗУ НЕ ДАГАДАЛИСЬ ТО ЕБАТЬ. АЙДА НА ПЕРЕДАЧУ РАССКАЖЕШЬ ЧЕ ТАМ ДА КАК Больные пиндосы. Еврокуколды рили создают впечатление какого то умственно отсталого народа имбецила.
",1.0
771,"Что за лошак? Его мнение важно?
",3.0
772,"Макака специально такие имена дает всем с ЛГБТ флажком?
",4.0
773,"высказался КХЕ КХЕ КХЕ КХХХХ КХА КХА КХЕ КХХХХХХ
",4.0
774,"Хуйло, почему ты считаешь что постить с аватарой - это нормально?
",3.0
775,"Ну есть её фото? Мне голос её всегда напоминает ту ведущую с россии1 на которую дрочат крым-политачеры.
",4.0
776,"Сильное выступление, теперь я за Навального нет
",0.0
777,"стало быть и форм движения - две. Капиталистическая и социалистическая. На то, что первой нужно 5 лет, второй достаточно 3 лет.
",0.0
778,"Ну вот посмотрел его видео, Япония хоть и не рай, который рисуют себе виабушники, но всё же не самая худшая страна. По сравнению с адом уныния и безысходности, который в США, в Японии местами даже весело.
",0.0
779,"В Рашке не надо работать, из Рашки надо валить.
",1.0
780,"Другие питерские такой хуйней не занимаются. У академега на втором контент часто даже лучше основного бывает. Помню как все порвались с этого видео
",0.0
781,"Очевидно вагоны разгружать, с этим режимом нормальной работы нет
",0.0
782,"Охуеть ты олд Сразу вспомнил ту группу в вк, со смешными мемами
",4.0
783,"(...)Вот например метод гнилой селедки . Работает так. Подбирается ложное обвинение. Важно, чтобы оно было максимально грязным и скандальным. Хорошо работает, например, мелкое воровство, или, скажем, растление детей, или убийство, желательно из жадности. Цель гнилой селедки вовсе не в том, чтобы обвинение доказать. А в том, чтобы вызвать широкое, публичное обсуждение его НЕсправедливости и НЕоправданности. Человеческая психика устроена так, что, как только обвинение становится предметом публичного обсуждения, неизбежно возникают его сторонники и противники , знатоки и эксперты , оголтелые обвинители и ярые защитники обвиняемого. Но вне зависимости от своих взглядов все участники дискуссии снова и снова произносят имя обвиняемого в связке с грязным и скандальным обвинением, втирая таким образом все больше гнилой селедки в его одежду , пока наконец этот запах не начинает следовать за ним везде. А вопрос убил-украл-совратил или все-таки нет становится главным при упоминании его имени(...)
",0.0
784,"Удвою опа. Заебало, смотришь видос, а там ебля обрывается видосом по химии.
",4.0
785,"Руснявые бесвкусные додики даже до уровня лил пипа не дорасли. Быстрее сдохнут уебаны - быстрее нормальная музыка в ру сегменте появится.
",1.0
786,"НЗ-менты: Здравствуйте, админ пиндосского форума. У вас на форуме Брендон писал всякое про шутинг, мы бы хотели всё это скачать себе на флэшку. Расскажите, как и что для этого нужно. Имейте ввиду, что это письмо под нашим законом номер 50, короч низя его никому показывать и вообще кококо. Админ: Вы че, охуели пидоры, нихуя я вам не дам. Я вообще у себя тут сам это все постил, видосы там, и всякое. Ебнулись там совсем со своей цензурой. Нахуй двигайте. Меня зовут Джошуа, мой адрес - Пиндосия, такая-то улица такой-то дом, пишите письма мелким почерком. И в очко себе суньте свой закон номер 50. Нахуй и вас и вашу говнострану. НЗ-менты: Спасибо за быстрый ответ. Мы подумаем.
",1.0
787,"Нет , ты просто жидко обосрался и с криками ВР ТТТИИИ начал жрать свое дерьмо под звонкий смех олдов
",4.0
788,"Топорно работаешь - здесь твои порашные заклинания не действуют.
",4.0
789,"В комментах на спортсе пидораны горят и обличают Глебыча
",4.0
790,"Слишком много хочешь. Руснявая пидораха не стоит и пальца казаха. Вы и должны быть рабами, вам не привыкать.
",1.0
791,"Хотя мы не знаем точно частоту экспириенса, но по многочисленным намекам Маэстро можем и об этом дошадываться
",0.0
792,"Да не жирный же Ну ок как тебе нравится: пухлый, рыхлый, толстый, обоготельный?
",4.0
793,"Сам факт, что фильм, снятый в этом веке нельзя найти даже на торрентах, говорит о том, что фильм этот никому особо не нужен. А какой фильм никому особо не нужен? Правильно, говённый фильм.
",0.0
794,"Ебать, безумие какое. Может чувак набухался и решил суициднуться, сделав доброе дело?
",4.0
795,"Путен не вечен. ДНР и ЛНР его переживут. У русских будет шанс решить эту проблему. Если бы поддержки со стороны националистов (а на самом деле не только их, но и коммунистов, монархистов, анархистов, нацболов и кого угодно) не было, то украинская проблема стояла бы еще острее.
",4.0
796,"ЧЕТВЕРГ РЫБНЫЙ ДЕНЬ ПРИШ Л В СТОЛОВУЮ ПУСТЫЕ ПРИЛАВКИ Не понял, можно поподробней?
",4.0
797,"Женечка-няшенька истинная чемпионка, зоофилы сосатьь
",4.0
798,"После всего случившегося Нурсултан Назарбаев подал в отставку.
",0.0
799,"Пидор, ты предлагаешь в интернете телевизор устроить, те кто лайкнул пидарасы сдохните от рака жопы.
",3.0
800,"АНАЛитики жизни ютюба подоспели
",0.0
801,"Ой герой нашелся! Да ты бы сам на все замки закрылся. У этого уебана и нож мог быть, полез бы ты в драку? Получил бы пару шрамов на лице. Кукарекнуть в интернате просто, а в жизни всё происходит очень быстро и с последствиями.
",3.0
802,"Я не знаю, как написана эта инструкция, но неужели авторы не предусмотрели случай, что ассистент откажет датчики сбойнут и система будет ухудшать качество пилотирования? Тогда всё очень плохо и катастрофа была лишь вопросом времени.
",0.0
803,"Чмони, чмохи и просто пидоры, я вам в очередной раз напоминаю, что чмоэстро проиграл суд первой инстанции Олеже Ссаколову.
",4.0
804,"поймал А теперь становись на колени, Тарас. Будем тебе в пятак письками тыкать.
",4.0
805,"Объясните , что теперь, когда клоуны разосрались между собой, будет?
",4.0
806,"У нас в России нет чувства налогоплательщика, то есть вас почему-то мало интересует, куда тратят деньги Пара тредов ниже Отток капитала из России по итогам 2019 года заметно превысит изначальный прогноз, сообщила глава ЦБ РФ
",0.0
807,"Я укорочу свою простыню текста. ...Когда срешь на ПОраше как пидорашка якобы случайно серешь себе в шаровары. Скрипт пидорашек тригиртся и скрывает тебя как пидорашку. По этому ты меняешь обсранные шаровары и все равно срешь не снимая.
",1.0
808,"Те же самые интонации, тот же самый потешный обличительный апломб 2ую. маргинал интонации мэда всегда копировал. ибо считал его крутым
",0.0
809,"Татаре больше русские чем весь этот хохло-бульбаший унтерскам.
",1.0
810,"Обратите внимание, какой он ультрабыдлан, в конце говорит: Умываться - для педиков. Для педиков. Все пидоры.
",4.0
811,"Хуякбы. Старый хуй просто нихера не видит уже вот и пользуется лупой. У меня бабка такая же близорукая пизда и хватается залупу мою , когда влом очки искать. А ты просто окатышь обсанный.
",4.0
812,"В очередной раз убеждаюсь, что идиотам источник не помогает, идиоты будут читать писюльки с фантазиями журнашлюх.
",4.0
813,"украинцам не нравится, когда их называют пидорашками. поэтому украинцы обзываются, как дети малые, мол сам такой, сам такой! пидорашки же)
",1.0
814,"Червепидорские страны парашной конфедерации -Казахстан. Президент Нурсултан Назарбаев правит с 89 года (30 лет, рекорд) и до наших дней, совершив многоходвочку и передав власть от президента к своей новой должности Отца Нации. Превратил одну из самых перспективных стран региона в гулаг с репрессиями и нищетой. Превратил сталицу Астану в Нур-султан. -Азербайджан. Отец Гейдар Алиев передал трон сыну Ильхаму Алиеву, в общей сложности правят с 93 года (26 лет), наследственная династия правителей, восточная деспотия. -Беларусь. Красный кгбшник Александр Лукашенко правит с 94 года ( 25 лет). Превратил европейское государство в гулаг, а европейское население в рабов и животных. -Таджикистан. Президент Рахмон Эмомали правит с 94 года (25 лет), носит титул Основатель мира и национального единства Лидер нации . Превратил свою страну в нечто похожее на смесь Нигерии и Северной Кореи. -Российская Федерация. Кгбшник Владимир Пыня правит с 99 года(20 лет). Принял страну с миллиардами ресурсов, нефтью, образованным населением и безграничными возможностями для сотрудничества и развития, сейчас правит руинами в прямом смысле этого слова.
",2.0
815,"Мальчик сразу же ушел в глину по пояс Сука, эти журнашлюхи когда свое говно высирают на фото хоть смотрят?
",4.0
816,"продают машины рашка не может! не может я говорю!
",1.0
817,"Бесплатный долбоеб, ты? Выйди нахуй из треда
",3.0
818,"Тебя это ебать не должно, пидарюга
",3.0
819,"Хохлы-объебосы порвались, лол
",1.0
820,"умных людей игродауны
",4.0
821,"Уверен, что эта мразота которая делает скримеры тоже сейчас сюда прибежит, начнет гадить и оправдывать свою деятельность.
",3.0
822,"Ты думаешь, что у феминисток есть мужья? Какой дебил будет с ними жить? Пизда ты ограниченный ебик...Серьезно считаешь феминистки ебанутые бодипозитивщицы повернутые на притеснении кунцов? То что ты считаешь фемиками, это обычные фрики-маргиналы, норм феминистки топят против феминицида, и за выравнивание зарплат. К кунью ненависти не испытывают, сосут хуйцы, моют посуду.
",4.0
823,"СРОЧНА!!!!!!!!!!!!!!!!!!!!!!!!!! ИЗБИЕНИЕ И!З!Б!И!Е!Н!И!Е БЕСПЛАТНА И БЕЗ СМС ПОДПИСЫВАЙТЕСЬ НА КОНАЛ СТАВЬТЕ ЛАЙК ДОНАТЬТЕ ПРОДАЙТЕ ПОЧКУ СДЕЛАЙТЕ БОЧКУ ПОСМОТРИТЕ ВИДЕО Я КАПСОМ НАПИСАЛ ЧТОБЫ ВЫ ПОСМОТРЕЛИ СМОТРИТЕ ЕЩЕ ЕБУЧИХ ВОСКЛИЦАТЕЛЬНЫХ ЗНАКОВ НАСТАВИЛ БЕСПЛАТНО БЕЗ СМС СЛЫШИТЕ БЕСПЛАТНА И БЕЗ С М С СМОТРЕТЬ ОНЛАЙН ОФЛАЙН ХУЙЛАЙН
",4.0
824,"Что за телефон в кармане? И проговаривался ли Гуфик про то какой у него телефон?
",0.0
825,"А скиньте аватарку дедушки со стрима, где он в парике и накрашенный
",4.0
826,"НАКОНЕЦ-ТО! ГОРИ В АДУ, СУКА!
",3.0
827,"технический проход в хохлы Даже хохлы могут в сплоченность и бунт (это еще до событий на донбасее кстати 2013 год) какие же пидорахи куколды
",1.0
828,"И как бонусом регулярная реклама яндекс обрыгаловки.
",0.0
829,"Какую, какую, хохлячью, своей у них нет.
",1.0
830,"АВСИЕВВСТЬИЫФЦВФФСОАЬ! АЛЕКС! ПЫНЯ! СИСЯН! ХОХЛЫ! РРРЯЯЯЯ!!!
",4.0
831,"Естественно, не забываем про бесплатную медицину, отдых, копеечные кино, книги, театры, нихуя не стоящая еда, общественный транспорт Няш, ну ты же понимаешь, что ничего бесплатного не бывает. Да, еда была дешевая, только ее в магазине нужно было доставать . Не как сейчас, пришел в супермаркет, выбрал, что нужно, и пошел на кассу (но спасибо контрсанкциям - выбора теперь меньше), а что есть, то и бери. В Москве или Ленинграде проблем с выбором было меньше, а где-нибудь в райцентре Калининской области была жопа. Колбасные электрички не просто так появились - колбасы в магазине не было. Деньги вроде как есть, но купить нихуя нельзя. И то же и с одеждой, и с мебелью, и с автомобилями. Вот сейчас автомобили дорого стоят. А тогда они тоже дорого стоили, да только ты не мог их просто купить - в очереди нужно было стоять. И жилье было бесплатное, это правда. Но ты не мог это самое бесплатное жилье получить там, где тебе хочется. Отучился в ВУЗе или ПТУ, получил направление на работу , и работай. И не в Москве. как ты понимаешь, а в какой-нибудь залупе. И там же и жилье дадут, да. А хочешь в Москву или Ленинград - хуй тебе. Ну, для Москвы, правда, было понятие лимита. И все это бесплатное жилье, образование, медицина - оно не было бесплатным. И когда СССР доходами от нефти не смог покрывать свои потребности, то в ход пошел золотой запас. Натурально за золото, накопленное от сверхдоходов, покупали зерно. А когда золото подошло к концу, то тут и жилье бесплатное, и медицина, и наука пиздой накрылись.
",0.0
832,"Почему их импортируют? Тут нет технологий?
",0.0
833,"Слышал там, большинство проституток это хохлушки. Друг рассказывал
",1.0
834,"два чая, как раз недавно тошнольгию пересматривал. Местами конкретный испанский стыд, но все равно лампово, вспоминается молодость...
",0.0
835,"Если с бадуняки залить в себя с утра литр айрана, все плохое настроение выйдет мощной коричневой струёй через пару часов, это кому похмеляться не вариант, на заметку
",4.0
836,"этот побогаче просто будет. ну и ебальник у него приятнее. а так шлюхе все равно кому продаваться
",3.0
837,"Почему этот пидор не хочет играть Муцураева?
",3.0
838,"пиздец как же я ненавижу женщин
",4.0
839,"щас бы сайтам с русским именем доверять
",1.0
840,"Правильно. Айда хохлов обсуждать.
",1.0
841,"э русна на бутылку садис да мимо татарин
",1.0
842,"бля пацаны дико извиняюсь, вкладки с тредами перепутал.
",4.0
843,"Тебе и собака няшная, клоун
",3.0
844,"Обычная баба. Пацан - лох.
",4.0
845,"фотографии президента РФ в фашистской форме Когда не нужна даже фамилия. Царь он и есть царь.
",4.0
846,"Щас бы всяких червей-клоунов на мемах деанонить, кому он нахуй нужен?
",3.0
847,"Дурачок даже сам себе лайкнул как дебил.
",4.0
848,"Как же хочется мамку лизы
",4.0
849,"Начальник ЦИПсО! Этого первохрюкана замените! Порвался.
",1.0
850,"интересно, почему сейчас не обсуждают
",0.0
851,"В общем-то, на семейном канале есть довольно ламповые видосы. Есть видосы где они отдыхают - выезжают в лес или просто жарят шашлыки во дворе. Там чувствуется та самая атмосфера русского отдыха, а самое главное - приходит осознание - это то, к чему Нифёдов стремился эти годы. Никаких высших целей, никаких подростковых максималистских планов, приземленные и понятные цели. Нахожусь в состоянии транса смотря его видео. Умиротворение и спокойствие.
",0.0
852,"Германия никогда не будет покупать у США. Я знаю о чем говорю. Если к России допустим 30 немцев испытывают негатив, то к США - 60-70 .
",0.0
853,"Можно. Ничего интересного. Серьёзно.
",0.0
854,"Махоун это не до блогер, потлатый говнарь из какой то дыры, типа латвии или эстонии, несет полную хуйню в своих высерах.
",4.0
855,"Сука, ненавижу тебя. Ты заставил меня плакать
",3.0
856,"Мне нужны новости с раша тудей а не пук.хрю.уа.сом
",1.0
857,"Нууу, не удивительно. Нажрался небось и нес хуйню всякую..
",4.0
858,"Папка Монография Маэстро переполнена (4400 файлов, прямо как ссылок!), создаю Новая Монография Маэстро .
",0.0
859,"Ну таки в нормальном детсаде могут и 40 тыр в мес платить на руки. Плюс стаж и опыт - потом можно в частную школу и репетитором, по Москве это от 100 тыр в мес (сестра до 200 тыр в мес на репетиторстве имеет около 100 тыр в мес школа платит) Плюс может хочет сеять разумное, доброе, вечное.
",0.0
