film	category	director	actor	duration	release_year	rating
Drishyam	Mystery	JeethuJoseph	Tabu	160	2015	8.2
Drishyam	Mystery	NishikantKamat	Tabu	160	2013	8.3
Drishyam	Mystery	NishikantKamat	Tabu	160	2015	8.3
Drishyam	Mystery	NishikantKamat	Tabu	160	2013	8.2
Drishyam	Mystery	NishikantKamat	Tabu	160	2015	8.2
Drishyam	Crime	JeethuJoseph	RajatKapoor	160	2013	8.3
Drishyam	Crime	JeethuJoseph	RajatKapoor	160	2015	8.3
Drishyam	Crime	JeethuJoseph	RajatKapoor	160	2013	8.2
Drishyam	Crime	JeethuJoseph	RajatKapoor	160	2015	8.2
Drishyam	Crime	NishikantKamat	RajatKapoor	160	2013	8.3
Drishyam	Crime	NishikantKamat	RajatKapoor	160	2015	8.3
Drishyam	Crime	NishikantKamat	RajatKapoor	160	2013	8.2
Drishyam	Crime	NishikantKamat	RajatKapoor	160	2015	8.2
Drishyam	Drama	JeethuJoseph	RajatKapoor	160	2013	8.3
Drishyam	Drama	JeethuJoseph	RajatKapoor	160	2015	8.3
Drishyam	Drama	JeethuJoseph	RajatKapoor	160	2013	8.2
Drishyam	Drama	JeethuJoseph	RajatKapoor	160	2015	8.2
Drishyam	Drama	NishikantKamat	RajatKapoor	160	2013	8.3
Drishyam	Drama	NishikantKamat	RajatKapoor	160	2015	8.3
Drishyam	Drama	NishikantKamat	RajatKapoor	160	2013	8.2
Drishyam	Drama	NishikantKamat	RajatKapoor	160	2015	8.2
Drishyam	Thriller	JeethuJoseph	RajatKapoor	160	2013	8.3
Drishyam	Thriller	JeethuJoseph	RajatKapoor	160	2015	8.3
Drishyam	Thriller	JeethuJoseph	RajatKapoor	160	2013	8.2
Drishyam	Thriller	JeethuJoseph	RajatKapoor	160	2015	8.2
Drishyam	Thriller	NishikantKamat	RajatKapoor	160	2013	8.3
Drishyam	Thriller	NishikantKamat	RajatKapoor	160	2015	8.3
Drishyam	Thriller	NishikantKamat	RajatKapoor	160	2013	8.2
Drishyam	Thriller	NishikantKamat	RajatKapoor	160	2015	8.2
Drishyam	Mystery	JeethuJoseph	RajatKapoor	160	2013	8.3
Drishyam	Mystery	JeethuJoseph	RajatKapoor	160	2015	8.3
Drishyam	Mystery	JeethuJoseph	RajatKapoor	160	2013	8.2
Drishyam	Mystery	JeethuJoseph	RajatKapoor	160	2015	8.2
Drishyam	Mystery	NishikantKamat	RajatKapoor	160	2013	8.3
Drishyam	Mystery	NishikantKamat	RajatKapoor	160	2015	8.3
Drishyam	Mystery	NishikantKamat	RajatKapoor	160	2013	8.2
Drishyam	Mystery	NishikantKamat	RajatKapoor	160	2015	8.2
Hamilton	Biography	ThomasKail	Lin-ManuelMiranda	160	2020	8.4
Hamilton	Drama	ThomasKail	Lin-ManuelMiranda	160	2020	8.4
Hamilton	History	ThomasKail	Lin-ManuelMiranda	160	2020	8.4
Hamilton	Biography	ThomasKail	PhillipaSoo	160	2020	8.4
Hamilton	Drama	ThomasKail	PhillipaSoo	160	2020	8.4
Hamilton	History	ThomasKail	PhillipaSoo	160	2020	8.4
Hamilton	Biography	ThomasKail	LeslieOdomJr.	160	2020	8.4
Hamilton	Drama	ThomasKail	LeslieOdomJr.	160	2020	8.4
Hamilton	History	ThomasKail	LeslieOdomJr.	160	2020	8.4
Hamilton	Biography	ThomasKail	RenéeEliseGoldsberry	160	2020	8.4
Hamilton	Drama	ThomasKail	RenéeEliseGoldsberry	160	2020	8.4
Hamilton	History	ThomasKail	RenéeEliseGoldsberry	160	2020	8.4
Andaz_Apna_Apna	Action	RajkumarSantoshi	AamirKhan	160	1994	8.0
Andaz_Apna_Apna	Comedy	RajkumarSantoshi	AamirKhan	160	1994	8.0
Andaz_Apna_Apna	Romance	RajkumarSantoshi	AamirKhan	160	1994	8.0
Andaz_Apna_Apna	Action	RajkumarSantoshi	SalmanKhan	160	1994	8.0
Andaz_Apna_Apna	Comedy	RajkumarSantoshi	SalmanKhan	160	1994	8.0
Andaz_Apna_Apna	Romance	RajkumarSantoshi	SalmanKhan	160	1994	8.0
Andaz_Apna_Apna	Action	RajkumarSantoshi	RaveenaTandon	160	1994	8.0
Andaz_Apna_Apna	Comedy	RajkumarSantoshi	RaveenaTandon	160	1994	8.0
Andaz_Apna_Apna	Romance	RajkumarSantoshi	RaveenaTandon	160	1994	8.0
Andaz_Apna_Apna	Action	RajkumarSantoshi	KarismaKapoor	160	1994	8.0
Andaz_Apna_Apna	Comedy	RajkumarSantoshi	KarismaKapoor	160	1994	8.0
Andaz_Apna_Apna	Romance	RajkumarSantoshi	KarismaKapoor	160	1994	8.0
Nashville	Comedy	RobertAltman	KeithCarradine	160	1975	7.7
Nashville	Drama	RobertAltman	KeithCarradine	160	1975	7.7
Nashville	Music	RobertAltman	KeithCarradine	160	1975	7.7
Nashville	Comedy	RobertAltman	KarenBlack	160	1975	7.7
Nashville	Drama	RobertAltman	KarenBlack	160	1975	7.7
Nashville	Music	RobertAltman	KarenBlack	160	1975	7.7
Nashville	Comedy	RobertAltman	RoneeBlakley	160	1975	7.7
Nashville	Drama	RobertAltman	RoneeBlakley	160	1975	7.7
Nashville	Music	RobertAltman	RoneeBlakley	160	1975	7.7
Nashville	Comedy	RobertAltman	ShelleyDuvall	160	1975	7.7
Nashville	Drama	RobertAltman	ShelleyDuvall	160	1975	7.7
Nashville	Music	RobertAltman	ShelleyDuvall	160	1975	7.7
Haider	Action	VishalBhardwaj	ShahidKapoor	160	2014	8.1
Haider	Crime	VishalBhardwaj	ShahidKapoor	160	2014	8.1
Haider	Drama	VishalBhardwaj	ShahidKapoor	160	2014	8.1
Haider	Action	VishalBhardwaj	Tabu	160	2014	8.1
Haider	Crime	VishalBhardwaj	Tabu	160	2014	8.1
Haider	Drama	VishalBhardwaj	Tabu	160	2014	8.1
Haider	Action	VishalBhardwaj	ShraddhaKapoor	160	2014	8.1
Haider	Crime	VishalBhardwaj	ShraddhaKapoor	160	2014	8.1
Haider	Drama	VishalBhardwaj	ShraddhaKapoor	160	2014	8.1
Haider	Action	VishalBhardwaj	KayKayMenon	160	2014	8.1
Haider	Crime	VishalBhardwaj	KayKayMenon	160	2014	8.1
Haider	Drama	VishalBhardwaj	KayKayMenon	160	2014	8.1
Amadeus	Biography	MilosForman	F.MurrayAbraham	160	1984	8.4
Amadeus	Drama	MilosForman	F.MurrayAbraham	160	1984	8.4
Amadeus	Music	MilosForman	F.MurrayAbraham	160	1984	8.4
Amadeus	Biography	MilosForman	TomHulce	160	1984	8.4
Amadeus	Drama	MilosForman	TomHulce	160	1984	8.4
Amadeus	Music	MilosForman	TomHulce	160	1984	8.4
Amadeus	Biography	MilosForman	ElizabethBerridge	160	1984	8.4
Amadeus	Drama	MilosForman	ElizabethBerridge	160	1984	8.4
Amadeus	Music	MilosForman	ElizabethBerridge	160	1984	8.4
Amadeus	Biography	MilosForman	RoyDotrice	160	1984	8.4
Amadeus	Drama	MilosForman	RoyDotrice	160	1984	8.4
Amadeus	Music	MilosForman	RoyDotrice	160	1984	8.4
Drishyam	Crime	JeethuJoseph	Mohanlal	163	2013	8.3
Drishyam	Crime	JeethuJoseph	Mohanlal	163	2015	8.3
Drishyam	Crime	JeethuJoseph	Mohanlal	163	2013	8.2
Drishyam	Crime	JeethuJoseph	Mohanlal	163	2015	8.2
Drishyam	Crime	NishikantKamat	Mohanlal	163	2013	8.3
Drishyam	Crime	NishikantKamat	Mohanlal	163	2015	8.3
Drishyam	Crime	NishikantKamat	Mohanlal	163	2013	8.2
Drishyam	Crime	NishikantKamat	Mohanlal	163	2015	8.2
Drishyam	Drama	JeethuJoseph	Mohanlal	163	2013	8.3
Drishyam	Drama	JeethuJoseph	Mohanlal	163	2015	8.3
Drishyam	Drama	JeethuJoseph	Mohanlal	163	2013	8.2
Drishyam	Drama	JeethuJoseph	Mohanlal	163	2015	8.2
Drishyam	Drama	NishikantKamat	Mohanlal	163	2013	8.3
Drishyam	Drama	NishikantKamat	Mohanlal	163	2015	8.3
Drishyam	Drama	NishikantKamat	Mohanlal	163	2013	8.2
Drishyam	Drama	NishikantKamat	Mohanlal	163	2015	8.2
Drishyam	Thriller	JeethuJoseph	Mohanlal	163	2013	8.3
Drishyam	Thriller	JeethuJoseph	Mohanlal	163	2015	8.3
Drishyam	Thriller	JeethuJoseph	Mohanlal	163	2013	8.2
Drishyam	Thriller	JeethuJoseph	Mohanlal	163	2015	8.2
Drishyam	Thriller	NishikantKamat	Mohanlal	163	2013	8.3
Drishyam	Thriller	NishikantKamat	Mohanlal	163	2015	8.3
Drishyam	Thriller	NishikantKamat	Mohanlal	163	2013	8.2
Drishyam	Thriller	NishikantKamat	Mohanlal	163	2015	8.2
Drishyam	Mystery	JeethuJoseph	Mohanlal	163	2013	8.3
Drishyam	Mystery	JeethuJoseph	Mohanlal	163	2015	8.3
Drishyam	Mystery	JeethuJoseph	Mohanlal	163	2013	8.2
Drishyam	Mystery	JeethuJoseph	Mohanlal	163	2015	8.2
Drishyam	Mystery	NishikantKamat	Mohanlal	163	2013	8.3
Drishyam	Mystery	NishikantKamat	Mohanlal	163	2015	8.3
Drishyam	Mystery	NishikantKamat	Mohanlal	163	2013	8.2
Drishyam	Mystery	NishikantKamat	Mohanlal	163	2015	8.2
Drishyam	Crime	JeethuJoseph	Meena	163	2013	8.3
Drishyam	Crime	JeethuJoseph	Meena	163	2015	8.3
Drishyam	Crime	JeethuJoseph	Meena	163	2013	8.2
Drishyam	Crime	JeethuJoseph	Meena	163	2015	8.2
Drishyam	Crime	NishikantKamat	Meena	163	2013	8.3
Drishyam	Crime	NishikantKamat	Meena	163	2015	8.3
Drishyam	Crime	NishikantKamat	Meena	163	2013	8.2
Drishyam	Crime	NishikantKamat	Meena	163	2015	8.2
Drishyam	Drama	JeethuJoseph	Meena	163	2013	8.3
Drishyam	Drama	JeethuJoseph	Meena	163	2015	8.3
Drishyam	Drama	JeethuJoseph	Meena	163	2013	8.2
Drishyam	Drama	JeethuJoseph	Meena	163	2015	8.2
Drishyam	Drama	NishikantKamat	Meena	163	2013	8.3
Drishyam	Drama	NishikantKamat	Meena	163	2015	8.3
Drishyam	Drama	NishikantKamat	Meena	163	2013	8.2
Drishyam	Drama	NishikantKamat	Meena	163	2015	8.2
Drishyam	Thriller	JeethuJoseph	Meena	163	2013	8.3
Drishyam	Thriller	JeethuJoseph	Meena	163	2015	8.3
Drishyam	Thriller	JeethuJoseph	Meena	163	2013	8.2
Drishyam	Thriller	JeethuJoseph	Meena	163	2015	8.2
Drishyam	Thriller	NishikantKamat	Meena	163	2013	8.3
Drishyam	Thriller	NishikantKamat	Meena	163	2015	8.3
Drishyam	Thriller	NishikantKamat	Meena	163	2013	8.2
Drishyam	Thriller	NishikantKamat	Meena	163	2015	8.2
Drishyam	Mystery	JeethuJoseph	Meena	163	2013	8.3
Drishyam	Mystery	JeethuJoseph	Meena	163	2015	8.3
Drishyam	Mystery	JeethuJoseph	Meena	163	2013	8.2
Drishyam	Mystery	JeethuJoseph	Meena	163	2015	8.2
Drishyam	Mystery	NishikantKamat	Meena	163	2013	8.3
Drishyam	Mystery	NishikantKamat	Meena	163	2015	8.3
Drishyam	Mystery	NishikantKamat	Meena	163	2013	8.2
Drishyam	Mystery	NishikantKamat	Meena	163	2015	8.2
Drishyam	Crime	JeethuJoseph	AshaSharath	163	2013	8.3
Drishyam	Crime	JeethuJoseph	AshaSharath	163	2015	8.3
Drishyam	Crime	JeethuJoseph	AshaSharath	163	2013	8.2
Drishyam	Crime	JeethuJoseph	AshaSharath	163	2015	8.2
Drishyam	Crime	NishikantKamat	AshaSharath	163	2013	8.3
Drishyam	Crime	NishikantKamat	AshaSharath	163	2015	8.3
Drishyam	Crime	NishikantKamat	AshaSharath	163	2013	8.2
Drishyam	Crime	NishikantKamat	AshaSharath	163	2015	8.2
Drishyam	Drama	JeethuJoseph	AshaSharath	163	2013	8.3
Drishyam	Drama	JeethuJoseph	AshaSharath	163	2015	8.3
Drishyam	Drama	JeethuJoseph	AshaSharath	163	2013	8.2
Drishyam	Drama	JeethuJoseph	AshaSharath	163	2015	8.2
Drishyam	Drama	NishikantKamat	AshaSharath	163	2013	8.3
Drishyam	Drama	NishikantKamat	AshaSharath	163	2015	8.3
Drishyam	Drama	NishikantKamat	AshaSharath	163	2013	8.2
Drishyam	Drama	NishikantKamat	AshaSharath	163	2015	8.2
Drishyam	Thriller	JeethuJoseph	AshaSharath	163	2013	8.3
Drishyam	Thriller	JeethuJoseph	AshaSharath	163	2015	8.3
Drishyam	Thriller	JeethuJoseph	AshaSharath	163	2013	8.2
Drishyam	Thriller	JeethuJoseph	AshaSharath	163	2015	8.2
Drishyam	Thriller	NishikantKamat	AshaSharath	163	2013	8.3
Drishyam	Thriller	NishikantKamat	AshaSharath	163	2015	8.3
Drishyam	Thriller	NishikantKamat	AshaSharath	163	2013	8.2
Drishyam	Thriller	NishikantKamat	AshaSharath	163	2015	8.2
Drishyam	Mystery	JeethuJoseph	AshaSharath	163	2013	8.3
Drishyam	Mystery	JeethuJoseph	AshaSharath	163	2015	8.3
Drishyam	Mystery	JeethuJoseph	AshaSharath	163	2013	8.2
Drishyam	Mystery	JeethuJoseph	AshaSharath	163	2015	8.2
Drishyam	Mystery	NishikantKamat	AshaSharath	163	2013	8.3
Drishyam	Mystery	NishikantKamat	AshaSharath	163	2015	8.3
Drishyam	Mystery	NishikantKamat	AshaSharath	163	2013	8.2
Drishyam	Mystery	NishikantKamat	AshaSharath	163	2015	8.2
Drishyam	Crime	JeethuJoseph	Ansiba	163	2013	8.3
Drishyam	Crime	JeethuJoseph	Ansiba	163	2015	8.3
Drishyam	Crime	JeethuJoseph	Ansiba	163	2013	8.2
Drishyam	Crime	JeethuJoseph	Ansiba	163	2015	8.2
Drishyam	Crime	NishikantKamat	Ansiba	163	2013	8.3
Drishyam	Crime	NishikantKamat	Ansiba	163	2015	8.3
Drishyam	Crime	NishikantKamat	Ansiba	163	2013	8.2
Drishyam	Crime	NishikantKamat	Ansiba	163	2015	8.2
Drishyam	Drama	JeethuJoseph	Ansiba	163	2013	8.3
Drishyam	Drama	JeethuJoseph	Ansiba	163	2015	8.3
Drishyam	Drama	JeethuJoseph	Ansiba	163	2013	8.2
Drishyam	Drama	JeethuJoseph	Ansiba	163	2015	8.2
Drishyam	Drama	NishikantKamat	Ansiba	163	2013	8.3
Drishyam	Drama	NishikantKamat	Ansiba	163	2015	8.3
Drishyam	Drama	NishikantKamat	Ansiba	163	2013	8.2
Drishyam	Drama	NishikantKamat	Ansiba	163	2015	8.2
Drishyam	Thriller	JeethuJoseph	Ansiba	163	2013	8.3
Drishyam	Thriller	JeethuJoseph	Ansiba	163	2015	8.3
Drishyam	Thriller	JeethuJoseph	Ansiba	163	2013	8.2
Drishyam	Thriller	JeethuJoseph	Ansiba	163	2015	8.2
Drishyam	Thriller	NishikantKamat	Ansiba	163	2013	8.3
Drishyam	Thriller	NishikantKamat	Ansiba	163	2015	8.3
Drishyam	Thriller	NishikantKamat	Ansiba	163	2013	8.2
Drishyam	Thriller	NishikantKamat	Ansiba	163	2015	8.2
Drishyam	Mystery	JeethuJoseph	Ansiba	163	2013	8.3
Drishyam	Mystery	JeethuJoseph	Ansiba	163	2015	8.3
Drishyam	Mystery	JeethuJoseph	Ansiba	163	2013	8.2
Drishyam	Mystery	JeethuJoseph	Ansiba	163	2015	8.2
Drishyam	Mystery	NishikantKamat	Ansiba	163	2013	8.3
Drishyam	Mystery	NishikantKamat	Ansiba	163	2015	8.3
Drishyam	Mystery	NishikantKamat	Ansiba	163	2013	8.2
Drishyam	Mystery	NishikantKamat	Ansiba	163	2015	8.2
Drishyam	Crime	JeethuJoseph	AjayDevgn	163	2013	8.3
Drishyam	Crime	JeethuJoseph	AjayDevgn	163	2015	8.3
Drishyam	Crime	JeethuJoseph	AjayDevgn	163	2013	8.2
Drishyam	Crime	JeethuJoseph	AjayDevgn	163	2015	8.2
Drishyam	Crime	NishikantKamat	AjayDevgn	163	2013	8.3
Drishyam	Crime	NishikantKamat	AjayDevgn	163	2015	8.3
Drishyam	Crime	NishikantKamat	AjayDevgn	163	2013	8.2
Drishyam	Crime	NishikantKamat	AjayDevgn	163	2015	8.2
Drishyam	Drama	JeethuJoseph	AjayDevgn	163	2013	8.3
Drishyam	Drama	JeethuJoseph	AjayDevgn	163	2015	8.3
Drishyam	Drama	JeethuJoseph	AjayDevgn	163	2013	8.2
Drishyam	Drama	JeethuJoseph	AjayDevgn	163	2015	8.2
Drishyam	Drama	NishikantKamat	AjayDevgn	163	2013	8.3
Drishyam	Drama	NishikantKamat	AjayDevgn	163	2015	8.3
Drishyam	Drama	NishikantKamat	AjayDevgn	163	2013	8.2
Drishyam	Drama	NishikantKamat	AjayDevgn	163	2015	8.2
Drishyam	Thriller	JeethuJoseph	AjayDevgn	163	2013	8.3
Drishyam	Thriller	JeethuJoseph	AjayDevgn	163	2015	8.3
Drishyam	Thriller	JeethuJoseph	AjayDevgn	163	2013	8.2
Drishyam	Thriller	JeethuJoseph	AjayDevgn	163	2015	8.2
Drishyam	Thriller	NishikantKamat	AjayDevgn	163	2013	8.3
Drishyam	Thriller	NishikantKamat	AjayDevgn	163	2015	8.3
Drishyam	Thriller	NishikantKamat	AjayDevgn	163	2013	8.2
Drishyam	Thriller	NishikantKamat	AjayDevgn	163	2015	8.2
Drishyam	Mystery	JeethuJoseph	AjayDevgn	163	2013	8.3
Drishyam	Mystery	JeethuJoseph	AjayDevgn	163	2015	8.3
Drishyam	Mystery	JeethuJoseph	AjayDevgn	163	2013	8.2
Drishyam	Mystery	JeethuJoseph	AjayDevgn	163	2015	8.2
Drishyam	Mystery	NishikantKamat	AjayDevgn	163	2013	8.3
Drishyam	Mystery	NishikantKamat	AjayDevgn	163	2015	8.3
Drishyam	Mystery	NishikantKamat	AjayDevgn	163	2013	8.2
Drishyam	Mystery	NishikantKamat	AjayDevgn	163	2015	8.2
Drishyam	Crime	JeethuJoseph	ShriyaSaran	163	2013	8.3
Drishyam	Crime	JeethuJoseph	ShriyaSaran	163	2015	8.3
Drishyam	Crime	JeethuJoseph	ShriyaSaran	163	2013	8.2
Drishyam	Crime	JeethuJoseph	ShriyaSaran	163	2015	8.2
Drishyam	Crime	NishikantKamat	ShriyaSaran	163	2013	8.3
Drishyam	Crime	NishikantKamat	ShriyaSaran	163	2015	8.3
Drishyam	Crime	NishikantKamat	ShriyaSaran	163	2013	8.2
Drishyam	Crime	NishikantKamat	ShriyaSaran	163	2015	8.2
Drishyam	Drama	JeethuJoseph	ShriyaSaran	163	2013	8.3
Drishyam	Drama	JeethuJoseph	ShriyaSaran	163	2015	8.3
Drishyam	Drama	JeethuJoseph	ShriyaSaran	163	2013	8.2
Drishyam	Drama	JeethuJoseph	ShriyaSaran	163	2015	8.2
Drishyam	Drama	NishikantKamat	ShriyaSaran	163	2013	8.3
Drishyam	Drama	NishikantKamat	ShriyaSaran	163	2015	8.3
Drishyam	Drama	NishikantKamat	ShriyaSaran	163	2013	8.2
Drishyam	Drama	NishikantKamat	ShriyaSaran	163	2015	8.2
Drishyam	Thriller	JeethuJoseph	ShriyaSaran	163	2013	8.3
Drishyam	Thriller	JeethuJoseph	ShriyaSaran	163	2015	8.3
Drishyam	Thriller	JeethuJoseph	ShriyaSaran	163	2013	8.2
Drishyam	Thriller	JeethuJoseph	ShriyaSaran	163	2015	8.2
Drishyam	Thriller	NishikantKamat	ShriyaSaran	163	2013	8.3
Drishyam	Thriller	NishikantKamat	ShriyaSaran	163	2015	8.3
Drishyam	Thriller	NishikantKamat	ShriyaSaran	163	2013	8.2
Drishyam	Thriller	NishikantKamat	ShriyaSaran	163	2015	8.2
Drishyam	Mystery	JeethuJoseph	ShriyaSaran	163	2013	8.3
Drishyam	Mystery	JeethuJoseph	ShriyaSaran	163	2015	8.3
Drishyam	Mystery	JeethuJoseph	ShriyaSaran	163	2013	8.2
Drishyam	Mystery	JeethuJoseph	ShriyaSaran	163	2015	8.2
Drishyam	Mystery	NishikantKamat	ShriyaSaran	163	2013	8.3
Drishyam	Mystery	NishikantKamat	ShriyaSaran	163	2015	8.3
Drishyam	Mystery	NishikantKamat	ShriyaSaran	163	2013	8.2
Drishyam	Mystery	NishikantKamat	ShriyaSaran	163	2015	8.2
Drishyam	Crime	JeethuJoseph	Tabu	163	2013	8.3
Drishyam	Crime	JeethuJoseph	Tabu	163	2015	8.3
Drishyam	Crime	JeethuJoseph	Tabu	163	2013	8.2
Drishyam	Crime	JeethuJoseph	Tabu	163	2015	8.2
Drishyam	Crime	NishikantKamat	Tabu	163	2013	8.3
Drishyam	Crime	NishikantKamat	Tabu	163	2015	8.3
Drishyam	Crime	NishikantKamat	Tabu	163	2013	8.2
Drishyam	Crime	NishikantKamat	Tabu	163	2015	8.2
Drishyam	Drama	JeethuJoseph	Tabu	163	2013	8.3
Drishyam	Drama	JeethuJoseph	Tabu	163	2015	8.3
Drishyam	Drama	JeethuJoseph	Tabu	163	2013	8.2
Drishyam	Drama	JeethuJoseph	Tabu	163	2015	8.2
Drishyam	Drama	NishikantKamat	Tabu	163	2013	8.3
Drishyam	Drama	NishikantKamat	Tabu	163	2015	8.3
Drishyam	Drama	NishikantKamat	Tabu	163	2013	8.2
Drishyam	Drama	NishikantKamat	Tabu	163	2015	8.2
Drishyam	Thriller	JeethuJoseph	Tabu	163	2013	8.3
Drishyam	Thriller	JeethuJoseph	Tabu	163	2015	8.3
Drishyam	Thriller	JeethuJoseph	Tabu	163	2013	8.2
Drishyam	Thriller	JeethuJoseph	Tabu	163	2015	8.2
Drishyam	Thriller	NishikantKamat	Tabu	163	2013	8.3
Drishyam	Thriller	NishikantKamat	Tabu	163	2015	8.3
Drishyam	Thriller	NishikantKamat	Tabu	163	2013	8.2
Drishyam	Thriller	NishikantKamat	Tabu	163	2015	8.2
Drishyam	Mystery	JeethuJoseph	Tabu	163	2013	8.3
Drishyam	Mystery	JeethuJoseph	Tabu	163	2015	8.3
Drishyam	Mystery	JeethuJoseph	Tabu	163	2013	8.2
Drishyam	Mystery	JeethuJoseph	Tabu	163	2015	8.2
Drishyam	Mystery	NishikantKamat	Tabu	163	2013	8.3
Drishyam	Mystery	NishikantKamat	Tabu	163	2015	8.3
Drishyam	Mystery	NishikantKamat	Tabu	163	2013	8.2
Drishyam	Mystery	NishikantKamat	Tabu	163	2015	8.2
Drishyam	Crime	JeethuJoseph	RajatKapoor	163	2013	8.3
Drishyam	Crime	JeethuJoseph	RajatKapoor	163	2015	8.3
Drishyam	Crime	JeethuJoseph	RajatKapoor	163	2013	8.2
Drishyam	Crime	JeethuJoseph	RajatKapoor	163	2015	8.2
Drishyam	Crime	NishikantKamat	RajatKapoor	163	2013	8.3
Drishyam	Crime	NishikantKamat	RajatKapoor	163	2015	8.3
Drishyam	Crime	NishikantKamat	RajatKapoor	163	2013	8.2
Drishyam	Crime	NishikantKamat	RajatKapoor	163	2015	8.2
Drishyam	Drama	JeethuJoseph	RajatKapoor	163	2013	8.3
Drishyam	Drama	JeethuJoseph	RajatKapoor	163	2015	8.3
Drishyam	Drama	JeethuJoseph	RajatKapoor	163	2013	8.2
Drishyam	Drama	JeethuJoseph	RajatKapoor	163	2015	8.2
Drishyam	Drama	NishikantKamat	RajatKapoor	163	2013	8.3
Drishyam	Drama	NishikantKamat	RajatKapoor	163	2015	8.3
Drishyam	Drama	NishikantKamat	RajatKapoor	163	2013	8.2
Drishyam	Drama	NishikantKamat	RajatKapoor	163	2015	8.2
Drishyam	Thriller	JeethuJoseph	RajatKapoor	163	2013	8.3
Drishyam	Thriller	JeethuJoseph	RajatKapoor	163	2015	8.3
Drishyam	Thriller	JeethuJoseph	RajatKapoor	163	2013	8.2
Drishyam	Thriller	JeethuJoseph	RajatKapoor	163	2015	8.2
Drishyam	Thriller	NishikantKamat	RajatKapoor	163	2013	8.3
Drishyam	Thriller	NishikantKamat	RajatKapoor	163	2015	8.3
Drishyam	Thriller	NishikantKamat	RajatKapoor	163	2013	8.2
Drishyam	Thriller	NishikantKamat	RajatKapoor	163	2015	8.2
Drishyam	Mystery	JeethuJoseph	RajatKapoor	163	2013	8.3
Drishyam	Mystery	JeethuJoseph	RajatKapoor	163	2015	8.3
Drishyam	Mystery	JeethuJoseph	RajatKapoor	163	2013	8.2
Drishyam	Mystery	JeethuJoseph	RajatKapoor	163	2015	8.2
Drishyam	Mystery	NishikantKamat	RajatKapoor	163	2013	8.3
Drishyam	Mystery	NishikantKamat	RajatKapoor	163	2015	8.3
Drishyam	Mystery	NishikantKamat	RajatKapoor	163	2013	8.2
Drishyam	Mystery	NishikantKamat	RajatKapoor	163	2015	8.2
Bajrangi_Bhaijaan	Action	KabirKhan	SalmanKhan	163	2015	8.1
Bajrangi_Bhaijaan	Adventure	KabirKhan	SalmanKhan	163	2015	8.1
Bajrangi_Bhaijaan	Comedy	KabirKhan	SalmanKhan	163	2015	8.1
Bajrangi_Bhaijaan	Action	KabirKhan	HarshaaliMalhotra	163	2015	8.1
Bajrangi_Bhaijaan	Adventure	KabirKhan	HarshaaliMalhotra	163	2015	8.1
Bajrangi_Bhaijaan	Comedy	KabirKhan	HarshaaliMalhotra	163	2015	8.1
Bajrangi_Bhaijaan	Action	KabirKhan	NawazuddinSiddiqui	163	2015	8.1
Bajrangi_Bhaijaan	Adventure	KabirKhan	NawazuddinSiddiqui	163	2015	8.1
Bajrangi_Bhaijaan	Comedy	KabirKhan	NawazuddinSiddiqui	163	2015	8.1
Bajrangi_Bhaijaan	Action	KabirKhan	KareenaKapoor	163	2015	8.1
Bajrangi_Bhaijaan	Adventure	KabirKhan	KareenaKapoor	163	2015	8.1
Bajrangi_Bhaijaan	Comedy	KabirKhan	KareenaKapoor	163	2015	8.1
The_Last_Emperor	Biography	BernardoBertolucci	JohnLone	163	1987	7.7
The_Last_Emperor	Drama	BernardoBertolucci	JohnLone	163	1987	7.7
The_Last_Emperor	History	BernardoBertolucci	JohnLone	163	1987	7.7
The_Last_Emperor	Biography	BernardoBertolucci	JoanChen	163	1987	7.7
The_Last_Emperor	Drama	BernardoBertolucci	JoanChen	163	1987	7.7
The_Last_Emperor	History	BernardoBertolucci	JoanChen	163	1987	7.7
The_Last_Emperor	Biography	BernardoBertolucci	PeterOToole	163	1987	7.7
The_Last_Emperor	Drama	BernardoBertolucci	PeterOToole	163	1987	7.7
The_Last_Emperor	History	BernardoBertolucci	PeterOToole	163	1987	7.7
The_Last_Emperor	Biography	BernardoBertolucci	RuochengYing	163	1987	7.7
The_Last_Emperor	Drama	BernardoBertolucci	RuochengYing	163	1987	7.7
The_Last_Emperor	History	BernardoBertolucci	RuochengYing	163	1987	7.7
Gangs_of_Wasseypur	Action	AnuragKashyap	ManojBajpayee	321	2012	8.2
Gangs_of_Wasseypur	Comedy	AnuragKashyap	ManojBajpayee	321	2012	8.2
Gangs_of_Wasseypur	Crime	AnuragKashyap	ManojBajpayee	321	2012	8.2
Gangs_of_Wasseypur	Action	AnuragKashyap	RichaChadha	321	2012	8.2
Gangs_of_Wasseypur	Comedy	AnuragKashyap	RichaChadha	321	2012	8.2
Gangs_of_Wasseypur	Crime	AnuragKashyap	RichaChadha	321	2012	8.2
Gangs_of_Wasseypur	Action	AnuragKashyap	NawazuddinSiddiqui	321	2012	8.2
Gangs_of_Wasseypur	Comedy	AnuragKashyap	NawazuddinSiddiqui	321	2012	8.2
Gangs_of_Wasseypur	Crime	AnuragKashyap	NawazuddinSiddiqui	321	2012	8.2
Gangs_of_Wasseypur	Action	AnuragKashyap	TigmanshuDhulia	321	2012	8.2
Gangs_of_Wasseypur	Comedy	AnuragKashyap	TigmanshuDhulia	321	2012	8.2
