id,label,type,color,size
Character_1418,Gendry,Character,#3498DB,10
Character_1419,Unknown,Character,#3498DB,10
Character_1420,Gergen,Character,#3498DB,10
Character_1421,Gerold Dayne,Character,#3498DB,10
Character_1422,Unknown,Character,#3498DB,10
Character_1423,Gerrick,Character,#3498DB,10
Character_1424,Gerris Drinkwater,Character,#3498DB,10
Character_1425,Unknown,Character,#3498DB,10
Character_1426,Ghost of High Heart,Character,#3498DB,10
Character_1427,Gilly,Character,#3498DB,10
Character_1428,Unknown,Character,#3498DB,10
Character_1429,Unknown,Character,#3498DB,10
Character_1430,Unknown,Character,#3498DB,10
Character_1431,Goghor,Character,#3498DB,10
Character_1432,Unknown,Character,#3498DB,10
Character_1433,Unknown,Character,#3498DB,10
Character_1434,Gormon Tyrell,Character,#3498DB,10
Character_1435,Unknown,Character,#3498DB,10
Character_1436,Unknown,Character,#3498DB,10
Character_1437,Unknown,Character,#3498DB,10
Character_1438,Unknown,Character,#3498DB,10
Character_1439,Unknown,Character,#3498DB,10
Character_1440,Grazdar zo Galare,Character,#3498DB,10
Character_1441,Unknown,Character,#3498DB,10
Character_1442,Gregor Clegane,Character,#3498DB,10
Character_1443,Unknown,Character,#3498DB,10
Character_1444,Unknown,Character,#3498DB,10
Character_1445,Unknown,Character,#3498DB,10
Character_1446,Griffin King,Character,#3498DB,10
Character_1447,Grigg,Character,#3498DB,10
Character_1448,Unknown,Character,#3498DB,10
Character_1449,Unknown,Character,#3498DB,10
Character_1450,Unknown,Character,#3498DB,10
Character_1451,Unknown,Character,#3498DB,10
Character_1452,Unknown,Character,#3498DB,10
Character_1453,Unknown,Character,#3498DB,10
Character_1454,Unknown,Character,#3498DB,10
Character_1455,Unknown,Character,#3498DB,10
Character_1456,Unknown,Character,#3498DB,10
Character_1457,Unknown,Character,#3498DB,10
Character_1458,Unknown,Character,#3498DB,10
Character_1459,Unknown,Character,#3498DB,10
Character_1460,Unknown,Character,#3498DB,10
Character_1461,Gynir,Character,#3498DB,10
Character_1462,Unknown,Character,#3498DB,10
Character_1463,Unknown,Character,#3498DB,10
Character_1464,Unknown,Character,#3498DB,10
Character_1465,Unknown,Character,#3498DB,10
Character_1466,Unknown,Character,#3498DB,10
Character_1467,Hal,Character,#3498DB,10
Character_1468,Halder,Character,#3498DB,10
Character_1469,Haldon,Character,#3498DB,10
Character_1470,Unknown,Character,#3498DB,10
Character_1471,Hallyne,Character,#3498DB,10
Character_1472,Hamish,Character,#3498DB,10
Character_1473,Unknown,Character,#3498DB,10
Character_1474,Unknown,Character,#3498DB,10
Character_1475,Hareth,Character,#3498DB,10
Character_1476,Harghaz,Character,#3498DB,10
Character_1477,Harle,Character,#3498DB,10
Character_1478,Harle,Character,#3498DB,10
Character_1479,Harma,Character,#3498DB,10
Character_1480,Unknown,Character,#3498DB,10
Character_1481,Unknown,Character,#3498DB,10
Character_1482,Unknown,Character,#3498DB,10
Character_1483,Unknown,Character,#3498DB,10
Character_1484,Harrag Sharp,Character,#3498DB,10
Character_1485,Unknown,Character,#3498DB,10
Character_1486,Unknown,Character,#3498DB,10
Character_1487,Unknown,Character,#3498DB,10
Character_1488,Unknown,Character,#3498DB,10
Character_1489,Unknown,Character,#3498DB,10
Character_1490,Hazrak zo Loraq,Character,#3498DB,10
Character_1491,Unknown,Character,#3498DB,10
Character_1492,Heke,Character,#3498DB,10
Character_1493,Unknown,Character,#3498DB,10
Character_1494,Unknown,Character,#3498DB,10
Character_1495,Unknown,Character,#3498DB,10
Character_1496,Unknown,Character,#3498DB,10
Character_1497,Henk,Character,#3498DB,10
Character_1498,Unknown,Character,#3498DB,10
Character_1499,Unknown,Character,#3498DB,10
Character_1500,Unknown,Character,#3498DB,10
Character_1501,Hizdahr zo Loraq,Character,#3498DB,10
Character_1502,Hobb,Character,#3498DB,10
Character_1503,Unknown,Character,#3498DB,10
Character_1504,Hoke,Character,#3498DB,10
Character_1505,Unknown,Character,#3498DB,10
Character_1506,Unknown,Character,#3498DB,10
Character_1507,Unknown,Character,#3498DB,10
Character_1508,Unknown,Character,#3498DB,10
Character_1512,Howd,Character,#3498DB,10
Character_1513,Hugh Hammer,Character,#3498DB,10
Character_1514,Hugor of the Hill,Character,#3498DB,10
Character_1515,Unknown,Character,#3498DB,10
Character_1516,Unknown,Character,#3498DB,10
Character_1517,Unknown,Character,#3498DB,10
Character_1518,Unknown,Character,#3498DB,10
Character_1519,Unknown,Character,#3498DB,10
Character_1520,Illyrio Mopatis,Character,#3498DB,10
Character_1521,Unknown,Character,#3498DB,10
Character_1522,Ironbelly,Character,#3498DB,10
Character_1523,Unknown,Character,#3498DB,10
Character_1524,Ithoke,Character,#3498DB,10
Character_1525,Jack,Character,#3498DB,10
Character_1526,Unknown,Character,#3498DB,10
Character_1527,Unknown,Character,#3498DB,10
Character_1528,Unknown,Character,#3498DB,10
Character_1529,Unknown,Character,#3498DB,10
Character_1530,Unknown,Character,#3498DB,10
Character_1531,Unknown,Character,#3498DB,10
Character_1532,Jaqen H'ghar,Character,#3498DB,10
Character_1533,Unknown,Character,#3498DB,10
Character_1534,Unknown,Character,#3498DB,10
Character_1535,Unknown,Character,#3498DB,10
Character_1536,Unknown,Character,#3498DB,10
Character_1537,Unknown,Character,#3498DB,10
Character_1538,Jenny,Character,#3498DB,10
Character_1539,Unknown,Character,#3498DB,10
Character_1540,Unknown,Character,#3498DB,10
Character_1541,Jeyne,Character,#3498DB,10
Character_1542,Jeyne,Character,#3498DB,10
Character_1543,Jeyne Heddle,Character,#3498DB,10
Character_1544,Unknown,Character,#3498DB,10
Character_1545,Unknown,Character,#3498DB,10
Character_1546,Jezhene,Character,#3498DB,10
Character_1547,Unknown,Character,#3498DB,10
Character_1548,Unknown,Character,#3498DB,10
Character_1549,Unknown,Character,#3498DB,10
Character_1550,Unknown,Character,#3498DB,10
Character_1551,Unknown,Character,#3498DB,10
Character_1552,Unknown,Character,#3498DB,10
Character_1553,Unknown,Character,#3498DB,10
Character_1554,Jon Heddle,Character,#3498DB,10
Character_1555,Unknown,Character,#3498DB,10
Character_1556,Unknown,Character,#3498DB,10
Character_1557,Unknown,Character,#3498DB,10
Character_1558,Unknown,Character,#3498DB,10
Character_1559,Unknown,Character,#3498DB,10
Character_1560,Jorah Mormont,Character,#3498DB,10
Character_1561,Unknown,Character,#3498DB,10
Character_1562,Unknown,Character,#3498DB,10
Character_1563,Unknown,Character,#3498DB,10
Character_1564,Unknown,Character,#3498DB,10
Character_1565,Unknown,Character,#3498DB,10
Character_1566,Unknown,Character,#3498DB,10
Character_1567,Joss,Character,#3498DB,10
Character_1568,Unknown,Character,#3498DB,10
Character_1569,Unknown,Character,#3498DB,10
Character_1570,Unknown,Character,#3498DB,10
Character_1571,Unknown,Character,#3498DB,10
Character_1572,Unknown,Character,#3498DB,10
Character_1573,Unknown,Character,#3498DB,10
Character_1574,Unknown,Character,#3498DB,10
Character_1575,Unknown,Character,#3498DB,10
Character_1576,Unknown,Character,#3498DB,10
Character_1577,Karl,Character,#3498DB,10
Character_1578,Unknown,Character,#3498DB,10
Character_1579,Unknown,Character,#3498DB,10
Character_1580,Unknown,Character,#3498DB,10
Character_1581,Unknown,Character,#3498DB,10
Character_1582,Kemmett Pyke,Character,#3498DB,10
Character_1583,Kenned,Character,#3498DB,10
Character_1584,Unknown,Character,#3498DB,10
Character_1585,Unknown,Character,#3498DB,10
Character_1586,Unknown,Character,#3498DB,10
Character_1587,Unknown,Character,#3498DB,10
Character_1588,Unknown,Character,#3498DB,10
Character_1589,Unknown,Character,#3498DB,10
Character_1590,Kindly Man,Character,#3498DB,10
Character_1591,Unknown,Character,#3498DB,10
Character_1592,Unknown,Character,#3498DB,10
Character_1593,Unknown,Character,#3498DB,10
Character_1594,Unknown,Character,#3498DB,10
Character_1595,Unknown,Character,#3498DB,10
Character_1596,Unknown,Character,#3498DB,10
Character_1597,Unknown,Character,#3498DB,10
Character_1598,Kyle,Character,#3498DB,10
Character_1599,Unknown,Character,#3498DB,10
Character_1600,Kyleg,Character,#3498DB,10
Character_1601,Unknown,Character,#3498DB,10
Character_1602,Unknown,Character,#3498DB,10
Character_1603,Unknown,Character,#3498DB,10
Character_1604,Unknown,Character,#3498DB,10
Character_1605,Unknown,Character,#3498DB,10
Character_1606,Lark,Character,#3498DB,10
Character_1607,Unknown,Character,#3498DB,10
Character_1608,Unknown,Character,#3498DB,10
Character_1609,Larraq,Character,#3498DB,10
Character_1610,Unknown,Character,#3498DB,10
Character_1611,Unknown,Character,#3498DB,10
Character_1612,Unknown,Character,#3498DB,10
Character_1613,Lem,Character,#3498DB,10
Character_1614,Unknown,Character,#3498DB,10
Character_1615,Unknown,Character,#3498DB,10
Character_1616,Unknown,Character,#3498DB,10
Character_1617,Unknown,Character,#3498DB,10
Character_1618,Unknown,Character,#3498DB,10
Character_1619,Lester,Character,#3498DB,10
Character_1620,Unknown,Character,#3498DB,10
Character_1621,Lew,Character,#3498DB,10
Character_1622,Unknown,Character,#3498DB,10
Character_1623,Lewys,Character,#3498DB,10
Character_1624,Unknown,Character,#3498DB,10
Character_1625,Unknown,Character,#3498DB,10
Character_1626,Lommy,Character,#3498DB,10
Character_1627,Unknown,Character,#3498DB,10
Character_1628,Unknown,Character,#3498DB,10
Character_1629,Unknown,Character,#3498DB,10
Character_1630,Lord of Bones,Character,#3498DB,10
Character_1631,Loren I Lannister,Character,#3498DB,10
Character_1632,Loreza Sand,Character,#3498DB,10
Character_1633,Lorimer,Character,#3498DB,10
Character_1634,Lormelle,Character,#3498DB,10
Character_1635,Lorren,Character,#3498DB,10
Character_1636,Unknown,Character,#3498DB,10
Character_1637,Unknown,Character,#3498DB,10
Character_1638,Unknown,Character,#3498DB,10
Character_1639,Unknown,Character,#3498DB,10
Character_1640,Unknown,Character,#3498DB,10
Character_1641,Unknown,Character,#3498DB,10
Character_1642,Unknown,Character,#3498DB,10
Character_1643,Unknown,Character,#3498DB,10
Character_1644,Unknown,Character,#3498DB,10
Character_1645,Luke,Character,#3498DB,10
Character_1646,Luke,Character,#3498DB,10
Character_1647,Unknown,Character,#3498DB,10
Character_1648,Unknown,Character,#3498DB,10
Character_1649,Unknown,Character,#3498DB,10
Character_1650,Lyanna Stark,Character,#3498DB,10
Character_1651,Unknown,Character,#3498DB,10
Character_1652,Unknown,Character,#3498DB,10
Character_1653,Unknown,Character,#3498DB,10
Character_1654,Mad Huntsman,Character,#3498DB,10
Character_1655,Unknown,Character,#3498DB,10
Character_1656,Unknown,Character,#3498DB,10
Character_1657,Maerie,Character,#3498DB,10
Character_1658,Mag Mar Tun Doh Weg,Character,#3498DB,10
Character_1659,Maggy,Character,#3498DB,10
Character_1660,Unknown,Character,#3498DB,10
Character_1661,Unknown,Character,#3498DB,10
Character_1662,Unknown,Character,#3498DB,10
Character_1663,Unknown,Character,#3498DB,10
Character_1664,Unknown,Character,#3498DB,10
Character_1665,Mallor,Character,#3498DB,10
Character_1666,Mance Rayder,Character,#3498DB,10
Character_1667,Unknown,Character,#3498DB,10
Character_1668,Unknown,Character,#3498DB,10
Character_1669,Unknown,Character,#3498DB,10
Character_1670,Unknown,Character,#3498DB,10
Character_1671,Maris,Character,#3498DB,10
Character_1672,Maris the Maid,Character,#3498DB,10
Character_1673,Unknown,Character,#3498DB,10
Character_1674,Unknown,Character,#3498DB,10
Character_1675,Marwyn,Character,#3498DB,10
Character_1676,Unknown,Character,#3498DB,10
Character_1677,Unknown,Character,#3498DB,10
Character_1678,Unknown,Character,#3498DB,10
Character_1679,Unknown,Character,#3498DB,10
Character_1680,Unknown,Character,#3498DB,10
Character_1681,Matt,Character,#3498DB,10
Character_1682,Matthar,Character,#3498DB,10
Character_1683,Unknown,Character,#3498DB,10
Character_1684,Unknown,Character,#3498DB,10
Character_1685,Unknown,Character,#3498DB,10
Character_1686,Mazdhan zo Loraq,Character,#3498DB,10
Character_1687,Mebble,Character,#3498DB,10
Character_1688,Unknown,Character,#3498DB,10
Character_1689,Meg,Character,#3498DB,10
Character_1690,Megette,Character,#3498DB,10
Character_1691,Unknown,Character,#3498DB,10
Character_1692,Unknown,Character,#3498DB,10
Character_1693,Unknown,Character,#3498DB,10
Character_1694,Unknown,Character,#3498DB,10
Character_1695,Meliana,Character,#3498DB,10
Character_1696,Unknown,Character,#3498DB,10
Character_1697,Mellario,Character,#3498DB,10
Character_1698,Unknown,Character,#3498DB,10
Character_1699,Unknown,Character,#3498DB,10
Character_1700,Unknown,Character,#3498DB,10
Character_1701,Unknown,Character,#3498DB,10
Character_1702,Meralyn,Character,#3498DB,10
Character_1703,Mero,Character,#3498DB,10
Character_1704,Merrit,Character,#3498DB,10
Character_1705,Unknown,Character,#3498DB,10
Character_1706,Unknown,Character,#3498DB,10
Character_1707,Unknown,Character,#3498DB,10
Character_1708,Unknown,Character,#3498DB,10
Character_1709,Unknown,Character,#3498DB,10
Character_1710,Unknown,Character,#3498DB,10
Character_1711,Mollander,Character,#3498DB,10
Character_1712,Unknown,Character,#3498DB,10
Character_1713,Unknown,Character,#3498DB,10
Character_1714,Moonshadow,Character,#3498DB,10
Character_1715,Unknown,Character,#3498DB,10
Character_1716,Unknown,Character,#3498DB,10
Character_1717,Unknown,Character,#3498DB,10
Character_1718,Unknown,Character,#3498DB,10
Character_1719,Morgarth,Character,#3498DB,10
Character_1720,Unknown,Character,#3498DB,10
Character_1721,Unknown,Character,#3498DB,10
Character_1722,Unknown,Character,#3498DB,10
Character_1723,Unknown,Character,#3498DB,10
Character_1724,Unknown,Character,#3498DB,10
Character_1725,Unknown,Character,#3498DB,10
Character_1726,Unknown,Character,#3498DB,10
Character_1727,Unknown,Character,#3498DB,10
Character_1728,Unknown,Character,#3498DB,10
Character_1729,Unknown,Character,#3498DB,10
Character_1730,Unknown,Character,#3498DB,10
Character_1731,Unknown,Character,#3498DB,10
Character_1732,Unknown,Character,#3498DB,10
Character_1733,Unknown,Character,#3498DB,10
Character_1734,Unknown,Character,#3498DB,10
Character_1735,Unknown,Character,#3498DB,10
Character_1736,Unknown,Character,#3498DB,10
Character_1737,Unknown,Character,#3498DB,10
Character_1738,Unknown,Character,#3498DB,10
Character_1739,Mushroom,Character,#3498DB,10
Character_1740,Unknown,Character,#3498DB,10
Character_1741,Unknown,Character,#3498DB,10
Character_1742,Unknown,Character,#3498DB,10
Character_1743,Unknown,Character,#3498DB,10
Character_1744,Unknown,Character,#3498DB,10
Character_1745,Unknown,Character,#3498DB,10
Character_1746,Mysaria,Character,#3498DB,10
Character_1747,Unknown,Character,#3498DB,10
Character_1748,Unknown,Character,#3498DB,10
Character_1749,Nan,Character,#3498DB,10
Character_1750,Unknown,Character,#3498DB,10
Character_1751,Narbo,Character,#3498DB,10
Character_1752,Unknown,Character,#3498DB,10
Character_1753,Ned Woods,Character,#3498DB,10
Character_1754,Unknown,Character,#3498DB,10
Character_1755,Unknown,Character,#3498DB,10
Character_1756,Nettles,Character,#3498DB,10
Character_1757,Unknown,Character,#3498DB,10
Character_1758,Unknown,Character,#3498DB,10
Character_1759,Unknown,Character,#3498DB,10
Character_1760,Unknown,Character,#3498DB,10
Character_1761,Unknown,Character,#3498DB,10
Character_1762,Unknown,Character,#3498DB,10
Character_1763,Unknown,Character,#3498DB,10
Character_1764,Unknown,Character,#3498DB,10
Character_1765,Nute,Character,#3498DB,10
Character_1766,Nymeria Sand,Character,#3498DB,10
Character_1767,Unknown,Character,#3498DB,10
Character_1768,Unknown,Character,#3498DB,10
Character_1769,Unknown,Character,#3498DB,10
Character_1770,Oberyn Nymeros Martell,Character,#3498DB,10
Character_1771,Unknown,Character,#3498DB,10
Character_1772,Unknown,Character,#3498DB,10
Character_1773,Unknown,Character,#3498DB,10
Character_1774,Unknown,Character,#3498DB,10
Character_1775,Old Tattersalt,Character,#3498DB,10
Character_1776,Ollo,Character,#3498DB,10
Character_1777,Unknown,Character,#3498DB,10
Character_1778,Unknown,Character,#3498DB,10
Character_1779,Unknown,Character,#3498DB,10
Character_1780,Unknown,Character,#3498DB,10
Character_1781,Unknown,Character,#3498DB,10
Character_1782,Orland of Oldtown,Character,#3498DB,10
Character_1783,Unknown,Character,#3498DB,10
Character_1784,Unknown,Character,#3498DB,10
Character_1785,Unknown,Character,#3498DB,10
Character_1786,Unknown,Character,#3498DB,10
Character_1787,Unknown,Character,#3498DB,10
Character_1788,Unknown,Character,#3498DB,10
Character_1789,Oswyn,Character,#3498DB,10
Character_1790,Unknown,Character,#3498DB,10
Character_1791,Unknown,Character,#3498DB,10
Character_1792,Ottomore,Character,#3498DB,10
Character_1793,Unknown,Character,#3498DB,10
Character_1794,Owen,Character,#3498DB,10
Character_1795,Unknown,Character,#3498DB,10
Character_1796,Unknown,Character,#3498DB,10
Character_1797,Patchface,Character,#3498DB,10
Character_1798,Unknown,Character,#3498DB,10
Character_1799,Pate,Character,#3498DB,10
Character_1800,Pate,Character,#3498DB,10
Character_1801,Pate,Character,#3498DB,10
Character_1802,Pate,Character,#3498DB,10
Character_1803,Unknown,Character,#3498DB,10
Character_1804,Unknown,Character,#3498DB,10
Character_1805,Unknown,Character,#3498DB,10
Character_1806,Unknown,Character,#3498DB,10
Character_1807,Unknown,Character,#3498DB,10
Character_1808,Pello of Tyrosh,Character,#3498DB,10
Character_1809,Penny,Character,#3498DB,10
Character_1810,Unknown,Character,#3498DB,10
Character_1811,Pia,Character,#3498DB,10
Character_1812,Unknown,Character,#3498DB,10
Character_1813,Unknown,Character,#3498DB,10
Character_1814,Polliver,Character,#3498DB,10
Character_1815,Unknown,Character,#3498DB,10
Character_1816,Unknown,Character,#3498DB,10
Character_1817,Unknown,Character,#3498DB,10
Character_1818,Unknown,Character,#3498DB,10
Character_1819,Unknown,Character,#3498DB,10
Character_1820,Unknown,Character,#3498DB,10
Character_1821,Unknown,Character,#3498DB,10
Character_1822,Unknown,Character,#3498DB,10
Character_1823,Unknown,Character,#3498DB,10
Character_1824,Unknown,Character,#3498DB,10
Character_1825,Unknown,Character,#3498DB,10
Character_1826,Unknown,Character,#3498DB,10
Character_1827,Unknown,Character,#3498DB,10
Character_1828,Unknown,Character,#3498DB,10
Character_1829,Unknown,Character,#3498DB,10
Character_1830,Qarl,Character,#3498DB,10
Character_1831,Qarl,Character,#3498DB,10
Character_1832,Qarl,Character,#3498DB,10
Character_1833,Unknown,Character,#3498DB,10
Character_1834,Unknown,Character,#3498DB,10
Character_1835,Unknown,Character,#3498DB,10
Character_1836,Unknown,Character,#3498DB,10
Character_1837,Unknown,Character,#3498DB,10
Character_1838,Unknown,Character,#3498DB,10
Character_1839,Quaithe,Character,#3498DB,10
Character_1840,Unknown,Character,#3498DB,10
Character_1841,Unknown,Character,#3498DB,10
Character_1842,Unknown,Character,#3498DB,10
Character_1843,Unknown,Character,#3498DB,10
Character_1844,Unknown,Character,#3498DB,10
Character_1845,Unknown,Character,#3498DB,10
Character_1846,Unknown,Character,#3498DB,10
Character_1847,Unknown,Character,#3498DB,10
Character_1848,Qyburn,Character,#3498DB,10
Character_1849,Unknown,Character,#3498DB,10
Character_1850,Unknown,Character,#3498DB,10
Character_1851,Unknown,Character,#3498DB,10
Character_1852,Rafford,Character,#3498DB,10
Character_1853,Unknown,Character,#3498DB,10
Character_1854,Unknown,Character,#3498DB,10
Character_1855,Rainbow Knight,Character,#3498DB,10
Character_1856,Unknown,Character,#3498DB,10
Character_1857,Ralf,Character,#3498DB,10
Character_1858,Ralf,Character,#3498DB,10
Character_1859,Unknown,Character,#3498DB,10
Character_1860,Unknown,Character,#3498DB,10
Character_1861,Rast,Character,#3498DB,10
Character_1862,Rat Cook,Character,#3498DB,10
Character_1863,Unknown,Character,#3498DB,10
Character_1864,Unknown,Character,#3498DB,10
Character_1865,Unknown,Character,#3498DB,10
Character_1866,Unknown,Character,#3498DB,10
Character_1867,Red Lamb,Character,#3498DB,10
Character_1868,Unknown,Character,#3498DB,10
Character_1869,Unknown,Character,#3498DB,10
Character_1870,Unknown,Character,#3498DB,10
Character_1871,Unknown,Character,#3498DB,10
Character_1872,Unknown,Character,#3498DB,10
Character_1873,Rhaego,Character,#3498DB,10
Character_1874,Unknown,Character,#3498DB,10
Character_1875,Unknown,Character,#3498DB,10
Character_1876,Unknown,Character,#3498DB,10
Character_1877,Unknown,Character,#3498DB,10
Character_1878,Unknown,Character,#3498DB,10
Character_1879,Rob,Character,#3498DB,10
Character_1880,Robb Stark,Character,#3498DB,10
Character_1881,Unknown,Character,#3498DB,10
Character_1882,Unknown,Character,#3498DB,10
Character_1883,Unknown,Character,#3498DB,10
Character_1884,Unknown,Character,#3498DB,10
Character_1885,Unknown,Character,#3498DB,10
Character_1886,Unknown,Character,#3498DB,10
Character_1887,Unknown,Character,#3498DB,10
Character_1888,Unknown,Character,#3498DB,10
Character_1889,Unknown,Character,#3498DB,10
Character_1890,Roggo,Character,#3498DB,10
Character_1891,Rohanne Webber,Character,#3498DB,10
Character_1892,Unknown,Character,#3498DB,10
Character_1893,Rolfe,Character,#3498DB,10
Character_1894,Unknown,Character,#3498DB,10
Character_1895,Unknown,Character,#3498DB,10
Character_1896,Unknown,Character,#3498DB,10
Character_1897,Rolly Duckfield,Character,#3498DB,10
Character_1898,Unknown,Character,#3498DB,10
Character_1899,Unknown,Character,#3498DB,10
Character_1900,Unknown,Character,#3498DB,10
Character_1901,Unknown,Character,#3498DB,10
Character_1902,Unknown,Character,#3498DB,10
Character_1903,Rorge,Character,#3498DB,10
Character_1904,Roro Uhoris,Character,#3498DB,10
Character_1905,Unknown,Character,#3498DB,10
Character_1906,Unknown,Character,#3498DB,10
Character_1907,Unknown,Character,#3498DB,10
Character_1908,Unknown,Character,#3498DB,10
Character_1909,Unknown,Character,#3498DB,10
Character_1910,Unknown,Character,#3498DB,10
Character_1911,Unknown,Character,#3498DB,10
Character_1912,Unknown,Character,#3498DB,10
Character_1913,Unknown,Character,#3498DB,10
Character_1914,Unknown,Character,#3498DB,10
Character_1915,Unknown,Character,#3498DB,10
Character_1916,Unknown,Character,#3498DB,10
Character_1917,Ryk,Character,#3498DB,10
Character_1918,Unknown,Character,#3498DB,10
Character_1919,Rymolf,Character,#3498DB,10
Character_1920,Rymund,Character,#3498DB,10
Character_1921,Ryn,Character,#3498DB,10
Character_1922,Unknown,Character,#3498DB,10
Character_1923,Unknown,Character,#3498DB,10
Character_1924,Saathos,Character,#3498DB,10
Character_1925,Salladhor Saan,Character,#3498DB,10
Character_1926,Sallor,Character,#3498DB,10
Character_1927,Unknown,Character,#3498DB,10
Character_1928,Unknown,Character,#3498DB,10
Character_1929,Samwell Stone,Character,#3498DB,10
Character_1930,Unknown,Character,#3498DB,10
Character_1931,Unknown,Character,#3498DB,10
Character_1932,Unknown,Character,#3498DB,10
Character_1933,Unknown,Character,#3498DB,10
Character_1934,Unknown,Character,#3498DB,10
Character_1935,Selyse Florent,Character,#3498DB,10
Character_1936,Unknown,Character,#3498DB,10
Character_1937,Unknown,Character,#3498DB,10
Character_1938,Unknown,Character,#3498DB,10
Character_1939,Unknown,Character,#3498DB,10
Character_1940,Shagwell,Character,#3498DB,10
Character_1941,Unknown,Character,#3498DB,10
Character_1942,Unknown,Character,#3498DB,10
Character_1943,Unknown,Character,#3498DB,10
Character_1944,Unknown,Character,#3498DB,10
Character_1945,Unknown,Character,#3498DB,10
Character_1946,Unknown,Character,#3498DB,10
Character_1947,Sigrin,Character,#3498DB,10
Character_1948,Skahaz mo Kandaq,Character,#3498DB,10
Character_1949,Unknown,Character,#3498DB,10
Character_1950,Unknown,Character,#3498DB,10
Character_1951,Unknown,Character,#3498DB,10
Character_1952,Unknown,Character,#3498DB,10
Character_1953,Unknown,Character,#3498DB,10
Character_1954,Small Paul,Character,#3498DB,10
Character_1955,Unknown,Character,#3498DB,10
Character_1956,Unknown,Character,#3498DB,10
Character_1957,Unknown,Character,#3498DB,10
Character_1958,Unknown,Character,#3498DB,10
Character_1959,Spotted Pate,Character,#3498DB,10
Character_1960,Unknown,Character,#3498DB,10
Character_1961,Unknown,Character,#3498DB,10
Character_1962,Unknown,Character,#3498DB,10
Character_1963,Stannis Baratheon,Character,#3498DB,10
Character_1964,Unknown,Character,#3498DB,10
Character_1965,Unknown,Character,#3498DB,10
Character_1966,Unknown,Character,#3498DB,10
Character_1967,Unknown,Character,#3498DB,10
Character_1968,Unknown,Character,#3498DB,10
Character_1969,Unknown,Character,#3498DB,10
Character_1970,Unknown,Character,#3498DB,10
Character_1971,Unknown,Character,#3498DB,10
Character_1972,Unknown,Character,#3498DB,10
Character_1973,Sybassion,Character,#3498DB,10
Character_1974,Sylas,Character,#3498DB,10
Character_1975,Unknown,Character,#3498DB,10
Character_1976,Unknown,Character,#3498DB,10
Character_1977,Symon,Character,#3498DB,10
Character_1978,Unknown,Character,#3498DB,10
Character_1979,Unknown,Character,#3498DB,10
Character_1980,Unknown,Character,#3498DB,10
Character_1981,Unknown,Character,#3498DB,10
Character_1982,Unknown,Character,#3498DB,10
Character_1983,Tanselle,Character,#3498DB,10
Character_1984,Unknown,Character,#3498DB,10
Character_1985,Unknown,Character,#3498DB,10
Character_1986,Unknown,Character,#3498DB,10
Character_1987,Tarle,Character,#3498DB,10
Character_1988,Unknown,Character,#3498DB,10
Character_1989,Unknown,Character,#3498DB,10
Character_1990,Unknown,Character,#3498DB,10
Character_1991,Unknown,Character,#3498DB,10
Character_1992,Unknown,Character,#3498DB,10
Character_1993,Unknown,Character,#3498DB,10
Character_1994,The Tickler,Character,#3498DB,10
Character_1996,The Weeper,Character,#3498DB,10
Character_1997,Unknown,Character,#3498DB,10
Character_1998,Unknown,Character,#3498DB,10
Character_1999,Unknown,Character,#3498DB,10
Character_2000,Unknown,Character,#3498DB,10
Character_2001,Unknown,Character,#3498DB,10
Character_2002,Thoros of Myr,Character,#3498DB,10
Character_2003,Unknown,Character,#3498DB,10
Character_2004,Unknown,Character,#3498DB,10
Character_2005,Unknown,Character,#3498DB,10
Character_2006,Unknown,Character,#3498DB,10
Character_2007,Timeon,Character,#3498DB,10
Character_2008,Unknown,Character,#3498DB,10
Character_2009,"Timett, son of Timett",Character,#3498DB,10
Character_2010,Timon,Character,#3498DB,10
Character_2011,Unknown,Character,#3498DB,10
Character_2012,Unknown,Character,#3498DB,10
Character_2013,Unknown,Character,#3498DB,10
Character_2014,Todder,Character,#3498DB,10
Character_2015,Unknown,Character,#3498DB,10
Character_2016,Unknown,Character,#3498DB,10
Character_2017,Unknown,Character,#3498DB,10
Character_2018,Tom of Sevenstreams,Character,#3498DB,10
Character_2019,Unknown,Character,#3498DB,10
Character_2020,Tomard,Character,#3498DB,10
Character_2021,Tommard Heddle,Character,#3498DB,10
Character_2022,Toregg,Character,#3498DB,10
Character_2023,Unknown,Character,#3498DB,10
Character_2024,Tormund,Character,#3498DB,10
Character_2025,Unknown,Character,#3498DB,10
Character_2026,Torwold,Character,#3498DB,10
Character_2027,Torwynd,Character,#3498DB,10
Character_2028,Unknown,Character,#3498DB,10
Character_2029,Unknown,Character,#3498DB,10
Character_2030,Unknown,Character,#3498DB,10
Character_2031,Unknown,Character,#3498DB,10
Character_2032,Triston,Character,#3498DB,10
Character_2033,Unknown,Character,#3498DB,10
Character_2034,Unknown,Character,#3498DB,10
Character_2035,Unknown,Character,#3498DB,10
Character_2036,Tumco Lho,Character,#3498DB,10
Character_2037,Unknown,Character,#3498DB,10
Character_2038,Unknown,Character,#3498DB,10
Character_2039,Tybero Istarion,Character,#3498DB,10
Character_2040,Tycho Nestoris,Character,#3498DB,10
Character_2041,Unknown,Character,#3498DB,10
Character_2042,Unknown,Character,#3498DB,10
Character_2043,Unknown,Character,#3498DB,10
Character_2044,Tysha,Character,#3498DB,10
Character_2045,Unknown,Character,#3498DB,10
