Source,Name,Home City,House,Race,Gender,Level,Class,RefID,BaseID,Health,Magicka,Stamina,Primary Skills,Morality,Aggression,Faction(s),Class Details,Essential,Location,Training,Merchant,Gold,Sells,Buys,Race Details,Follower,Respawns,Store,AdoptHF,Protected,Perks,Marry,StewardHF,Horses,Added by,Level (PC=10),Health (PC=10),Magicka (PC=10),Stamina (PC=10)
https://en.uesp.net/wiki/Skyrim:CuSith,CuSith,,,Animals,Indeterminate,5,Indeterminate,xx01AA7A,xx01AA78,121,0,114,Sneak,Indeterminate,Indeterminate,Creature Faction; DLC1VampireFaction; Hireable dog/deathhound; PlayerPotentialAnimalFaction,None,No,Volkihar Keep,None,,,None,None,,Yes,No,None,No,No,,No,No,,Dawnguard,5,121,0,114
https://en.uesp.net/wiki/Skyrim:Garmr,Garmr,,,Animals,Indeterminate,5,Indeterminate,xx01AA79,xx01AA77,121,0,114,Sneak,Indeterminate,Indeterminate,Creature Faction; DLC1VampireFaction; Hireable dog/deathhound; PlayerPotentialAnimalFaction,None,No,Volkihar Keep,None,,,None,None,,Yes,No,None,No,No,,No,No,,Dawnguard,5,121,0,114
https://en.uesp.net/wiki/Skyrim:Watchman,Watchman,,,Elder,Male,1,Farmer,xx01A683,xx01A416,50,50,50,Two-handed,No Crime,Unaggressive,Prisoners Faction,None,No,Castle Volkihar,None,,,None,None,,No,Yes,None,No,No,,No,No,,Dawnguard,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Vampire_Cattle,Vampire Cattle,,,Nord,Male,1,Dremora Class,N/A,xx0162F9,50,50,50,,No Crime,Unaggressive,DLC1VampireFeedNoCrimeFaction; Vampire Thrall Faction,None,No,Volkihar Keep,None,,,None,None,,No,No,None,No,No,,No,No,,Dawnguard,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Aeri,Aeri,,Aeri's House,Nord,Female,6,Lumberjack,0001A6D2,0001360B,91,67,67,"Smithing, Two-handed",No Crime,Unaggressive,AngasMillAerisHouseFaction; CrimeFactionPale; Favor001QuestGiverFaction; FavorJobsChopWoodFaction; JobLumberjackFaction; PotentialMarriageFaction; TownAngasMillFaction,None,No,The Pale,None,True,,Lumber (HF),None,,No,No,None,No,No,,Yes,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Ennodius_Papius,Ennodius Papius,,,Imperial,Male,6,Lumberjack,0002004A,0001360C,91,67,67,"Enchanting, Restoration",No Crime,Unaggressive,CrimeFactionPale; FavorExcludedFaction; TownAngasMillFaction,None,No,A small camp west of Anga's Mill,None,,,None,None,,No,No,None,No,Yes,,No,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Kodrir,Kodrir,,Anga's Mill Common House,Nord,Male,6,Lumberjack,0001A6D4,0001360D,91,67,67,"Smithing, Two-handed",No Crime,Unaggressive,CrimeFactionPale; JobLumberjackFaction; TownAngasMillFaction,None,No,The Pale,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Leifur,Leifur,,Anga's Mill Common House,Nord,Male,6,Lumberjack,0001A6D3,00013610,91,67,67,"Smithing, Two-handed",No Crime,Unaggressive,CrimeFactionPale; JobLumberjackFaction; TownAngasMillFaction,None,No,The Pale,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Froki_Whetted-Blade,Froki Whetted-Blade,,,Elder,Male,PC×1 (range=10-21),Ranger,000185F5,000185F6,50+(PC-1)×10,50,50+(PC-1)×5,"Archery, Light Armor, Block, One-handed",No Crime,Unaggressive,,None,No,Froki's Shack,None,,,None,None,,No,No,None,No,Yes,,No,No,,Vanilla,10,140,50,95
https://en.uesp.net/wiki/Skyrim:Hern,Hern,,Half-Moon Mill,Nord,Male,10,Lumberjack,0001982E,0001367B,225,80,80,"Smithing, Two-handed, Alchemy, Enchanting, One-handed",Any Crime,Unaggressive,CrimeFactionFalkreath; FavorExcludedFaction; HalfMoonMillFaction; JobLumberjackFaction; TownHalfMoonMillFaction,None,No,Falkreath Hold,None,,,None,None,"Vampire, Undead",No,No,None,No,No,,No,No,,Vanilla,10,225,80,80
https://en.uesp.net/wiki/Skyrim:Hert,Hert,,Half-Moon Mill,Nord,Female,10,Lumberjack,0001982F,0001367C,125,80,80,"Smithing, Two-handed, Alchemy, Enchanting, One-handed",Any Crime,Unaggressive,CrimeFactionFalkreath; FavorJobsChopWoodFaction; HalfMoonMillFaction; JobLumberjackFaction; TownHalfMoonMillFaction,None,No,Falkreath Hold,None,True,,Lumber(HF),None,"Vampire, Undead",No,No,None,No,No,,No,No,,Vanilla,10,125,80,80
https://en.uesp.net/wiki/Skyrim:Keeper_Carcette,Keeper Carcette,,,Breton,Female,PC×1 (range=15-30),Vigilant,000C3B2B,000BFB55,75+(PC-1)×10,75+(PC-1)×1.7,50+(PC-1)×3.3,"Alteration, Block, Heavy Armor, Light Armor, One-handed, Restoration",Violence Against Enemies,Aggressive,Restoration Trainer; Skill Trainer; Vigilant of Stendarr Faction,Vigilant1hMeleeClass,No,Hall of the Vigilant,Restoration (Expert),,,None,None,,No,No,None,No,No,,No,No,,Vanilla,15,165,90.3,79.7
https://en.uesp.net/wiki/Skyrim:Gralnach,Gralnach,,,Nord,Male,1,Lumberjack,00019E10,00019C01,50,0,50,Two-handed,No Crime,Unaggressive,CrimeFactionRift; Heartwood Mill Faction; Heartwood Mill House Faction,None,No,Heartwood Mill,None,,,None,None,Child,No,No,None,"Yes, if orphaned",No,,No,No,,Vanilla,1,50,0,50
https://en.uesp.net/wiki/Skyrim:Grosta,Grosta,,Heartwood Mill,Nord,Female,8,Lumberjack,00019E0F,00019C00,108,73,74,"Two-handed, Alchemy, Enchanting, One-handed, Smithing",Any Crime,Unaggressive,CrimeFactionRift; FavorJobsChopWoodFaction; Heartwood Mill Faction; Heartwood Mill House Faction; JobLumberjackFaction,None,No,The Rift,None,True,,Lumber(HF),None,,No,No,None,No,No,,No,No,,Vanilla,8,108,73,74
https://en.uesp.net/wiki/Skyrim:Rift_Guard,Rift Guard,,,Nord,Radiant,PC×1 (range=20-50),Soldier,"0009415D
0003026F
00030270
000303E7","0009415F
00030275
000303ED",100+(PC-1)×8,50,50+(PC-1)×7,,No Crime,Aggressive,CrimeFactionRift; Stormcloaks; Sons of Skyrim; NPC faction; Guard Faction; GuardFaction,None,No,,None,,,None,None,,No,Yes,None,No,No,,No,No,,Vanilla,20,172,50,113
https://en.uesp.net/wiki/Skyrim:Markus,Markus,,,Nord,Male,6,Warrior,xx010FB5,xx010FBA,108,50,67,,No Crime,Unaggressive,BanditFriendFaction; Blood-Kin of the Orcs; BYOHCarriageDriverFaction; BYOHHouse1Faction; Carriage System Vendors; CrimeFactionFalkreath; Faction that is friends with all Creatures; Friends with PredatorFaction,CombatWarrior1H,No,Heljarchen Hall,None,,,None,None,,No,Yes,None,No,Yes,,No,No,,Hearthfire,6,108,50,67
https://en.uesp.net/wiki/Skyrim:Oriella,Oriella,,,Nord,Female,PC×0.75 (range=5-10),Bard,xx019633,xx019631,81-121,67-88,62-76,,No Crime,Unaggressive,BardSingerFaction; BYOHHouseBardFaction; CrimeFactionFalkreath,None,No,Heljarchen Hall,None,,,None,None,,No,No,None,No,No,,No,No,,Hearthfire,7.5,101.0,77.5,69.0
https://en.uesp.net/wiki/Skyrim:Arngeir,Arngeir,,,Elder,Male,150,Priest,000886B3,0002C6C7,1292,50,1043,"Enchanting, Restoration, Speech, Alchemy, Conjuration, Smithing",No Crime,Unaggressive,CrimeFactionGreybeard; Faction for not using casual idles; FavorExcludedFaction; Greybeards; WIAdditem03ExclusionFaction,None,Yes,High Hrothgar,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,150,1292,50,1043
https://en.uesp.net/wiki/Skyrim:Borri,Borri,,,Elder,Male,100,Priest,000886B4,0002C6CE,875,50,710,"Enchanting, Restoration, Speech, Alchemy, Conjuration, Smithing",No Crime,Unaggressive,CrimeFactionGreybeard; Faction for not using casual idles; FavorExcludedFaction; Greybeards; WIAdditem03ExclusionFaction,None,Yes,High Hrothgar,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,100,875,50,710
https://en.uesp.net/wiki/Skyrim:Einarth,Einarth,,,Elder,Male,90,Priest,000886B5,0002C6CC,792,50,643,"Enchanting, Restoration, Speech, Alchemy, Conjuration, Smithing",No Crime,Unaggressive,CrimeFactionGreybeard; Faction for not using casual idles; FavorExcludedFaction; Greybeards; WIAdditem03ExclusionFaction,None,Yes,High Hrothgar,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,90,792,50,643
https://en.uesp.net/wiki/Skyrim:Wulfgar,Wulfgar,,,Elder,Male,100,Priest,000886B6,0002C6CA,875,50,710,"Enchanting, Restoration, Speech, Alchemy, Conjuration, Smithing",No Crime,Unaggressive,CrimeFactionGreybeard; Faction for not using casual idles; FavorExcludedFaction; Greybeards; WIAdditem03ExclusionFaction,None,Yes,High Hrothgar,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,100,875,50,710
https://en.uesp.net/wiki/Skyrim:Gunjar_(Hearthfire),Gunjar,,,Nord,Male,6,Warrior,xx003139,xx0032B0,108,50,67,,No Crime,Unaggressive,BanditFriendFaction; Blood-Kin of the Orcs; BYOHCarriageDriverFaction; BYOHHouse1Faction; Carriage System Vendors; CrimeFactionFalkreath; Faction that is friends with all Creatures; Friends with PredatorFaction,CombatWarrior1H,No,Lakeview Manor,None,,,None,None,,No,Yes,None,No,Yes,,No,No,,Hearthfire,6,108,50,67
https://en.uesp.net/wiki/Skyrim:Llewellyn_the_Nightingale,Llewellyn the Nightingale,,,Nord,Male,PC×0.75 (range=5-10),Bard,xx018DEB,xx018DE0,81-121,67-88,62-76,,No Crime,Unaggressive,BardSingerFaction; BYOHHouseBardFaction; CrimeFactionFalkreath,None,No,Lakeview Manor,None,,,None,None,,No,No,None,No,No,,No,No,,Hearthfire,7.5,101.0,77.5,69.0
https://en.uesp.net/wiki/Skyrim:Curwe,Curwe,,Loreius Farm,High Elf,Female,6,Farmer,0001A6B4,0001A6B3,91,67,67,"Enchanting, Illusion",No Crime,Unaggressive,CrimeFactionPale; FavorExcludedFaction; TownLoreiusFarmFaction,None,"Yes, until With Friends Like These...",The Pale,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Vantus_Loreius,Vantus Loreius,,Loreius Farm,Imperial,Male,6,Citizen,0001A6B2,0001A6B1,91,67,67,"Enchanting, Restoration",No Crime,Unaggressive,CrimeFactionPale; FavorExcludedFaction; JobFarmerFaction; TownLoreiusFarmFaction,None,"Yes, until With Friends Like These...",The Pale,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Gilfre,Gilfre,,Gilfre's House,Imperial,Female,4,Lumberjack,0001C1FC,0001367A,75,60,60,Restoration,No Crime,Unaggressive,CrimeFactionEastmarch; FavorJobsChopWoodFaction; JobLumberjackFaction; MixwaterMillGilfreHouseFaction; PotentialMarriageFaction,None,No,Eastmarch,None,True,,Lumber(HF),Firewood,,No,No,None,No,No,,Yes,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Balagog_gro-Nolob,Balagog gro-Nolob,,,Orc,Male,6,Rogue,00038C6F,00038C6E,1,50,75,"One-handed, Block, Heavy Armor, Sneak",No Crime,Unaggressive,CrimeFactionReach; FavorExcludedFaction; NightgateInnFaction,None,"Yes, until Recipe for Disaster",Nightgate Inn,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,6,1,50,75
https://en.uesp.net/wiki/Skyrim:Fultheim,Fultheim,,,Nord,Male,4,Warrior,000DB28B,000DA68A,85,50,60,"One-handed, Two-handed",No Crime,Aggressive,CrimeFactionPale; NightgateInnFaction,CombatWarrior1H,No,Nightgate Inn,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Hadring,Hadring,,,Nord,Male,4,Warrior,0002005A,00013627,85,50,60,"One-handed, Two-handed",No Crime,Unaggressive,CrimeFactionPale; JobInnkeeperFaction; JobMerchantFaction; JobRentRoomFaction; NightgateInnFaction; ServicesNightGateInn,CombatWarrior1H,No,The Pale,None,True,100,See Nightgate Inn,"Innkeeper (Food, Raw Food)",,No,No,Nightgate Inn,No,No,,No,No,,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Eydis,Eydis,,,Nord,Female,6,Food Vendor,000199CF,00013B77,91,67,67,"Speech, One-handed, Pickpocket, Two-handed",No Crime,Unaggressive,CrimeFactionReach; JobInnkeeperFaction; JobMerchantFaction; JobRentRoomFaction; OldHroldanHangedManInnFaction; ServicesOldHroldanHangedManInn; TownOldHroldanFaction,None,No,The Reach,None,True,100,See Old Hroldan Inn,"Innkeeper (Food, Raw Food)",,No,No,Old Hroldan Inn,No,No,,No,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Ghost_of_Old_Hroldan,Ghost of Old Hroldan,,,Nord,Male,25,Warrior,000681A3,000681A2,330,50,130,"Heavy Armor, Two-handed, Archery, Block",No Crime,Unaggressive,,CombatWarrior2H,No,Old Hroldan Inn,None,,,None,None,Ghost,No,No,None,No,No,,No,No,,Vanilla,25,330,50,130
https://en.uesp.net/wiki/Skyrim:Leontius_Salvius,Leontius Salvius,,,Imperial,Male,6,Food Vendor,00066262,00013B76,91,67,67,"One-handed, Pickpocket, Restoration, Speech",No Crime,Unaggressive,CrimeFactionReach; OldHroldanHangedManInnFaction; TownOldHroldanFaction,None,No,The Reach,None,True,100,See Old Hroldan Inn,"Innkeeper (Food, Raw Food)",,No,No,Old Hroldan Inn,No,No,,No,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Skuli,Skuli,,,Nord,Male,4,Child,000199D0,00013B78,65,0,80,"Smithing, Two-handed",No Crime,Unaggressive,CrimeFactionReach; JobMerchantFaction; OldHroldanHangedManInnFaction; Server; ServicesOldHroldanHangedManInn; TownOldHroldanFaction,None,No,The Reach,None,True,100,See Old Hroldan Inn,"Innkeeper (Food, Raw Food)",Child,No,No,Old Hroldan Inn,"Yes, if orphaned",No,,No,No,,Vanilla,4,65,0,80
https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi,Aduri Sarethi,,Sarethi Farm,Dark Elf,Female,6,Farmer,00019E12,00019BFF,91,67,67,"Alchemy, Destruction",No Crime,Unaggressive,CrimeFactionRift; JobFarmerFaction; Sarethi Farm Faction; Sarethi Farm House Faction,None,No,The Rift,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Avrusa_Sarethi,Avrusa Sarethi,,,Dark Elf,Female,PC×1 (range=10-25),Apothecary,00019E11,00019BFE,50+(PC-1)×8.3,50+(PC-1)×3.3,50+(PC-1)×3.3,"Alchemy, Speech, Pickpocket, Sneak",No Crime,Unaggressive,CrimeFactionRift; FavorJobsGatherWheatFaction; JobFarmerFaction; PotentialMarriageFaction; Sarethi Farm Faction; Sarethi Farm House Faction; SarethiAvrusaFaction,VendorApothecary,Yes,Sarethi Farm,None,,,None,None,,No,No,None,No,No,,Yes,No,,Vanilla,10,124.7,79.7,79.7
https://en.uesp.net/wiki/Skyrim:Imperial_Soldier,Imperial Soldier,,,Nord,Male,1,Warrior,"0004E1CD
000654F9
000654FA",00046794,50,50,50,,No Crime,Aggressive,FavorExcludedFaction; MQ101ImperialDialogueFaction; anyone in this are friends; CrimeFactionImperial; CWImperialFaction; CWImperialFactionNPC,CombatWarrior1H,No,Helgen/Helgen Keep,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Perth,Perth,,Miner's House,Breton,Male,6,Miner,00019970,0001996C,91,67,67,"Alchemy, Conjuration",No Crime,Unaggressive,CrimeFactionReach; JobMinerFaction; PotentialMarriageFaction; TownSoljundsSinkholeFaction,None,No,Soljund's Sinkhole,None,,,None,None,,No,No,None,No,No,,Yes,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Tuthul,Tuthul,,Miner's House,Breton,Male,6,Miner,00019971,0001996D,91,67,67,"Alchemy, Conjuration",No Crime,Unaggressive,CrimeFactionReach; JobMinerFaction; TownSoljundsSinkholeFaction,None,No,Soljund's Sinkhole,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,6,91,67,67
https://en.uesp.net/wiki/Skyrim:Gissur,Gissur,,,Nord,Male,4,Beggar,00039F24,00039F23,75,60,60,"Speech, Two-handed",Any Crime,Unaggressive,CrimeFactionRift; FavorExcludedFaction; FavorJobsBeggarsFaction; MQ201 Thalmor Faction; Thalmor,None,No,"Thalmor Embassy, The Ragged Flagon",None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Razelan,Razelan,,,Redguard,Male,4,Citizen,000683A7,000368C8,75,60,60,One-handed,No Crime,Unaggressive,FavorJobsDrunksFaction; MQ201PartyGuestUnhappy; faction for party guests,None,Yes,Thalmor Embassy,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Rulindil,Rulindil,,,High Elf,Male,PC×1 (range=8-40),Sorcerer,00039F25,00039F1F,50+(PC-1)×8.3,50+(PC-1)×5,50+(PC-1)×1.7,"Destruction, Illusion, Heavy Armor, One-handed",Violence Against Enemies,Aggressive,FavorExcludedFaction; MQ201 Thalmor Faction; Thalmor,CombatSorcerer,No,"Thalmor Embassy, Elenwen's Solar",None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,10,124.7,95,65.3
https://en.uesp.net/wiki/Skyrim:Tsavani,Tsavani,,,Khajiit,Female,4,Citizen,000353BE,000353C7,75,60,60,Sneak,No Crime,Unaggressive,CrimeFactionNull; FavorExcludedFaction; Thalmor,None,No,Thalmor Embassy,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Angvid,Angvid,,,Nord,Male,4,Warrior,000AE77F,000AE77D,85,50,60,"One-handed, Two-handed",Any Crime,Unaggressive,CrimeFactionWinterhold; Whistling Mine Faction,CombatWarrior1H,No,Whistling Mine,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Badnir,Badnir,,,Nord,Male,1,Warrior,000AE77A,000AE779,50,50,50,,Any Crime,Unaggressive,CrimeFactionWinterhold; Whistling Mine Faction,CombatWarrior1H,No,Whistling Mine,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Gunding,Gunding,,,Nord,Male,4,Warrior,000AE77C,000AE77B,85,50,60,"One-handed, Two-handed",Any Crime,Unaggressive,CrimeFactionWinterhold; Whistling Mine Faction,CombatWarrior1H,No,Whistling Mine,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Thorgar,Thorgar,,,Nord,Male,4,Warrior,000AE778,000AE777,85,50,60,"One-handed, Two-handed",Any Crime,Unaggressive,CrimeFactionWinterhold; FavorJobsMineOreFaction; JobMinerFaction; Whistling Mine Faction,CombatWarrior1H,No,Whistling Mine,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Engar,Engar,,,Nord,Male,6,Warrior,xx00BE0C,xx00BE12,108,50,67,,No Crime,Unaggressive,BanditFriendFaction; Blood-Kin of the Orcs; BYOHCarriageDriverFaction; BYOHHouse1Faction; Carriage System Vendors; CrimeFactionFalkreath; Faction that is friends with all Creatures; Friends with PredatorFaction,CombatWarrior1H,No,Windstad Manor,None,,,None,None,,No,Yes,None,No,Yes,,No,No,,Hearthfire,6,108,50,67
https://en.uesp.net/wiki/Skyrim:Sonir,Sonir,,,Nord,Female,PC×0.75 (range=5-10),Bard,xx019632,xx019630,81-121,67-88,62-76,,No Crime,Unaggressive,BardSingerFaction; BYOHHouseBardFaction; CrimeFactionFalkreath,None,No,Windstad Manor,None,,,None,None,,No,No,None,No,No,,No,No,,Hearthfire,7.5,101.0,77.5,69.0
https://en.uesp.net/wiki/Skyrim:Adventurer#Adventurer16,Adventurer,,,Radiant,Male,Radiant (1-25),Radiant,00055BEF,00055BA7,35-489,25,70-246,"One-handed, Two-handed, Block, Light Armor",Any Crime,Very Aggressive,Player Ally Faction,None,No,Harmugstahl,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,13.0,262.0,25,158.0
https://en.uesp.net/wiki/Skyrim:Garuk_Windrime,Garuk Windrime,,,Nord,Male,Radiant (1-25),Bandit Archer,xx037FE4,xx037FE3,35-489,25,70-246,"Archery, Light Armor, Sneak",Any Crime,Very Aggressive,BanditFaction,None,No,Gyldenhul Barrow,None,,,None,None,,No,Yes,None,No,No,,No,No,,Dragonborn,13.0,262.0,25,158.0
https://en.uesp.net/wiki/Skyrim:Haknir_Death-Brand,Haknir Death-Brand (ghost),,,Nord,Male,PC×1.25 (range=40-75),Haknir Death-Brand,xx037FEA,xx01A373,979-1364,50,206-346,"One-handed, Heavy Armor",No Crime,Very Aggressive,BanditFaction,None,No,Gyldenhul Barrow,None,,,None,None,,No,Yes,None,No,No,,No,No,,Vanilla,40,1171.5,50,276.0
https://en.uesp.net/wiki/Skyrim:Thalin_Ebonhand,Thalin Ebonhand,,,Nord,Male,Radiant (1-25),Bandit Wizard,xx037FE9,xx037FE5,35-441,100-294,50-150,,No Crime,Unaggressive,,None,No,Gyldenhul Barrow,None,,,None,None,,No,Yes,None,No,No,"Augmented Flames (rank 1), Augmented Frost (rank 1), Augmented Shock (rank 1), Custom Fit, Mage Armor (rank 1), Magic Resistance (rank 1), Recovery (rank 1), Regeneration, Respite",No,No,,Dragonborn,13.0,238.0,197.0,100.0
https://en.uesp.net/wiki/Skyrim:Bradyn,Bradyn,,,Dark Elf,Male,1,Bandit,xx0277ED,xx0277EE,0 (Dead),25,0,Destruction,Any Crime,Unaggressive,DLC2dunKolbjornMinerFaction,EncClassBanditMelee,No,Kolbjorn Barrow,None,,,None,None,,No,No,None,No,No,Extra Damage 1.5,No,No,,Dragonborn,1,0,25,0
https://en.uesp.net/wiki/Skyrim:Kolbjorn_Guard,Kolbjorn Guard,,,Nord,Male,5,Bandit,"xx0289D5
xx028B03
xx027AD8
xx0289CE","xx027803
xx0277FC
xx027803
xx027803",0 (Dead),25,,"Two-handed, One-handed, Block, Light Armor",No Crime,Aggressive,DLC2dunKolbjornMinerFaction,EncClassBanditMelee,No,Kolbjorn Barrow,None,,,None,None,,No,Yes,None,No,No,,No,No,,Vanilla,5,0,25,
https://en.uesp.net/wiki/Skyrim:Miner,Miner,,,Dark Elf,Male,1,Bandit,Multiple,"xx0277FA
xx0277FB
xx0277EC
xx0277FF",0 (Dead),25,,Destruction,Any Crime,Unaggressive,DLC2dunKolbjornMinerFaction,EncClassBanditMelee,No,Kolbjorn Barrow,None,,,None,None,,No,Yes,None,No,No,,No,No,,Dragonborn,1,0,25,
https://en.uesp.net/wiki/Skyrim:Mireli,Mireli,,,Dark Elf,Female,1,Bandit,xx024F32,xx0277EF,0 (Dead),25,,Destruction,Any Crime,Unaggressive,DLC2dunKolbjornMinerFaction,EncClassBanditMelee,No,Kolbjorn Barrow,None,,,None,None,,No,No,None,No,No,Extra Damage 1.5,No,No,,Dragonborn,1,0,25,
https://en.uesp.net/wiki/Skyrim:Ralis_Sedarys,Ralis Sedarys,,,Dark Elf,Male,PC×1 (range=15-60),DLC2Ralis,xx018109,xx0179C7,176-581,106-286,78-168,"One-handed, Light Armor, Block, Sneak",No Crime,Unaggressive,DLC2dunKolbjornMinerFaction; PotentialFollowerFaction,None,"Yes, until stage 400 of Unearthed",Kolbjorn Barrow,None,,,None,None,,"Yes, if spared at the end of Unearthed",No,None,No,No,Magic Resistance; Augmented Flames (rank 1); Bladesman (rank 2); Bone Breaker (rank 2); Custom Fit; Dual Flurry (rank 2); Extra Damage 2; Fighting Stance; Hack and Slash (rank 2); Impact; Recovery (rank 1); Regeneration; Savage Strike,No,No,,Dragonborn,15,378.5,196.0,123.0
https://en.uesp.net/wiki/Skyrim:Merilar_Rendas,Merilar Rendas,,,Dark Elf,Female,PC×1,Sorcerer,xx0285C7,xx01CAA8,50-717,50-450,50-183,"Destruction, Illusion, One-handed, Heavy Armor",Any Crime,Very Aggressive,DLC2ExpSpiderEnemyFaction,CombatSorcerer,No,White Ridge Barrow,None,,,None,None,,No,Yes,None,No,No,,No,No,,Dragonborn,10,383.5,250.0,116.5
https://en.uesp.net/wiki/Skyrim:Servos_Rendas,Servos Rendas,,,Dark Elf,Male,1,Bandit Wizard,xx01CAA5,xx01CAA6,0 (Dead),100,,Destruction,No Crime,Very Aggressive,BanditFaction,None,No,White Ridge Barrow,None,,,None,None,,No,No,None,No,No,,No,No,,Dragonborn,1,0,100,
https://en.uesp.net/wiki/Skyrim:Benkum_(Dragonborn),Benkum,,,Nord,Male,1,Dremora Class,xx02782A,xx027829,50,50,50,,No Crime,Unaggressive,DLC2PillarBuilderFaction; DLC2WaterStoneSailors,None,No,Water Stone,None,,,None,None,,No,No,None,No,Yes,,No,No,,Dragonborn,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Hjalfar,Hjalfar,,,Nord,Male,8,Dremora Class,xx02710E,xx02710D,127,50,78,"Two-handed, One-handed, Block, Heavy Armor",No Crime,Unaggressive,DLC2PillarBuilderFaction; DLC2WaterStoneSailors,None,No,Water Stone,None,,,None,None,,No,No,None,No,Yes,,No,No,,Dragonborn,8,127,50,78
https://en.uesp.net/wiki/Skyrim:Liesl_(Dragonborn),Liesl,,,Nord,Female,1,Dremora Class,xx02782C,xx02782B,50,50,50,,No Crime,Unaggressive,DLC2PillarBuilderFaction; DLC2WaterStoneSailors,None,No,Water Stone,None,,,None,None,,No,No,None,No,Yes,,No,No,,Dragonborn,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Palevius_Lex,Palevius Lex,,,Elder,Male,1,Dremora Class,xx02782E,xx02782D,50,50,50,,No Crime,Unaggressive,DLC2PillarBuilderFaction; DLC2WaterStoneSailors,None,No,Water Stone,None,,,None,None,,No,No,None,No,Yes,,No,No,,Dragonborn,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Sacrifice,Sacrifice,,,Breton,Female,1,Citizen,xx0367B0,xx0367B1,0 (Dead),50,,Conjuration,No Crime,Unaggressive,,None,No,Altar of Thrond,None,,,None,None,,No,Yes,None,No,No,,No,No,,Dragonborn,1,0,50,
https://en.uesp.net/wiki/Skyrim:Hermaeus_Mora,Hermaeus Mora,,,Orc,Male,1,Dremora Class,N/A,xx01FF3A,50,50,50,,Indeterminate,Indeterminate,,None,No,Apocrypha,None,,,None,None,,No,No,None,No,No,,No,No,,Vanilla,1,50,50,50
