game_name,series_name,team_winner,team_loser,goals_winner,goals_loser,player_name,played_for_side,is_mvp,car,score,goals,assists,saves,shots,BPM,average_boost,time_0_boost,time_100_boost,boost_collected,boost_stolen,big_pads_collected,small_pads_collected,big_pads_stolen,small_pads_stolen,boost_used_supersonic,boost_overfill,boost_overfill_from_stolen,defensive_third_percentage,neutral_third_percentage,offensive_third_percentage,behind_ball_percentage,ahead_of_ball_percentage,avg_distance_ball,avg_speed_percentage,total_distance,time_slow_speed,time_boost_speed,time_supersonic,time_on_ground,time_low_in_air,time_high_in_air,powerslide_duration,powerslide_count
/replay/13114a36-fa37-4449-99e1-04234f1fc399?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,2,1,M0nkey M00n,Orange,False,Octane,146,0,0,0,3,411,56,46.03,31.06,2357,465,20,64,3,23,304,321,78,37.99,32.91,29.1,70.79,29.21,2639.0,64.7,487273,159.06,144.57,38.9,194.26,112.28,36.0,4.13,35
/replay/dbb20a56-7207-4132-9357-a1e74879ba53?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,1,0,itachi,Blue,True,Fennec,359,1,0,2,2,398,43,36.56,34.4,2201,625,18,63,5,14,206,248,35,43.55,37.38,19.06,78.21,21.79,2524.0,63.0,459050,179.49,108.89,36.25,176.12,118.8,29.71,10.63,109
/replay/dbb20a56-7207-4132-9357-a1e74879ba53?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,1,0,Seikoo,Blue,False,Fennec,261,0,1,1,2,412,57,12.73,36.9,2260,596,20,65,5,19,245,487,123,42.06,39.54,18.4,77.65,22.35,2801.0,68.0,495589,140.02,141.2,43.44,194.19,103.19,27.28,10.83,100
/replay/dbb20a56-7207-4132-9357-a1e74879ba53?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,1,0,juicy,Blue,False,Fennec,242,0,0,2,2,442,54,14.83,42.58,2386,556,23,66,5,20,320,646,149,50.41,27.7,21.89,74.61,25.39,2857.0,72.0,523703,108.48,157.69,58.49,174.84,121.99,27.83,6.57,70
/replay/dbb20a56-7207-4132-9357-a1e74879ba53?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,1,0,M0nkey M00n,Orange,False,Octane,302,0,0,1,1,432,52,26.83,24.87,2291,420,19,68,3,18,340,361,88,43.61,38.36,18.03,73.81,26.19,2863.0,68.0,495630,137.82,132.95,53.86,185.26,108.46,30.91,6.5,52
/replay/dbb20a56-7207-4132-9357-a1e74879ba53?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,1,0,ExoTiiK,Orange,False,Fennec,251,0,0,2,2,371,37,86.71,23.44,1979,685,13,63,5,17,287,36,12,40.76,35.92,23.32,71.58,28.42,2409.0,66.74,481890,148.29,127.71,45.5,175.77,117.43,28.3,5.74,47
/replay/dbb20a56-7207-4132-9357-a1e74879ba53?g=bds-vs-gm8a-xjwela6mxb,/group/bds-vs-gm8a-xjwela6mxb,M8 ALPINE,TEAM BDS,1,0,dralii,Orange,False,Fennec,176,0,0,1,3,457,55,25.37,22.16,2385,399,17,87,2,25,291,308,69,48.55,31.73,19.73,71.15,28.85,2902.0,65.3,466643,153.46,122.59,42.59,194.88,99.96,23.79,10.26,89
/replay/ad5a0e4e-b121-49d3-9acc-58881ca826dd?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,1,0,MaJicBear,Blue,False,Fennec,294,0,0,2,2,461,48,69.45,33.43,2517,689,19,78,4,27,568,276,28,43.91,30.98,25.11,59.49,40.51,2629.0,71.48,523503,115.28,145.7,66.18,190.18,117.74,19.23,6.97,56
/replay/ad5a0e4e-b121-49d3-9acc-58881ca826dd?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,1,0,CHEESE.,Blue,False,Fennec,281,0,0,2,1,422,46,51.08,22.04,2277,491,18,70,3,23,262,333,70,49.85,36.54,13.62,69.21,30.79,2657.0,68.22,506590,138.32,144.82,46.92,180.01,123.52,26.53,6.73,63
/replay/ad5a0e4e-b121-49d3-9acc-58881ca826dd?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,1,0,retals,Blue,False,Fennec,229,0,0,1,4,415,49,40.13,34.49,2166,829,20,59,7,23,571,529,142,44.69,36.42,18.9,62.9,37.1,2686.0,70.09,506025,129.74,129.9,61.44,206.61,101.9,12.58,8.5,95
/replay/ad5a0e4e-b121-49d3-9acc-58881ca826dd?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,1,0,Reysbull,Orange,True,Fennec,440,1,0,2,2,449,51,23.7,44.46,2435,454,21,80,0,35,293,642,21,44.08,35.52,20.41,74.34,25.66,2891.0,71.39,525097,118.44,140.27,68.42,179.66,119.72,27.74,5.1,37
/replay/ad5a0e4e-b121-49d3-9acc-58881ca826dd?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,1,0,crr,Orange,False,Fennec,351,0,1,3,4,517,44,44.04,32.06,2810,799,20,78,5,27,421,141,7,31.08,37.9,31.02,67.02,32.98,2611.0,75.43,558922,90.74,164.18,75.2,176.01,133.52,20.6,9.89,101
/replay/ad5a0e4e-b121-49d3-9acc-58881ca826dd?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,1,0,DORITO,Orange,False,Fennec,267,0,0,2,2,427,44,59.16,21.56,2436,1136,18,70,10,23,421,163,117,37.4,32.86,29.74,66.22,33.78,2665.0,72.74,534104,112.65,144.29,70.12,174.41,131.32,21.33,7.94,64
/replay/cd0e159b-ba13-4e24-845e-ddf58f2ec484?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,LUMINOSITY,COMPLEXITY,2,1,CHEESE.,Blue,True,Fennec,433,0,1,3,2,405,54,20.07,28.16,2271,330,18,73,2,17,413,372,74,55.44,32.71,11.85,74.16,25.84,2748.0,67.39,493114,149.93,132.23,51.52,206.16,111.97,15.56,6.61,64
/replay/cd0e159b-ba13-4e24-845e-ddf58f2ec484?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,LUMINOSITY,COMPLEXITY,2,1,MaJicBear,Blue,False,Fennec,394,2,0,1,3,436,49,52.47,30.58,2604,658,19,81,5,17,512,261,39,51.63,30.42,17.95,67.21,32.79,2588.0,68.61,498081,140.44,139.19,51.09,191.5,117.02,22.21,7.67,69
/replay/cd0e159b-ba13-4e24-845e-ddf58f2ec484?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,LUMINOSITY,COMPLEXITY,2,1,retals,Blue,False,Fennec,184,0,0,1,2,472,47,27.07,34.79,2578,864,23,57,7,24,410,354,97,39.88,36.15,23.97,51.35,48.65,2550.0,69.65,510897,133.29,144.55,55.81,182.24,133.91,17.5,8.41,96
/replay/cd0e159b-ba13-4e24-845e-ddf58f2ec484?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,LUMINOSITY,COMPLEXITY,2,1,DORITO,Orange,False,Fennec,339,1,0,1,4,407,38,58.15,15.87,2076,771,14,64,5,26,327,68,29,34.66,37.51,27.83,67.66,32.34,2840.0,70.26,499719,126.72,134.46,63.37,153.61,140.44,30.5,6.51,55
/replay/cd0e159b-ba13-4e24-845e-ddf58f2ec484?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,LUMINOSITY,COMPLEXITY,2,1,crr,Orange,False,Fennec,274,0,1,2,2,423,42,76.05,25.66,2445,696,17,74,4,27,240,187,14,37.43,35.67,26.9,72.14,27.86,2760.0,71.87,520003,115.88,157.41,57.2,167.55,143.84,19.1,8.31,79
/replay/cd0e159b-ba13-4e24-845e-ddf58f2ec484?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,LUMINOSITY,COMPLEXITY,2,1,Reysbull,Orange,False,Fennec,188,0,0,1,1,439,48,24.06,32.86,2462,226,23,51,0,20,467,410,0,42.86,35.82,21.33,77.59,22.41,2714.0,66.0,478327,164.21,111.75,54.65,191.38,131.46,7.77,5.23,50
/replay/3ce14f1c-3cec-403d-a71c-9c43073f0d4c?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,2,1,CHEESE.,Blue,False,Fennec,435,1,0,2,3,419,49,42.22,45.94,2971,611,27,88,3,30,535,626,25,48.4,34.71,16.9,77.47,22.53,2625.0,66.43,637387,195.97,183.31,52.65,262.52,138.09,31.32,9.77,85
/replay/3ce14f1c-3cec-403d-a71c-9c43073f0d4c?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,2,1,MaJicBear,Blue,False,Fennec,284,0,1,1,4,471,46,56.18,31.13,3228,1035,26,99,8,36,646,530,103,45.09,28.87,26.04,69.33,30.67,2541.0,66.09,615611,198.4,149.52,72.13,253.6,141.89,24.58,9.32,92
/replay/3ce14f1c-3cec-403d-a71c-9c43073f0d4c?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,2,1,retals,Blue,False,Fennec,182,0,0,1,1,410,42,82.54,41.97,2909,985,23,79,7,29,576,296,57,34.81,38.7,26.49,59.3,40.7,2553.0,71.09,686477,157.68,198.78,79.6,251.13,171.59,13.34,8.88,105
/replay/3ce14f1c-3cec-403d-a71c-9c43073f0d4c?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,2,1,Reysbull,Orange,True,Fennec,466,1,0,1,2,422,47,54.47,51.29,3049,438,30,71,3,18,316,717,56,49.87,33.0,17.13,79.04,20.96,2797.0,65.52,621166,197.84,172.48,56.78,236.38,165.64,25.07,8.15,68
/replay/3ce14f1c-3cec-403d-a71c-9c43073f0d4c?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,2,1,DORITO,Orange,False,Fennec,400,0,1,3,3,399,43,57.81,24.27,2826,1121,18,102,7,41,476,141,58,40.24,30.27,29.49,63.89,36.11,2714.0,71.35,673431,163.6,172.93,88.9,232.57,174.28,18.58,11.17,101
/replay/3ce14f1c-3cec-403d-a71c-9c43073f0d4c?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,2,1,crr,Orange,False,Fennec,332,1,1,0,1,455,47,66.84,22.65,3235,889,27,86,5,35,719,349,10,46.48,29.84,23.68,73.43,26.57,2683.0,70.57,653250,163.39,168.32,85.78,204.93,174.5,38.06,7.73,83
/replay/04d583fc-8640-48cc-9cca-dc69b3c1aacf?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,5,1,CHEESE.,Blue,False,Fennec,495,0,0,5,0,415,40,58.0,15.01,2388,416,16,74,2,18,252,76,0,55.35,29.18,15.47,70.54,29.46,2458.0,65.61,503449,175.26,132.3,51.9,196.08,136.56,26.81,7.13,59
/replay/04d583fc-8640-48cc-9cca-dc69b3c1aacf?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,5,1,MaJicBear,Blue,False,Fennec,335,0,1,3,4,424,44,62.9,28.54,2321,531,17,65,4,12,449,123,7,46.16,32.98,20.87,56.15,43.85,2540.0,68.0,510159,167.77,132.64,58.1,189.16,140.03,29.31,6.54,60
/replay/04d583fc-8640-48cc-9cca-dc69b3c1aacf?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,5,1,retals,Blue,False,Fennec,322,1,0,1,0,430,46,47.61,26.51,2570,1079,19,58,7,27,362,93,27,48.91,26.7,24.38,54.14,45.86,2273.0,68.48,529113,159.26,139.87,63.54,187.14,149.26,26.28,7.27,94
/replay/04d583fc-8640-48cc-9cca-dc69b3c1aacf?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,5,1,DORITO,Orange,True,Fennec,525,3,0,0,7,417,41,55.27,25.11,2469,521,16,88,2,32,457,136,44,44.69,31.22,24.09,77.27,22.73,2682.0,69.7,543729,160.01,129.65,76.02,199.19,144.85,21.64,7.05,61
/replay/04d583fc-8640-48cc-9cca-dc69b3c1aacf?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,5,1,crr,Orange,False,Fennec,500,1,2,1,6,497,49,54.56,29.62,3099,860,25,67,6,21,420,216,40,39.91,31.24,28.85,75.77,24.23,2548.0,69.83,542189,146.05,162.02,57.3,176.18,163.76,25.43,7.43,69
/replay/04d583fc-8640-48cc-9cca-dc69b3c1aacf?g=col-vs-lg-j6xy31wj1l,/group/col-vs-lg-j6xy31wj1l,COMPLEXITY,LUMINOSITY,5,1,Reysbull,Orange,False,Fennec,432,1,2,1,3,463,49,42.98,43.18,2675,666,23,60,5,23,357,337,125,43.93,30.91,25.17,79.16,20.84,2554.0,65.13,503261,178.78,134.63,48.66,201.79,134.41,25.87,4.34,36
/replay/2cc315a5-4414-4cae-bf7f-ad97d51f7978?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,2,yANXNZ^^,Blue,False,Fennec,506,1,0,3,2,416,51,23.42,50.77,2468,604,21,58,5,19,396,278,84,48.45,30.46,21.09,70.1,29.9,2864.0,71.91,543789,131.5,148.29,74.44,177.41,145.76,31.06,6.33,64
/replay/2cc315a5-4414-4cae-bf7f-ad97d51f7978?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,2,Lostt.,Blue,False,Fennec,360,1,0,2,5,465,46,23.96,29.01,2711,761,24,62,6,14,538,500,6,49.15,25.85,25.0,67.03,32.97,2566.0,72.91,546556,133.21,124.74,94.5,192.82,141.43,18.2,4.63,46
/replay/2cc315a5-4414-4cae-bf7f-ad97d51f7978?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,2,DRUFINHO,Blue,False,Fennec,233,0,0,1,2,469,44,55.62,27.96,2797,628,22,77,4,22,652,271,17,50.61,27.33,22.06,67.04,32.96,2850.0,70.17,533108,147.54,134.14,73.74,222.3,122.01,11.1,8.83,80
/replay/2cc315a5-4414-4cae-bf7f-ad97d51f7978?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,2,zen,Orange,True,Fennec,555,2,1,2,3,357,55,25.36,36.98,2075,497,17,68,4,12,479,411,41,43.98,37.64,18.37,79.41,20.59,3049.0,70.22,536731,152.17,152.6,53.71,205.69,137.29,15.51,5.93,57
/replay/2cc315a5-4414-4cae-bf7f-ad97d51f7978?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,2,Alpha54,Orange,False,Fennec,462,1,0,3,3,471,51,62.08,41.53,2936,319,26,75,2,22,471,704,140,47.4,28.17,24.42,74.87,25.13,2714.0,74.13,556683,118.51,146.39,87.12,196.36,126.87,28.79,8.27,84
/replay/2cc315a5-4414-4cae-bf7f-ad97d51f7978?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,2,Radosinho,Orange,False,Fennec,370,1,1,1,3,422,44,52.86,41.8,2628,776,21,74,5,29,431,331,44,47.94,27.67,24.39,77.8,22.2,3069.0,72.52,538795,128.69,154.53,65.38,214.35,118.98,15.27,4.57,39
/replay/dbda302e-5892-4050-a29f-62eadf1254e4?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,2,1,yANXNZ^^,Blue,True,Fennec,424,0,0,3,3,426,49,22.58,43.2,2519,579,23,60,5,20,339,488,149,45.78,31.52,22.69,79.77,20.23,3284.0,70.3,504328,127.81,138.09,61.24,174.84,128.52,23.78,5.1,50
/replay/dbda302e-5892-4050-a29f-62eadf1254e4?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,2,1,DRUFINHO,Blue,False,Fennec,334,1,1,1,5,412,43,48.89,27.65,2239,1077,14,83,8,24,474,129,0,36.08,38.52,25.4,73.65,26.35,3069.0,69.87,531055,141.69,141.34,62.01,212.99,117.96,14.08,10.35,95
/replay/dbda302e-5892-4050-a29f-62eadf1254e4?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,2,1,Lostt.,Blue,False,Fennec,298,1,1,0,3,449,51,37.43,23.3,2536,392,22,67,3,23,647,417,160,39.49,35.8,24.71,80.18,19.82,2800.0,70.65,532209,128.37,141.83,71.84,193.89,125.41,22.75,6.9,69
/replay/dbda302e-5892-4050-a29f-62eadf1254e4?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,2,1,Alpha54,Orange,False,Fennec,437,1,0,3,1,444,51,36.45,31.24,2505,605,21,73,4,19,410,405,83,53.32,32.22,14.46,67.89,32.11,2603.0,68.48,519080,145.94,141.42,57.78,179.35,130.14,35.64,9.3,100
/replay/dbda302e-5892-4050-a29f-62eadf1254e4?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,2,1,Radosinho,Orange,False,Fennec,366,0,1,3,3,443,51,29.99,52.74,2483,902,20,58,5,23,502,438,20,47.21,32.63,20.16,61.18,38.82,2751.0,69.91,526770,139.69,140.13,62.15,212.61,114.6,14.77,8.39,57
/replay/dbda302e-5892-4050-a29f-62eadf1254e4?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,2,1,zen,Orange,False,Fennec,280,0,0,2,1,374,48,31.72,46.04,2145,450,18,71,2,25,336,446,19,54.74,29.67,15.58,74.54,25.46,2788.0,69.74,524800,141.76,134.32,65.99,190.93,125.01,26.13,6.54,61
/replay/1abcacd2-3476-4055-8184-f40769aa7e4a?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,3,0,DRUFINHO,Blue,True,Fennec,462,2,0,0,4,481,44,54.99,36.74,2471,365,17,68,2,14,487,91,3,43.2,36.96,19.84,82.78,17.22,2905.0,69.17,498517,132.84,136.97,55.49,176.16,115.6,33.54,7.31,65
/replay/1abcacd2-3476-4055-8184-f40769aa7e4a?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,3,0,Lostt.,Blue,False,Fennec,367,1,1,1,4,485,48,24.33,30.92,2586,655,19,84,3,33,497,346,10,38.94,32.48,28.58,75.63,24.37,2800.0,73.0,531952,120.62,124.83,82.95,166.83,140.73,20.84,5.5,57
/replay/1abcacd2-3476-4055-8184-f40769aa7e4a?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,3,0,yANXNZ^^,Blue,False,Fennec,128,0,0,1,0,381,48,22.48,53.37,2111,640,18,65,5,21,289,341,101,44.21,32.96,22.83,77.72,22.28,3123.0,69.22,504090,131.56,125.81,70.72,169.08,138.73,20.28,5.4,55
/replay/1abcacd2-3476-4055-8184-f40769aa7e4a?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,3,0,zen,Orange,False,Fennec,270,0,0,2,0,361,53,27.8,28.59,2107,407,20,65,4,14,458,647,161,57.97,30.15,11.88,76.85,23.15,2544.0,65.74,474176,156.2,104.21,64.95,176.06,126.2,23.1,6.57,58
/replay/1abcacd2-3476-4055-8184-f40769aa7e4a?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,3,0,Alpha54,Orange,False,Fennec,221,0,0,1,2,458,49,35.65,41.56,2569,697,20,69,5,29,339,321,130,51.97,30.53,17.5,71.63,28.37,2608.0,70.65,514171,125.6,133.33,69.46,176.42,128.93,23.05,9.55,95
/replay/1abcacd2-3476-4055-8184-f40769aa7e4a?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,3,0,Radosinho,Orange,False,Fennec,188,0,0,1,0,407,47,45.12,40.27,2288,280,23,58,2,17,449,670,106,51.9,26.75,21.35,62.6,37.4,2859.0,74.26,540084,107.87,140.52,79.59,190.97,118.96,18.06,7.62,59
/replay/4756acdb-767b-4b93-a957-1b106e181565?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,3,Lostt.,Blue,False,Fennec,552,2,1,2,4,476,43,41.75,23.28,3079,824,23,88,5,33,822,301,57,39.3,34.39,26.31,74.26,25.74,2756.0,75.91,587222,120.83,141.41,103.3,213.68,136.93,14.93,6.21,57
/replay/4756acdb-767b-4b93-a957-1b106e181565?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,3,yANXNZ^^,Blue,False,Fennec,459,1,2,1,2,416,54,47.85,40.44,2663,623,24,65,5,19,291,443,84,44.82,32.51,22.67,79.98,20.02,2771.0,72.04,556661,128.94,162.6,73.81,191.53,153.9,19.93,5.35,54
/replay/4756acdb-767b-4b93-a957-1b106e181565?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,3,DRUFINHO,Blue,False,Fennec,96,0,0,0,5,513,41,65.08,20.07,2892,660,22,75,3,36,816,163,37,37.14,38.48,24.38,69.57,30.43,2921.0,70.91,553407,143.2,148.49,76.61,236.25,115.81,16.25,10.11,90
/replay/4756acdb-767b-4b93-a957-1b106e181565?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,3,zen,Orange,True,Fennec,600,1,1,3,3,349,47,36.38,37.63,2030,186,15,69,1,14,286,391,79,60.83,29.86,9.31,77.75,22.25,2562.0,66.22,514867,179.03,145.11,44.32,193.66,152.4,22.4,6.54,58
/replay/4756acdb-767b-4b93-a957-1b106e181565?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,3,Radosinho,Orange,False,Fennec,440,2,0,1,4,421,50,19.99,36.09,2695,330,20,83,2,16,306,340,51,62.12,26.75,11.13,75.68,24.32,2790.0,66.52,518747,170.19,145.92,52.28,228.92,131.17,8.31,7.13,56
/replay/4756acdb-767b-4b93-a957-1b106e181565?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,TEAM VITALITY,FURIA,4,3,Alpha54,Orange,False,Fennec,429,1,2,1,3,411,54,36.83,46.47,2528,434,23,75,3,13,376,533,10,54.41,29.38,16.21,72.0,28.0,2633.0,71.17,560977,149.84,136.74,84.91,196.02,159.59,15.88,8.37,95
/replay/b9231ebf-36ae-44c6-b860-59e55eda599d?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,1,0,yANXNZ^^,Blue,True,Fennec,292,1,0,0,4,424,54,32.55,52.0,2282,730,20,60,5,23,279,463,78,33.38,36.83,29.79,70.96,29.04,3152.0,70.57,500399,115.86,147.03,52.61,174.07,110.59,30.85,4.17,40
/replay/b9231ebf-36ae-44c6-b860-59e55eda599d?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,1,0,DRUFINHO,Blue,False,Fennec,252,0,0,1,1,443,44,59.93,26.27,2317,641,17,66,4,24,456,140,22,32.82,37.54,29.64,71.15,28.85,2976.0,70.52,508793,131.15,132.0,58.45,190.46,109.18,21.96,8.27,74
/replay/b9231ebf-36ae-44c6-b860-59e55eda599d?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,1,0,Lostt.,Blue,False,Fennec,126,0,0,0,2,430,57,37.1,25.09,2411,556,20,93,3,27,484,730,61,36.71,38.55,24.74,82.52,17.48,2701.0,69.83,504544,126.41,130.64,64.52,201.93,106.64,13.0,7.88,64
/replay/b9231ebf-36ae-44c6-b860-59e55eda599d?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,1,0,zen,Orange,False,Fennec,307,0,0,2,2,361,58,43.83,48.74,1992,281,17,62,2,15,485,452,98,60.86,29.14,9.99,78.6,21.4,2678.0,63.43,462246,168.26,101.83,54.51,176.73,116.8,31.07,5.94,49
/replay/b9231ebf-36ae-44c6-b860-59e55eda599d?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,1,0,Alpha54,Orange,False,Fennec,258,0,0,2,0,461,55,16.03,52.96,2468,718,20,80,7,24,474,454,261,54.73,26.49,18.78,66.17,33.83,2783.0,69.91,505709,122.44,129.94,69.19,187.45,121.33,12.79,9.83,97
/replay/b9231ebf-36ae-44c6-b860-59e55eda599d?g=fur-vs-vit-jtxhqzsrxe,/group/fur-vs-vit-jtxhqzsrxe,FURIA,TEAM VITALITY,1,0,Radosinho,Orange,False,Fennec,206,0,0,1,0,374,44,50.34,33.53,2096,287,16,64,1,18,278,247,23,59.59,26.82,13.59,74.67,25.33,2376.0,67.74,491000,135.95,133.53,52.09,184.22,116.59,20.76,5.26,40
/replay/efdd4846-a9e9-4be0-9cbb-724c661afa13?g=g2-vs-ggm1-06d4jn2ypj,/group/g2-vs-ggm1-06d4jn2ypj,G2 STRIDE,GENG MOBIL1,2,1,BeastMode,Blue,True,Octane,492,2,0,1,7,430,48,43.52,31.56,2601,754,20,75,5,29,429,321,75,42.1,31.63,26.27,76.07,23.93,2707.0,69.0,533302,147.02,137.91,66.74,184.36,124.92,42.39,5.77,50
/replay/efdd4846-a9e9-4be0-9cbb-724c661afa13?g=g2-vs-ggm1-06d4jn2ypj,/group/g2-vs-ggm1-06d4jn2ypj,G2 STRIDE,GENG MOBIL1,2,1,Atomic,Blue,False,Fennec,314,0,2,2,3,495,44,49.68,18.63,2739,876,21,80,7,30,621,215,87,39.03,35.25,25.72,70.68,29.32,2576.0,73.7,574496,119.21,164.73,70.86,189.97,142.64,22.2,9.8,94
