,id,bboxes,target
6164,04225c04-1b83-4d80-ac3b-74b765c43d3e,"[0.61343781, 0.6095165, 0.03310835, 0.08355487]",0.0
6165,04225c04-1b83-4d80-ac3b-74b765c43d3e,"[0.43984231, 0.21022577, 0.05734468, 0.10235391]",0.0
6166,0401d6f5-ff79-4706-a7c3-3fba8c024cba,"[0.46491606, 0.36276286, 0.0855521, 0.14431648]",0.0
6167,0401d6f5-ff79-4706-a7c3-3fba8c024cba,"[0.21756308, 0.79249094, 0.06570081, 0.1429809]",0.0
6168,03f2a288-e00f-4683-b41a-6a8f4296013a,"[0.67897097, 0.61169917, 0.03657721, 0.1166584]",0.0
6169,03f2a288-e00f-4683-b41a-6a8f4296013a,"[0.53233945, 0.209254, 0.05131392, 0.10399596]",0.0
6170,03f250af-2699-442c-8f65-830c875acac1,"[0.52768985, 0.17043275, 0.11220446, 0.12890395]",0.0
6171,03f250af-2699-442c-8f65-830c875acac1,"[0.20021099, 0.63388368, 0.09788367, 0.11019011]",0.0
6172,03edcf00-2b0d-4576-bab8-da2bb5da14e2,"[0.42525962, 0.44058117, 0.4597271, 0.31922614]",0.0
6173,03ce7f66-2aec-41d0-a02e-527470249c6f,"[0.56404457, 0.00687108, 0.29882676, 0.71778449]",0.0
6174,03ccc0c2-35ac-46c1-961d-d494fc787fc9,"[0.39744595, 0.45324609, 0.1564769, 0.0873615]",0.0
6175,03ccc0c2-35ac-46c1-961d-d494fc787fc9,"[0.09455058, 0.79802349, 0.12537952, 0.08549585]",0.0
6176,03a5f33c-28a9-440b-b184-81bda60999d6,"[0.34879449, 0.61165447, 0.09184084, 0.16751358]",0.0
6177,03a5808e-789b-4e30-9f83-47c7ae748d7b,"[0.62943817, 0.1703412, 0.34058769, 0.42829401]",0.0
6178,039cb58d-d9bf-43a8-9cd0-a0fe460202c3,"[0.63489132, 0.26300321, 0.09915372, 0.19792351]",0.0
6179,03725111-5f59-4e87-854d-ba14b01c8606,"[0.41858131, 0.26533723, 0.07249014, 0.07659751]",0.0
6180,0362af28-3832-41b6-a7aa-01c8b9e3299a,"[0.66463316, 0.68339252, 0.06857153, 0.09674678]",0.0
6181,0362af28-3832-41b6-a7aa-01c8b9e3299a,"[0.30425497, 0.32135013, 0.10608073, 0.10408467]",0.0
6182,0361d2d9-a284-4a19-8790-9cfe5cc85083,"[0.452699, 0.67434004, 0.04802787, 0.06311868]",0.0
6183,0361d2d9-a284-4a19-8790-9cfe5cc85083,"[0.21673074, 0.39619939, 0.05636421, 0.05831471]",0.0
6184,032e257f-54cc-461f-a148-cfca249111d5,"[0.6103206, 0.28192633, 0.07553339, 0.08763213]",0.0
6185,032e257f-54cc-461f-a148-cfca249111d5,"[0.3848251, 0.65186077, 0.0450394, 0.08387796]",0.0
6186,0323baad-9da9-4e82-afe7-70ce0fb6eb89,"[0.31154288, 0.46630872, 0.07549231, 0.15199647]",0.0
6187,03128978-c17d-4af5-a9fd-c230ba41e608,"[0.22218089, 0.40435238, 0.2001762, 0.25799771]",0.0
6188,03118bdc-9b5d-4f0f-910a-43755d3e862a,"[0.6356681, 0.52943422, 0.03693262, 0.04794467]",0.0
6189,03118bdc-9b5d-4f0f-910a-43755d3e862a,"[0.43869056, 0.13937182, 0.06992144, 0.08902919]",0.0
6190,02ffb2f1-53f7-4f94-8c50-888adf888f22,"[0.67017867, 0.8241591, 0.10011788, 0.13307047]",0.0
6191,02ffb2f1-53f7-4f94-8c50-888adf888f22,"[0.14455675, 0.25207541, 0.16003001, 0.15700631]",0.0
6192,02fab015-7977-4a02-8bd8-5dae467afd28,"[0.51640833, 0.60387, 0.42611833, 0.39068167]",0.0
6193,02e528ad-59fc-4757-9121-ffbfa44c485f,"[0.40436946, 0.43050793, 0.09724535, 0.07867593]",0.0
6194,02e528ad-59fc-4757-9121-ffbfa44c485f,"[0.31740896, 0.61476258, 0.07326148, 0.0551836]",0.0
6195,02dcafaa-4eec-4052-b014-a1d766fc47a5,"[0.25956859, 0.57845752, 0.2787377, 0.21462489]",0.0
6196,02dc8d48-79af-4249-a6fd-4fa3cd75d353,"[0.54934717, 0.85133376, 0.02866871, 0.10377254]",0.0
6197,02dc8d48-79af-4249-a6fd-4fa3cd75d353,"[0.43988995, 0.39072323, 0.0409338, 0.10099513]",0.0
6198,02db8bf6-3fd5-4d69-9e8d-640bc105b44c,"[0.5632433, 0.4592795, 0.13296413, 0.13051283]",0.0
6199,02bf8c95-abfc-4358-a3b0-caa71a8b32cf,"[0.64373111, 0.8915139, 0.0460055, 0.06943367]",0.0
6200,02bf8c95-abfc-4358-a3b0-caa71a8b32cf,"[0.4769067, 0.6574785, 0.05948871, 0.06729668]",0.0
6201,02887c7f-4bac-411b-aeae-172b2e3d01ef,"[0.66441, 0.39842333, 0.32852, 0.33622333]",0.0
6202,02859656-e7e2-4e37-8d43-fa4eb2795f84,"[0.47807068, 0.26010689, 0.15591131, 0.1354586]",0.0
6203,02859656-e7e2-4e37-8d43-fa4eb2795f84,"[0.14690146, 0.743815, 0.09902461, 0.10636155]",0.0
6204,0279d968-00d3-4363-8694-0f4299b9a614,"[0.60023889, 0.33898858, 0.09609228, 0.10849753]",0.0
6205,0279a7d3-2be1-4e66-b8a2-18fc175fc5a1,"[0.61328125, 0.4556326, 0.12803637, 0.13986396]",0.0
6206,02638b22-b4a8-44d3-b726-ad9858d1f1f5,"[0.66181583, 0.90305855, 0.06289102, 0.08716751]",0.0
6207,02638b22-b4a8-44d3-b726-ad9858d1f1f5,"[0.44055805, 0.56068897, 0.08330985, 0.09284403]",0.0
6208,02613d4b-1fad-4f32-818a-aaccc0d39f7a,"[0.48667238, 0.26897916, 0.1602759, 0.15597822]",0.0
6209,02121efb-618f-4a71-9549-0f33b89f08b3,"[0.73155905, 0.8348099, 0.09647599, 0.13875936]",0.0
6210,02121efb-618f-4a71-9549-0f33b89f08b3,"[0.35697522, 0.335872, 0.11114451, 0.13435213]",0.0
6211,02015171-9f41-4eee-8956-c3e198d23de8,"[0.81713138, 0.54758498, 0.0597747, 0.07544176]",0.0
6212,02015171-9f41-4eee-8956-c3e198d23de8,"[0.57878611, 0.17438851, 0.0743591, 0.08573071]",0.0
6213,01f81861-93cc-402a-9a0b-1f16f1683b09,"[0.60805254, 0.77230523, 0.05548458, 0.05510519]",0.0
6214,01f81861-93cc-402a-9a0b-1f16f1683b09,"[0.37043094, 0.53229449, 0.07389116, 0.04830752]",0.0
6215,01f05cf2-fbf8-451d-b7b4-def80b698952,"[0.55863936, 0.44820956, 0.13565007, 0.09396782]",0.0
6216,01f05cf2-fbf8-451d-b7b4-def80b698952,"[0.18515829, 0.80265125, 0.10912573, 0.09843892]",0.0
6217,01ee26d8-fea6-4b81-9117-ddbdc68936d1,"[0.77207576, 0.8442464, 0.07923514, 0.08866477]",0.0
6218,01ee26d8-fea6-4b81-9117-ddbdc68936d1,"[0.43194991, 0.41932325, 0.09469878, 0.10494929]",0.0
6219,01cd380c-9e4c-4cba-85e6-cf7e44cbfe5b,"[0.24721755, 0.38682171, 0.15369825, 0.13878136]",0.0
6220,01c9313e-c0d5-446e-a454-3673d4bc7dae,"[0.54167323, 0.51563135, 0.05766073, 0.07141532]",0.0
6221,01c9313e-c0d5-446e-a454-3673d4bc7dae,"[0.40875917, 0.81072902, 0.05566303, 0.06862189]",0.0
6222,01c586e2-c05c-4a10-bca5-c340f69b2443,"[0.79447865, 0.78440229, 0.14770403, 0.18543419]",0.0
6223,01c586e2-c05c-4a10-bca5-c340f69b2443,"[0.14946896, 0.22191772, 0.17843459, 0.19248085]",0.0
6224,01a32780-812b-4d8b-90b4-4f0fb902448b,"[0.60091954, 0.61214597, 0.07479207, 0.09369908]",0.0
6225,01a32780-812b-4d8b-90b4-4f0fb902448b,"[0.39128549, 0.24376526, 0.08536763, 0.08614711]",0.0
6226,01883f07-2dc8-4e88-b2da-01e7149b6029,"[0.65021777, 0.26591318, 0.06752584, 0.13020834]",0.0
6227,0182dc90-3c8f-46f1-8ebb-f7e40cedf8c7,"[0.67690392, 0.58743465, 0.11217013, 0.19486201]",0.0
6228,0182dc90-3c8f-46f1-8ebb-f7e40cedf8c7,"[0.46368968, 0.2630126, 0.11462228, 0.21532367]",0.0
6229,016a9ac0-9257-4bb6-8291-d4b206fd4fb9,"[0.54185802, 0.23004265, 0.09245024, 0.09970054]",0.0
6230,0148cde9-a86d-47a3-a0bf-ca4659042aab,"[0.55618399, 0.51118953, 0.04352022, 0.06287728]",0.0
6231,0148cde9-a86d-47a3-a0bf-ca4659042aab,"[0.33243498, 0.24579402, 0.06045044, 0.06147423]",0.0
6232,0143a273-46c9-43a2-856e-79386a33e7ec,"[0.76540961, 0.76072814, 0.09869726, 0.12699737]",0.0
6233,0143a273-46c9-43a2-856e-79386a33e7ec,"[0.24070718, 0.35665933, 0.16191968, 0.14241103]",0.0
6234,012210d4-d9d4-423b-bb5a-d014c8e34832,"[0.06345361, 0.53341139, 0.19027088, 0.24831334]",0.0
6235,0109ef7a-a595-412d-8622-05c4cc5eca73,"[0.52630882, 0.38193478, 0.09202477, 0.09763387]",0.0
6236,0109ef7a-a595-412d-8622-05c4cc5eca73,"[0.29407954, 0.63915522, 0.06369535, 0.0831732]",0.0
6237,0107f95c-635e-4038-ba08-e3ce5d4a44a8,"[0.58089394, 0.32226907, 0.06415662, 0.0695741]",0.0
6238,0107f95c-635e-4038-ba08-e3ce5d4a44a8,"[0.36666499, 0.60474369, 0.06332161, 0.0595908]",0.0
6239,00e78371-4696-42e7-a6af-37bee20614cf,"[0.4695032, 0.39059312, 0.16668277, 0.10998384]",0.0
6240,00d5944d-922c-4f56-bf60-2d9c4ade51a7,"[0.72820939, 0.88842583, 0.08532166, 0.1110798]",0.0
6241,00d5944d-922c-4f56-bf60-2d9c4ade51a7,"[0.4944379, 0.41448804, 0.13114116, 0.1197761]",0.0
6242,00c77059-12b4-4334-93e5-545d100179fb,"[0.42771895, 0.45491662, 0.1019818, 0.09404668]",0.0
6243,00c77059-12b4-4334-93e5-545d100179fb,"[0.31343099, 0.80513189, 0.11744201, 0.14191766]",0.0
6244,00c6bd08-0c39-44d9-8d90-bc89df46316a,"[0.55129875, 0.48352282, 0.07221365, 0.04730242]",0.0
6245,00c6bd08-0c39-44d9-8d90-bc89df46316a,"[0.34870935, 0.71893031, 0.04759481, 0.04420079]",0.0
6246,00b957ea-701f-4315-bec3-d907da2f9aa8,"[0.38892119, 0.46253699, 0.15113508, 0.17532393]",0.0
6247,00b957ea-701f-4315-bec3-d907da2f9aa8,"[0.1066968, 0.87482793, 0.25679273, 0.12415976]",0.0
6248,00b64ffb-daf5-4e70-b28f-e837120a5e87,"[0.39346371, 0.73071136, 0.10811558, 0.12413142]",0.0
6249,00af742c-20c2-4f9e-a31a-4503ea86a8bb,"[0.5335417, 0.35038037, 0.0832283, 0.10144538]",0.0
6250,00af742c-20c2-4f9e-a31a-4503ea86a8bb,"[0.18339196, 0.78642421, 0.08661854, 0.11210721]",0.0
6251,00aa11ca-ec30-48f0-91da-bb717bdf8b57,"[0.47449362, 0.46132643, 0.11010093, 0.07382847]",0.0
6252,00aa11ca-ec30-48f0-91da-bb717bdf8b57,"[0.17966044, 0.81410335, 0.09802167, 0.08902737]",0.0
6253,00a5fd8f-84e6-44df-ac84-f5bd4d4eb5ba,"[0.48470912, 0.52633208, 0.04601417, 0.05628904]",0.0
6254,00a5fd8f-84e6-44df-ac84-f5bd4d4eb5ba,"[0.33230561, 0.30011374, 0.05995564, 0.06605066]",0.0
6255,00a5bf41-da88-49cd-88b5-b7d0a4e6158f,"[0.72601175, 0.80335501, 0.08017762, 0.08193379]",0.0
6256,00a5bf41-da88-49cd-88b5-b7d0a4e6158f,"[0.31853338, 0.41782081, 0.1225686, 0.08401091]",0.0
6257,0071b6c0-36d3-4221-a5a3-4409d6305db5,"[0.46682447, 0.46620777, 0.16360116, 0.0839065]",0.0
6258,0071b6c0-36d3-4221-a5a3-4409d6305db5,"[0.176545, 0.82167276, 0.12226735, 0.08321844]",0.0
6259,00713c1a-007e-4651-bef5-09c4019f19c6,"[0.53766225, 0.64271497, 0.0772895, 0.04800445]",0.0
6260,00713c1a-007e-4651-bef5-09c4019f19c6,"[0.46864302, 0.42210965, 0.0878205, 0.0738237]",0.0
6261,00481821-8795-4011-bc0a-67f99fa53cac,"[0.56478305, 0.57104644, 0.03492798, 0.10973228]",0.0
6262,00481821-8795-4011-bc0a-67f99fa53cac,"[0.44343412, 0.1741347, 0.04166024, 0.13224127]",0.0
6263,002e5485-87dd-4b79-a9ef-c6a1d723e67b,"[0.49861325, 0.26719229, 0.08662546, 0.09429372]",0.0
6264,002e5485-87dd-4b79-a9ef-c6a1d723e67b,"[0.23585067, 0.67519586, 0.06739478, 0.08984303]",0.0
6265,002df411-ccd1-4949-8540-11683821faa3,"[0.66215607, 0.7327155, 0.1026638, 0.13769088]",0.0
6266,002df411-ccd1-4949-8540-11683821faa3,"[0.3012859, 0.20967595, 0.10979249, 0.12214336]",0.0
6267,002b80a7-3292-4202-9a25-d6c8aac83a1e,"[0.47209969, 0.48938827, 0.14441872, 0.10660058]",0.0
6268,002b80a7-3292-4202-9a25-d6c8aac83a1e,"[0.29465646, 0.84238796, 0.15554635, 0.09581099]",0.0
6269,001c6f56-85cf-4e45-bfc1-1af53c0e501b,"[0.47884104, 0.3353942, 0.08987013, 0.09639664]",0.0
6270,001c6f56-85cf-4e45-bfc1-1af53c0e501b,"[0.29848959, 0.56869285, 0.07580751, 0.06830282]",0.0
6271,085abd8c-bb77-49f0-a2f0-30164ae67441,"[0.5029077, 0.5504761, 0.05747289, 0.15260579]",0.0
6272,084ec62d-b27e-4bb7-b836-975edb892a32,"[0.28009146, 0.65952106, 0.27788773, 0.28399461]",0.0
6273,0824f2f9-c590-4b73-b9eb-d6d00fca791a,"[0.62101919, 0.80723394, 0.14247209, 0.14080997]",0.0
6274,0824f2f9-c590-4b73-b9eb-d6d00fca791a,"[0.34915103, 0.35313693, 0.12881396, 0.13354381]",0.0
6275,08102c7e-abd4-4514-a73c-029fc2ad5415,"[0.41900305, 0.45595593, 0.14401344, 0.14034454]",0.0
6276,08102c7e-abd4-4514-a73c-029fc2ad5415,"[0.23436021, 0.81638548, 0.12688287, 0.14657201]",0.0
6277,07fdd88e-180a-4311-aa44-52208a618918,"[0.64301131, 0.76662837, 0.08424927, 0.12026413]",0.0
6278,07fdd88e-180a-4311-aa44-52208a618918,"[0.30723677, 0.29579972, 0.09823519, 0.11105158]",0.0
6279,07dfefcf-b667-497e-aac3-53a600dd7457,"[0.36663544, 0.42387475, 0.07351343, 0.15527839]",0.0
6280,07cbe4bd-e5eb-4e20-a3af-9cfb55a833ff,"[0.63994965, 0.89018387, 0.06495997, 0.0529752]",0.0
6281,07cbe4bd-e5eb-4e20-a3af-9cfb55a833ff,"[0.37639486, 0.569715, 0.07155525, 0.07606853]",0.0
6282,0788f4c2-6e58-4f99-8228-8126aa124379,"[0.44956619, 0.52291105, 0.13199745, 0.15137549]",0.0
6283,076fc491-c8ca-4612-a9e8-bb46f432bf3c,"[0.58674018, 0.33793477, 0.41084111, 0.56958833]",0.0
6284,076e0e49-8129-49fb-86bd-2c260ddba632,"[0.6714505, 0.6844395, 0.075177, 0.10226591]",0.0
6285,076e0e49-8129-49fb-86bd-2c260ddba632,"[0.34071262, 0.28271954, 0.0829062, 0.09757077]",0.0
6286,07525e27-dfe9-4748-8431-06c73a7cfd03,"[0.51350862, 0.37741659, 0.24486683, 0.26179066]",0.0
6287,073ed106-bc1b-446d-9223-379b4233b544,"[0.47135871, 0.36792912, 0.0565912, 0.06239403]",0.0
6288,073503d5-918a-41f6-ae02-6a67e6c8de27,"[0.60339233, 0.89784825, 0.07065601, 0.10010502]",0.0
6289,073503d5-918a-41f6-ae02-6a67e6c8de27,"[0.4791402, 0.44894824, 0.06719031, 0.13923825]",0.0
6290,06f0d24b-5490-4bb4-9041-0e690acd3e90,"[0.64369854, 0.68905648, 0.04809824, 0.08750044]",0.0
6291,06f0d24b-5490-4bb4-9041-0e690acd3e90,"[0.46484072, 0.41239149, 0.06342441, 0.10670737]",0.0
6292,06d66a9d-bfbd-4a8a-a0ff-6c0f7e641118,"[0.4943083, 0.4249832, 0.08457607, 0.17272516]",0.0
6293,06c45baf-365e-49ec-afc5-33bbbdc67aba,"[0.65266666, 0.72034317, 0.10243127, 0.13410068]",0.0
6294,06c45baf-365e-49ec-afc5-33bbbdc67aba,"[0.25948338, 0.22495816, 0.11595855, 0.14320991]",0.0
6295,06bf18e1-3288-4647-9d3e-97f79d061392,"[0.57100259, 0.50283614, 0.29989973, 0.27671998]",0.0
6296,06b88a7f-fb2c-464c-8c20-7612cfeed344,"[0.48272095, 0.42012519, 0.09247013, 0.17694074]",0.0
6297,069f9cca-dca1-4ee0-97cb-13d507b0b48a,"[0.64219712, 0.31955215, 0.11230559, 0.21483888]",0.0
6298,069c5f2d-ef83-4339-955f-8c661ce48ea2,"[0.39242485, 0.46657738, 0.10237571, 0.0736307]",0.0
6299,0651e2dc-b593-4007-bc06-2b7db9da0b18,"[0.57181881, 0.79570701, 0.07780965, 0.11242974]",0.0
6300,0651e2dc-b593-4007-bc06-2b7db9da0b18,"[0.37785109, 0.38697285, 0.08272893, 0.16063015]",0.0
6301,062ba42e-035a-4088-adbd-bee3a08da9cb,"[0.80172773, 0.75220968, 0.10470863, 0.10171693]",0.0
6302,062ba42e-035a-4088-adbd-bee3a08da9cb,"[0.42965012, 0.5086729, 0.15865136, 0.10012967]",0.0
6303,06151a5f-c40b-4134-a081-420324c89942,"[0.62024122, 0.65590049, 0.04091954, 0.05134816]",0.0
6304,06151a5f-c40b-4134-a081-420324c89942,"[0.400739, 0.39147384, 0.06366395, 0.06051329]",0.0
6305,060e140b-97a3-4700-94d1-e95c1ef598fb,"[0.65915711, 0.67288036, 0.04957778, 0.05382093]",0.0
6306,060e140b-97a3-4700-94d1-e95c1ef598fb,"[0.51724198, 0.51676481, 0.0762566, 0.06130263]",0.0
6307,05e18863-138d-481c-9196-2806664dce12,"[0.45930716, 0.5501335, 0.18326156, 0.19404463]",0.0
6308,05c80991-7d6c-42cb-b8ba-528cd942ca23,"[0.57631876, 0.73000124, 0.03929767, 0.11440058]",0.0
6309,05c80991-7d6c-42cb-b8ba-528cd942ca23,"[0.47547347, 0.41026971, 0.04561607, 0.14121197]",0.0
6310,05c5af2c-3035-47c1-bef9-7960e73f9fbb,"[0.43504507, 0.69443509, 0.02978544, 0.07779141]",0.0
6311,05c5af2c-3035-47c1-bef9-7960e73f9fbb,"[0.38140607, 0.47201116, 0.03441619, 0.07745707]",0.0
6312,05b7f77a-971c-451a-9af1-92947e6227c2,"[0.4419544, 0.58159488, 0.07702584, 0.08754149]",0.0
6313,05b7f77a-971c-451a-9af1-92947e6227c2,"[0.27694816, 0.81961984, 0.07052841, 0.08767515]",0.0
6314,05b40519-a5e1-47fb-b68b-2c45c19b7805,"[0.57568769, 0.69734463, 0.09852798, 0.09177542]",0.0
6315,05b40519-a5e1-47fb-b68b-2c45c19b7805,"[0.37149974, 0.30793595, 0.0991119, 0.1110638]",0.0
6316,05b2fd16-d43d-4e14-bfa6-cfb9d5706ef2,"[0.71514509, 0.91015267, 0.06079869, 0.07451256]",0.0
6317,05b2fd16-d43d-4e14-bfa6-cfb9d5706ef2,"[0.35938307, 0.55321392, 0.05883253, 0.08104758]",0.0
6318,05a03461-338f-4b4e-9b41-06e0dd052f6c,"[0.68176455, 0.75857683, 0.07591815, 0.07925243]",0.0
6319,05a03461-338f-4b4e-9b41-06e0dd052f6c,"[0.30548419, 0.34892992, 0.14387455, 0.1165671]",0.0
6320,0593b9f4-74a6-494f-95c4-f186ef10da57,"[0.62408922, 0.37788173, 0.12128875, 0.12580113]",0.0
6321,0593b9f4-74a6-494f-95c4-f186ef10da57,"[0.20738524, 0.85985395, 0.09359698, 0.12264007]",0.0
6322,0583dd64-f274-4533-99b2-4c47bf562b30,"[0.79671498, 0.94181099, 0.06429481, 0.04883733]",0.0
6323,0583dd64-f274-4533-99b2-4c47bf562b30,"[0.54128313, 0.75914571, 0.0780048, 0.05207873]",0.0
6324,0583a7e4-d4a3-4a5a-bdd2-66ae2170279c,"[0.61432667, 0.47164787, 0.09325489, 0.10847157]",0.0
6325,0583a7e4-d4a3-4a5a-bdd2-66ae2170279c,"[0.29848475, 0.91340876, 0.08820596, 0.08591624]",0.0
6326,057ef8cc-dc91-4455-a267-0a39b71faf51,"[0.60565074, 0.45628777, 0.11717201, 0.10361231]",0.0
6327,0565d072-43a3-4bd5-94a6-261967785dfa,"[0.62603779, 0.46528184, 0.04264515, 0.06670818]",0.0
6328,0565d072-43a3-4bd5-94a6-261967785dfa,"[0.47065484, 0.22651337, 0.08164512, 0.0820572]",0.0
6329,054993e9-b994-4809-b6b5-d959243b29a8,"[0.68283235, 0.82848959, 0.07990794, 0.17003612]",0.0
6330,054993e9-b994-4809-b6b5-d959243b29a8,"[0.35062132, 0.2945918, 0.08769799, 0.17462394]",0.0
6331,0545a256-7a74-4653-935e-273fd4c1f89c,"[0.53633203, 0.55926884, 0.04106575, 0.04105848]",0.0
6332,0545a256-7a74-4653-935e-273fd4c1f89c,"[0.41934312, 0.71708492, 0.03986665, 0.03797479]",0.0
6333,05423551-c73d-4e91-aa45-a6446da873f3,"[0.24396142, 0.39749272, 0.13353149, 0.13387423]",0.0
6334,052f9ac6-c6f5-4674-98dc-b61897dbd1a1,"[0.45998656, 0.81900038, 0.12047222, 0.08043979]",0.0
6335,052f9ac6-c6f5-4674-98dc-b61897dbd1a1,"[0.44229945, 0.56519638, 0.11930566, 0.12696599]",0.0
6336,052b7fcf-84c6-4fb4-aaca-9bb1cbb27c73,"[0.37985171, 0.49278382, 0.12983441, 0.13958162]",0.0
6337,052b7fcf-84c6-4fb4-aaca-9bb1cbb27c73,"[0.177444, 0.78910563, 0.11326591, 0.15319473]",0.0
6338,051a711c-2d60-4e08-b86e-a3c6a7fdc73e,"[0.44243827, 0.39018193, 0.09348724, 0.15819254]",0.0
6339,051a711c-2d60-4e08-b86e-a3c6a7fdc73e,"[0.39381538, 0.80858974, 0.11998514, 0.1382617]",0.0
6340,050e7192-2e54-4f66-91af-5a6ac7a31dea,"[0.48678901, 0.20369213, 0.16941514, 0.19140603]",0.0
6341,04f86251-9ed7-4161-8fce-dc8d5d68d897,"[0.38310444, 0.38059167, 0.15990944, 0.14630333]",0.0
6342,04f67146-3c0b-4b4a-9fa1-13b0b9a1b234,"[0.45679621, 0.71921502, 0.1763885, 0.18388655]",0.0
6343,04ed14a5-5518-4df2-bf19-524d265ad747,"[0.44975594, 0.6257857, 0.07323494, 0.07056568]",0.0
6344,04ed14a5-5518-4df2-bf19-524d265ad747,"[0.32015892, 0.86366395, 0.0681401, 0.06566403]",0.0
6345,04d93bd3-5d74-4c10-b8b3-80885219077c,"[0.32011586, 0.40525731, 0.15292548, 0.16255815]",0.0
6346,04cbe892-abae-4813-a102-04e66526b3a4,"[0.50562953, 0.51265502, 0.05453693, 0.06560324]",0.0
6347,04cbe892-abae-4813-a102-04e66526b3a4,"[0.29585891, 0.76179029, 0.04381666, 0.06340449]",0.0
6348,04ba263b-3d25-4dc9-9918-7a6075280718,"[0.50972648, 0.33153226, 0.05930282, 0.06206771]",0.0
6349,04ba263b-3d25-4dc9-9918-7a6075280718,"[0.37535949, 0.55240092, 0.05340853, 0.05334298]",0.0
6350,04a737d8-adad-452c-9ddd-9913e64677b7,"[0.63938007, 0.36171888, 0.07985943, 0.08276825]",0.0
6351,04a737d8-adad-452c-9ddd-9913e64677b7,"[0.40513485, 0.64219732, 0.0546371, 0.0727517]",0.0
6352,04a37951-611c-4404-bd5f-106c0bc2586a,"[0.64275225, 0.67809546, 0.07401518, 0.07356479]",0.0
6353,04a37951-611c-4404-bd5f-106c0bc2586a,"[0.47768354, 0.38721356, 0.10218885, 0.11080632]",0.0
6354,0493f82c-1578-4acc-ba3e-4884b7c9783c,"[0.58786907, 0.82712604, 0.11365905, 0.07024424]",0.0
6355,0493f82c-1578-4acc-ba3e-4884b7c9783c,"[0.33568212, 0.56575526, 0.09211192, 0.10216808]",0.0
6356,048cb375-6ed6-42ce-ad37-032bba2cc27e,"[0.5925389, 0.68287663, 0.0369711, 0.07123442]",0.0
6357,048cb375-6ed6-42ce-ad37-032bba2cc27e,"[0.32948967, 0.32490285, 0.05279457, 0.09136675]",0.0
6358,0487d1d7-2dac-48b6-979e-656c9dcf13f5,"[0.69712426, 0.70701291, 0.06505578, 0.07885184]",0.0
6359,0487d1d7-2dac-48b6-979e-656c9dcf13f5,"[0.47066305, 0.39937448, 0.086246, 0.09613428]",0.0
6360,04594c34-7c21-40e9-bdb9-932b5198bf8e,"[0.483704, 0.39010975, 0.03903491, 0.04307068]",0.0
6361,0445d444-dff5-42db-a7ec-dcac25faabde,"[0.41405518, 0.34341052, 0.0677475, 0.0749366]",0.0
6362,04378653-b318-43e4-8934-c05b2dfdfab2,"[0.69918987, 0.85542193, 0.07215133, 0.10645387]",0.0
6363,04378653-b318-43e4-8934-c05b2dfdfab2,"[0.37776059, 0.4779865, 0.09750578, 0.10120798]",0.0
6364,0435ef27-e7f2-40f3-abff-ccebf1b423f1,"[0.49224706, 0.5079394, 0.10697301, 0.28837041]",0.0
6365,0435ef27-e7f2-40f3-abff-ccebf1b423f1,"[0.00183018, 0.84975169, 0.11717185, 0.14902998]",0.0
6366,042c535a-45fe-4c81-be1e-71a0b4348554,"[0.80055327, 0.71850158, 0.11123948, 0.13184276]",0.0
6367,042c535a-45fe-4c81-be1e-71a0b4348554,"[0.36724128, 0.45507128, 0.08975899, 0.10510136]",0.0
6368,04042884-b6f2-489d-86f0-95753a605f91,"[0.5592945, 0.65309812, 0.11517617, 0.11229232]",0.0
6369,03ff9362-2531-4900-8870-993c6231ae28,"[0.36435579, 0.5587966, 0.11293738, 0.09146641]",0.0
6370,03ff9362-2531-4900-8870-993c6231ae28,"[0.15336668, 0.79253399, 0.08516246, 0.0895742]",0.0
6371,03ff19aa-ea35-49c4-bd6e-ab5e915dac21,"[0.72059953, 0.79603385, 0.08703441, 0.12015509]",0.0
6372,03ff19aa-ea35-49c4-bd6e-ab5e915dac21,"[0.4055511, 0.46073404, 0.15724139, 0.14688438]",0.0
6373,03f01bbe-2b82-4bc3-9b10-5afb83b1f260,"[0.35004795, 0.56361893, 0.22927056, 0.22700833]",0.0
6374,03e40ec7-00c2-49b3-822d-e06ff51f6691,"[0.72048636, 0.81135474, 0.05688414, 0.06179522]",0.0
6375,03e40ec7-00c2-49b3-822d-e06ff51f6691,"[0.42732418, 0.54757101, 0.08822064, 0.06837462]",0.0
6376,03dcd6c5-6f97-4cb8-8310-2bbaa3f7c6bb,"[0.46744906, 0.44283746, 0.14787937, 0.16878368]",0.0
6377,035b7ce4-0521-4b5a-ae58-291b1e7c4644,"[0.61073689, 0.34942372, 0.06438769, 0.06368718]",0.0
6378,035b7ce4-0521-4b5a-ae58-291b1e7c4644,"[0.41880251, 0.60130437, 0.04766962, 0.06345784]",0.0
6379,0337edd6-1cb2-4093-a290-dc5f6f8ef2bd,"[0.59361287, 0.75254585, 0.04457148, 0.05120172]",0.0
6380,0337edd6-1cb2-4093-a290-dc5f6f8ef2bd,"[0.45595449, 0.58759283, 0.05217267, 0.05787436]",0.0
6381,031a643e-ee00-4ecf-bada-daca0aa5c0c7,"[0.47316696, 0.63502838, 0.08933846, 0.08800073]",0.0
6382,02f9cbb9-15bb-413e-a47d-ffc39189ebc5,"[0.7150397, 0.54869455, 0.11632586, 0.06750841]",0.0
