Subject,Predicate,Object
http://example.org/lovecraft#Keith_Herber,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#GamesAndAdaptations
http://example.org/lovecraft#Seeds_from_the_Blasted_Heath,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Cthulhu_in_the_Comics_Part_One:_The_Superhero_Books,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#The_Night_Sea-Maid_Went_Down,http://example.org/lovecraft#wasPublishedOnW,1971
http://example.org/lovecraft#Arthur_Goodenough,http://www.w3.org/2000/01/rdf-schema#label,Arthur Goodenough
http://example.org/lovecraft#Carl_Kolchak,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Humans
http://example.org/lovecraft#Darkman_Vs._Army_of_Darkness,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#Lord_of_the_Worms,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Lovecraftian_Tales:_Volume_1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Ebooks
http://example.org/lovecraft#Mindy_Nguyen,http://www.w3.org/2000/01/rdf-schema#label,Mindy Nguyen
http://example.org/lovecraft#Mythos_%28card_game%29,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Garden_of_the_Gods,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Grant_Morrison,http://www.w3.org/2000/01/rdf-schema#label,Grant Morrison
http://example.org/lovecraft#The_Seven_Geases,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#On_the_Emergence_of_Cthulhu_and_Other_Observations,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#Revelations_from_Yuggoth,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Fanzines
http://example.org/lovecraft#Mythos_Collector_Spring_2003,http://www.w3.org/2000/01/rdf-schema#label,Mythos Collector Spring 2003
http://example.org/lovecraft#Geschichten_aus_dem_Cthulhu-Mythos,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#The_Call_of_Lovecraft,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Neflord,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#ExtraDimensionalSpecies
http://example.org/lovecraft#The_House_in_the_Valley,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#AugustDerlethWorks
http://example.org/lovecraft#Future_Lovecraft,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Nutmeat,http://example.org/lovecraft#hasAnnotation,"Martin Hill Ortiz English Genre(s) Weird fiction Whispers from the Abyss date 2013  "" "" is a short Lovecraftian story by American and university professor Martin Hill Ortiz. Synopsis A parasitologist investigating an alleged infestation in rural California realises too late that whatever is infecting the local walnut crop has already made the jump to more mobile lifeforms… Characters Doctor Hiram Lerner , a plant parasitologist working out of California's Davis University. Baskin , a country bumpkin who has become infected by some kind of intelligent body-snatching organism. History """" was published in the Kat Rocha -edited Lovecraft -inspired anthology Whispers from the Abyss in 2013."
http://example.org/lovecraft#Flame_Creatures_of_Cthugha,http://example.org/lovecraft#hasAffiliationC,http://example.org/lovecraft#Cthugha
http://example.org/lovecraft#The_Quest_of_Iranon,http://example.org/lovecraft#wasPublishedOnW,August 1935 July
http://example.org/lovecraft#Shatterer_of_Worlds,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#Call_and_Response,http://example.org/lovecraft#hasAnnotation,"""slaves for the slaughter sect"" is a short story by scottish-born william meikle . It crosses over the arkham detective agency with meikle's own midnight eye files . It was written by meikle at the request of writer brian m. sammons ."
http://example.org/lovecraft#hasDistinctionC,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://example.org/lovecraft#The_Pale_Brown_Thing,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#Beneath_Evil_Skies,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#The_Antarktos_Cycle,http://www.w3.org/2000/01/rdf-schema#label,The Antarktos Cycle
http://example.org/lovecraft#The_Garden_of_Fear,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#JamesAllisonCycle
http://example.org/lovecraft#Black_Forbidden_Things,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#NGabthoth,http://example.org/lovecraft#wasCreatedByC,Frank Brunner
http://example.org/lovecraft#The_Howler_on_the_Sales_Floor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#Mike_Mason,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#GamesAndAdaptations
http://example.org/lovecraft#Cold_Air,http://example.org/lovecraft#isPublishedAsW,Necronomicum: The Magazine of Weird Erotica
http://example.org/lovecraft#Brichester_University,http://example.org/lovecraft#isLocatedAtL,http://example.org/lovecraft#England
http://example.org/lovecraft#From_Beyond_%281986_film%29,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#In_the_Shadow_of_BhYhlun,http://example.org/lovecraft#hasAnnotation,"Ian Davey English Bh'Yhlun Genre(s) Weird fiction Urban Cthulhu: Nightmare Cities date May 2012 ← Previous "" The Epiphany of Dissolution "" "" "" is a short story by Ian Davey . It is the final instalment in his Bh'Yhlun of Cthulhu Mythos stories. Synopsis TBA History """" was published in the anthology Urban Cthulhu: Nightmare Cities in May 2012."
http://example.org/lovecraft#The_Keeper_of_the_Key,http://example.org/lovecraft#isInLanguageW,Italian
http://example.org/lovecraft#Slorioth,http://example.org/lovecraft#hasAlternativeNamesC,The Omnivorous One
http://example.org/lovecraft#Tomorrows_Cthulhu,http://example.org/lovecraft#hasAnnotation,"Various Cover Artist Jeremy Zerfoss English Broken Eye Books Release Date January 2016 318 : Stories at the Dawn of Posthumanity is an anthology of Lovecraftian fiction edited by C. Dombrowski and Scott Gable . Published in January 2016 by Broken Eye Books , paperback, hardcover and digital editions were all released. Overview Contents ""Tangles"" by Daria Patrie ""The Stricken"" by Molly Tanzer ""Beige Walls"" by Joshua L. Hood ""The Five Hundred Days of Ms. Between"" by Joshua Alan Doetsch ""68 Days"" by Kaaron Warren "" Tekeli-li, They Cry "" by A. C. Wise ""The Sky Isn't Blue"" by Clinton J. Boomer ""A Pathway for the Broken"" by Damien Angelica Walters ""The Crunch Underfoot"" by Lizz-Ayn Shaarawi ""The Lark Ascending"" by Samantha Henderson ""Astral and Arcane Science"" by S. J. Leary ""Advanced Placement"" by Richard Lee Byers ""Friday Night Dance Party"" by Thomas M. Reid ""Boots on the Ground"" by Jeff C. Carter ""Innsmouth Redemption"" by Joette Rozanski ""Church of the Renewed Covenant"" by Shannon Fay ""The Posthumous Recruitment of Timothy Horne"" by Pete Rawlik ""Curiosity"" by Adam Heine ""Perfect Toy for a Nine Year Old"" by Bruce R. Cordell ""The Steel Plague • short story by Nate Southard ""Between Angels and Insects"" by Simon Bestwick ""The Judas Goat"" by Robert Brockway ""Madness on the Black Planet"" by Darrell Schweitzer ""Drift from the Windrows"" by Mike Allen ""Chunked"" by Matt Maxwell ""Testimony XVI"" by Lynda E. Rucker ""The World Ends in Neon Yellow"" by LA Knight ""Nimrod's Tongue"" by Cody Goodfellow ""The Great Dying of the Holocene"" by Desirina Boskovich"
http://example.org/lovecraft#Where_Yidhra_Walks,http://www.w3.org/2000/01/rdf-schema#label,Where Yidhra Walks
http://example.org/lovecraft#Call_of_Wonderland,http://example.org/lovecraft#hasAuthorW,Joe Brusha
http://example.org/lovecraft#Mnggal-Mnggal,http://www.w3.org/2000/01/rdf-schema#label,Mnggal-Mnggal
http://example.org/lovecraft#The_Dappled_Egg,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Tim_Lebbon,http://www.w3.org/2000/01/rdf-schema#label,Tim Lebbon
http://example.org/lovecraft#The_Doom_of_Enos_Harker,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#Henri_B%C3%A9raud,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#RealWorldPerson
http://example.org/lovecraft#The_Descendant,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#Tim_Mendees,http://example.org/lovecraft#hasAnnotation,"Connection to the Mythos Author Editor Podcaster Macclesfield, England , United Kingdom British Cosmic horror Weird fiction https://timmendeeswriter.wordpress.com/ is a British author, editor, podcaster, and DJ who specialises is weird fiction and cosmic horror. His short fiction has appeared in zines including Lovecraftiana - where his short story "" The Dappled Egg "" was voted by the fanbase for inclusion in a Best of… anthology - and collections such as Occult Detective Magazine Mythos Special ; he also co-hosts two podcasts which specialises in the weird fiction . In addition to these accomplishments, he is the co-founder of the Innsmouth Literary Festival , a ""one day festival celebrating weird and cosmic fiction."" Mendees has cited Algernon Blackwood , William Hope Hodgson , Ramsey Campbell , and Stephen King as among his literary influences . Selected Works Editor The Musketeers vs. Cthulhu in the Court of King Louis (2022) Eldritch Investigations: Lovecraftian Tales of Occult Detection (2023) Novels The Hollowhills Cycle : Burning Reflection (2020) Boiling Shadow (2021) Blasted Soul (2024) Short Fiction ""Transmissions from Voormithadreth"" (2022) "" The Dappled Egg "" (unknown year) Podcasts The Innsmouth Book Club Strange Shadows: The Clark Ashton Smith Podcast External Links at the Internet Speculative Fiction Database at Goodreads References"
http://example.org/lovecraft#Bhutan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#RegionsTerritories
"http://example.org/lovecraft#Lovecraftiana_Vol_1,_Issue_4",http://www.w3.org/2000/01/rdf-schema#label,"Lovecraftiana Vol 1, Issue 4"
http://example.org/lovecraft#Mount_Semura,http://example.org/lovecraft#hasNotableFeatureL,Green gardens Temple
http://example.org/lovecraft#Imprisoned_with_the_Pharoahs_%28DART_production%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#LovecraftCircleAudioAdaptations
http://example.org/lovecraft#Midnight_Shambler,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#The_Crawler,http://example.org/lovecraft#hasGenreW,Horror
http://example.org/lovecraft#B%C3%AAte_Noire,http://example.org/lovecraft#wasPublishedOnW,October 2020
http://example.org/lovecraft#James_Gruetzmacher,http://www.w3.org/2000/01/rdf-schema#label,James Gruetzmacher
http://example.org/lovecraft#The_Terror_of_the_Tides_%28Call_of_Cthulhu_LCG%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#GamingSupplements
http://example.org/lovecraft#Othuyeg,http://example.org/lovecraft#hasAppearanceC,the Cthulhu Mythos
http://example.org/lovecraft#Phredd_Groves,http://example.org/lovecraft#isConnectedToMythosR,Games designer
http://example.org/lovecraft#The_House_of_the_Worm_%28collection%29,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Gary_Myers
http://example.org/lovecraft#The_Call_of_Distant_Shores,http://example.org/lovecraft#hasPageCountW,242
http://example.org/lovecraft#The_Rats_in_the_Walls_%28Caedmon_Records%29,http://example.org/lovecraft#isBasedOnW,http://example.org/lovecraft#The_Rats_in_the_Walls
http://example.org/lovecraft#diedOnR,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://example.org/lovecraft#Dagon_%28Fred_Chappell%29,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Fred_Chappell
http://example.org/lovecraft#The_Smiling_People,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Brotherhood,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#A_Home_for_Cthulhu,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Cthulhi,http://example.org/lovecraft#hasAppearanceC,http://example.org/lovecraft#The_Warder_of_Knowledge
http://example.org/lovecraft#Tim_Waggoner,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#RealWorldPerson
http://example.org/lovecraft#Bayt_al_Azif,http://example.org/lovecraft#hasAnnotation,"English irregular is a sporadically-released magazine dedicated to roleplaying in the cthulhu mythos . Since its inaugural issue in october 2018, a total of five issues have seen print, with the last being issued in march 2023 . Past contributors have included lisa padol , john scott ty"
http://example.org/lovecraft#Earth_%28Marvels_Prime_Reality%29,http://www.w3.org/2000/01/rdf-schema#label,Earth (Marvel's Prime Reality)
http://example.org/lovecraft#Regnar_Lodbrugs_Epicedium,http://example.org/lovecraft#isPublishedAsW,The Acolyte
http://example.org/lovecraft#Ynathogguan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#Of_Gods_%26_Aliens,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Broodling_of_Chthon,http://www.w3.org/2000/01/rdf-schema#label,Broodling of Chthon
http://example.org/lovecraft#The_Bells_of_Horror,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#The_Arkham_Detective_Collection_Volume_2,http://example.org/lovecraft#hasAnnotation,"Byron Craft English Release Date June 2022 344 Preceded by The Arkham Detective Collection Volume 1 is a collection of Arkham Detective stories by American Byron Craft . Containing three novellas and a bonus story, it was independently published in June 2022; both paperback and digital versions were released. Overview Contents Death on the Arkham Express (2019) Who Stole the Necronomicon? (2020) Arkham After Dark The Comatose Man Gallery"
http://example.org/lovecraft#Achtung%21_Cthulhu:_Keepers_Guide_to_the_Secret_War,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#GamesAndAdaptations
http://example.org/lovecraft#The_Spawn_Of_Ghattambah,http://example.org/lovecraft#hasGenreW,Horror
http://example.org/lovecraft#Dwellers_in_the_Depths,http://example.org/lovecraft#madeFirstAppearanceOnA,http://example.org/lovecraft#The_Aquarium
http://example.org/lovecraft#The_Terror_of_Toad_Lake,http://example.org/lovecraft#wasPublishedOnW,June 1997
http://example.org/lovecraft#Achtung%21_Cthulhu:_Keepers_Guide_to_the_Secret_War,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Books
http://example.org/lovecraft#Kandar_the_Destroyer,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#The_Worm_that_Gnaws_in_the_Night,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
"http://example.org/lovecraft#Providence,_Rhode_Island",http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Structures
http://example.org/lovecraft#Nyogtha,http://example.org/lovecraft#hasAppearanceC,The Stairs in the Crypt Path of Corruption The Anatomy Lesson
http://example.org/lovecraft#The_Fisherman_of_Falcon_Point,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Zamacona_y_Nu%C3%B1ez,http://example.org/lovecraft#hasAffiliationC,The Catholic Church Coronado's Expedition
http://example.org/lovecraft#H._P._Lovecrafts_Book_of_Horror,http://example.org/lovecraft#hasAnnotation,"Various Dave Carson English Genre(s) Horror Release Date November 1993 , also published under the title The World's Greatest Horror Stories , is an anthology of short horror fiction works which Lovecraft regarded as notable in their field. Edited by Dave Carson and Stephen Jones , it was first published by Barnes & Noble Books in 1993 and featured interior artwork from Carson. Contents "" Supernatural Horror in Literature "" by H. P. Lovecraft ""The Signalman"" by Charles Dickens ""The House and the Brain"" by Edward Bulwer-Lytton ""The Body Snatcher"" by Robert Louis Stevenson ""The Spider"" by Hanns Heinz Ewers ""The Foot of the Mummy"" by Théophile Gautier ""The Horla"" by Guy de Maupassant ""The Fall of the House of Usher"" by Edgar Allan Poe ""The Damned Thing"" by Ambrose Bierce ""The Upper Berth"" by F. Marion Crawford "" The Yellow Sign "" by Robert W. Chambers ""The Shadows on the Wall"" by Mary E. Wilkins Freeman ""The Dead Valley"" Ralph Adams Cram ""Fishhead"" by Irvin S. Cobb ""Lukundoo"" by Edward Lucas White ""The Double Shadow"" by Clark Ashton Smith ""The Mark of the Beast"" by Rudyard Kipling "" Negotium Perambulans "" by E. F. Benson ""Mrs. Lunt"" by Hugh Walpole "" The Hog "" by William Hope Hodgson "" The Great God Pan "" by Arthur Machen "" Count Magnus "" by M. R. James "" Lovecraft and the 'Literature of Cosmic Fear' "" by Stephen Jones Gallery"
http://example.org/lovecraft#RegionsTerritories,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://example.org/lovecraft#Location
http://example.org/lovecraft#The_White_Ship,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Zadok_Allen,http://example.org/lovecraft#madeFirstAppearanceOnC,http://example.org/lovecraft#The_Shadow_Over_Innsmouth
http://example.org/lovecraft#Temple_of_Chthon,http://example.org/lovecraft#hasAccessibilityL,Entrance on island
http://example.org/lovecraft#Fenric,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#ExtraterrestrialCharacters
http://example.org/lovecraft#The_Night_Before_Christmas,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Cthulhu_Cultus_Issue_10,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#Shreds_of_a_Suit_on_a_Library_Floor,http://example.org/lovecraft#isPublishedAsW,Issue 2
http://example.org/lovecraft#Cotton_Mather,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#DeceasedRealWorld
http://example.org/lovecraft#Crypt_of_Cthulhu_Hallowmas_1981,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Terrors_From_Beyond,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#The_Madness_of_Arthur_Malbrey,http://www.w3.org/2000/01/rdf-schema#label,The Madness of Arthur Malbrey
http://example.org/lovecraft#The_Return_of_the_Witch,http://example.org/lovecraft#hasAnnotation,"The witch of the title is gladys shorrock, who in the late 1910s comes to live, with her son robert, at 7 victoria road in brichester's mercy hill neighbourhood . Norman owen, a novelist from lancashire, moves in, and suffers a dizzy spell, and finds a neon pentagram hanging from the ceiling . The house remains empty for some 35 years, when he suffers a bad dream, including one involving grave robbing ."
http://example.org/lovecraft#Sona-Nyl,http://example.org/lovecraft#hasTypeL,Country
http://example.org/lovecraft#The_Cats_of_Ulthar,http://example.org/lovecraft#wasPublishedOnW,November 1920
http://example.org/lovecraft#The_Slaying_of_the_Monster,http://example.org/lovecraft#isPartOfSeriesW,http://example.org/lovecraft#The_Hoard_of_the_Wizard-Beast
http://example.org/lovecraft#Petesouchi,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#SapientSpecies
http://example.org/lovecraft#The_Black_Rite_of_Yaddith,http://www.w3.org/2000/01/rdf-schema#label,The Black Rite of Yaddith
http://example.org/lovecraft#Stephanie_McAlea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#GamesAndAdaptations
http://example.org/lovecraft#hasUncleR,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/lovecraft#RealWorldPerson
http://example.org/lovecraft#Miskatonic_High_1:_The_City_of_Silence,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Rhogog,http://example.org/lovecraft#hasAppearanceC,A Study in Emerald Call of Cthulhu Gaslight
http://example.org/lovecraft#HashtagDreaming,http://example.org/lovecraft#isPublishedAsW,http://example.org/lovecraft#Home_From_The_Sea:_Tales_of_Lovecraftian_Terror
http://example.org/lovecraft#H._P._Lovecraft:_Myth-Maker,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Kate_Winthrop,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#Freddy_vs._Jason_vs._Ash:_The_Nightmare_Warriors,http://example.org/lovecraft#hasAuthorW,James Kuhoric
http://example.org/lovecraft#The_Peltonville_Horror,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#The_Unspeakable_Spawning_of_the_Proto-Shoggoths,http://www.w3.org/2000/01/rdf-schema#label,The Unspeakable Spawning of the Proto-Shoggoths
http://example.org/lovecraft#Further_Tales_of_Cthulhu_Invictus,http://www.w3.org/2000/01/rdf-schema#label,Further Tales of Cthulhu Invictus
http://example.org/lovecraft#Katha-Hem,http://www.w3.org/2000/01/rdf-schema#label,Katha-Hem
http://example.org/lovecraft#Hyperborean_Cycle,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#Paighon,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#ElderGods
http://example.org/lovecraft#The_Trail_of_Cthulhu_%28series%29,http://example.org/lovecraft#hasGenreW,Horror
http://example.org/lovecraft#Dockside_Dogs,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#Ugghiutu,http://example.org/lovecraft#wasCreatedByC,http://example.org/lovecraft#Jeffrey_Thomas
http://example.org/lovecraft#Crypt_of_Cthulhu_Candlemas_1985,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Damien_Angelica_Walters,http://example.org/lovecraft#hasNationalityR,United States
http://example.org/lovecraft#World_War_Cthulhu:_The_Darkest_Hour,http://example.org/lovecraft#isPartOfSeriesW,Call of Cthulhu
http://example.org/lovecraft#Dreams_From_the_Witch_House,http://example.org/lovecraft#wasReleasedOnW,2015
http://example.org/lovecraft#The_Last_Moments_of_Lomar,http://example.org/lovecraft#isPublishedAsW,http://example.org/lovecraft#Swords_Against_Cthulhu_II:_Hyperborean_Nights
http://example.org/lovecraft#Howard_Wandrei,http://example.org/lovecraft#diedOnR,1956
"http://example.org/lovecraft#I,_Cthulhu",http://example.org/lovecraft#isInLanguageW,French
http://example.org/lovecraft#Dark_Things,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#Bel_Yarnak,http://example.org/lovecraft#hasNotableFeatureL,Towers
http://example.org/lovecraft#The_Last_Quest,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Stephen_Jones,http://example.org/lovecraft#wasBornOnR,4 November 1953
http://example.org/lovecraft#Crystal_of_the_Elder_Things,http://example.org/lovecraft#wasCreatedByA,Elder Things
http://example.org/lovecraft#Eldritch_Society,http://www.w3.org/2000/01/rdf-schema#label,Eldritch Society
http://example.org/lovecraft#HorrorBabbles_Dream_Cycle,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#H._P._Lovecraft
http://example.org/lovecraft#Mike_Minnis,http://example.org/lovecraft#isConnectedToMythosR,Author
http://example.org/lovecraft#Luke_Robinson,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#The_Shadow_Over_Washington,http://example.org/lovecraft#isPartOfSeriesW,http://example.org/lovecraft#Cthulhu_Confidential
http://example.org/lovecraft#Corporate_Cthulhu,http://example.org/lovecraft#hasAuthorW,editor
http://example.org/lovecraft#Sesqua_Valley_and_Other_Haunts,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#The_Unspeakable_Oath,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Periodicals
http://example.org/lovecraft#Wentworths_Day,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Brotherhood_of_the_Black_Lotus,http://example.org/lovecraft#isLocatedAtO,http://example.org/lovecraft#China
http://example.org/lovecraft#A_Chronology_of_Selected_Works_by_H._P._Lovecraft,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#The_Soul_of_the_Devil-Bought,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Robert_M._Price
http://example.org/lovecraft#Nyarlathotep,http://example.org/lovecraft#hasAppearanceC,The Rats in the Walls The Dream-Quest of Unknown Kadath The Last Test The Mound Fungi from Yuggoth The Whisperer in Darkness The Dreams in the Witch-House The Man of Stone The Shadow Out of Time The Haunter of the Dark The Isle of Dark Magic The Faceless God The Shadow from the Steeple Strange Eons The Dweller in Darkness The Clock of Dreams October Surprise Demonbane Haiyore! Nyaruko-san (as Nyaruko ) Cthulhu Saves the World It Hides in the Village
http://example.org/lovecraft#Father_Michael,http://example.org/lovecraft#wasCreatedByC,http://example.org/lovecraft#Fantasy_Flight_Games
http://example.org/lovecraft#Ghast,http://example.org/lovecraft#wasCreatedByC,http://example.org/lovecraft#H._P._Lovecraft
http://example.org/lovecraft#Hyades,http://example.org/lovecraft#hasAnnotation,"Taurus constellation Star cluster ADJ : "" An Inhabitant of Carcosa "" ADJ : The King in Yellow The is a real-world star cluster located in the constellation of Taurus. As the nearest star cluster to our own solar system, it is one of the most thoroughly studied. In the Mythos In August Derleth 's short story "" The Gable Window "" (one of his controversial "" posthumous collaborations "" with Lovecraft ) one of the characters writings remark that the glass from which the titular window is made with glass from "" Leng … possibly Hyadean in origins"". This suggests that the fabled Plateau of Leng, whose has long been a topic of debate, may in fact be situated somewhere in the star cluster."
http://example.org/lovecraft#Chasing_Sunset,http://example.org/lovecraft#isPublishedAsW,http://example.org/lovecraft#Whispers_from_the_Abyss
http://example.org/lovecraft#Earthworms,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Confessions_of_Clithanus,http://example.org/lovecraft#hasAnnotation,"The Also known as The Confessions of the Mad Monk Clithanus ( EXP : "" The Advent of Uvhash "") Clithanus Unknown, likely Italy Real World Information First appearance AWD : "" Something from Out There "" AWD : "" Passing of Eric Holm "" AWD : "" The Horror from the Depths "" Created by August Derleth The is an occult text created by August Derleth for his short Cthulhu Mythos story "" Something from Out There "". Overview Penned by a Christian monk named Clithanus in Rome sometime in the late 4th/early 5th century, not much is known about the Confessions . However, it has been stated to contain information on subterranean catacombs beneath Hydestall Cathedral, England, and the oceanic horrors which lurk beneath the waves thereabouts. It also tells of an encounter which Clithanus and Saint Augustine of Hippo had with the titular ""Something"" from Derleth's short story, during which the entity was defeated and sealed away. "" Something from Out There "" (1951, August Derleth ) "" The Advent of Uvhash "" (1996, James Ambuehl )"
http://example.org/lovecraft#At_the_Mountains_of_Murkiness,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Arthur_C._Clarke
http://example.org/lovecraft#Cthulhu_%28Festa%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Anne_Phillips,http://example.org/lovecraft#wasBornOnR,1803
http://example.org/lovecraft#Tales_of_H._P._Lovecraft,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#H._P._Lovecraft
