,ID  объявления,Количество комнат,Тип,Метро,"Время до метро, мин",Способ до метро,Город,Улица,Номер дома,Адрес,"Площадь, м2",Этаж,Кол-во этажей,Тип дома,Парковка,"Цена аренды, руб/мес",Ком платежи,Залог,Срок аренды,Телефоны,Описание,Ремонт,Балкон,Лоджия,Окна,Мебель на кухне,Мебель в комнатах,"Ванна,",Душевая кабина,Стиральная машина,Кондиционер,Посудомоечная машина,Телевизор,Холодильник,Интернет,Можно с животными,Можно с детьми,Название ЖК,"Высота потолков, м",Лифт пасс,Лифт груз,Мусоропровод,Ссылка на объявление
953,253053583,4,Квартира,м. Черная,15.0,пешком,Санкт-Петербург,Школьная улица,30,"Санкт-Петербург, Школьная улица, 30",152.1,2,3,,,180000.0,10000.0,100000.0,Длительный,79587734544,"EMLS ID 361633. Предлагется в аренду на длительный срок (возможно от 1 до 11 месяцев и более) 4-х уровневая квартира с отдельным входом в малоквартирном немецком доме-таунхаусе рядом с метро Чёрная речка и Старая деревня. Квартира имеет отдельный вход со двора, окна выходят на 2 стороны в зеленый благоустроенный двор. Перекрытия железобетонные, стены между квартирами капитальные кирпичные. Место тихое. Практически загородный дом в центре Петербурга.
В квартире произведен дизайнерский ремонт, установлена дорогая мебель и техника.
- Цокольный этаж с сауной, душем, сан.узлом и комнатой отдыха, прачечной.
- 1й этаж - прихожая.
- 2й этаж - кухня, гостиная-спальня, душевая с туалетом, балкон.
- 3й этаж - мансарда-спальня, рабочее место, джакузи, душевая с туалетом, кладовка, балкон.
2 спальни на разных этажах каждая со своим сан.узлом. просторная кухня (вся техника mielle)
Гостиная с дровяным камином, проектором, двумя телевизорами.
Стиральная и сушильная машины mielle на цокольном этаже.
Эл ..., 40 фото",Дизайнерский,2.0,,Во двор,True,True,True,,True,True,True,True,True,True,True,True,,,,,,https://www.cian.ru/rent/flat/253053583
954,229135961,4,Квартира,м. Площадь,5.0,пешком,Санкт-Петербург,Невский проспект,137,"Санкт-Петербург, Невский проспект, 137",195.0,5,8,Монолитно-кирпичный,наземная,200000.0,,200000.0,Длительный,79587732847,"Арт. 194614 Сдается в аренду шикарная четырехкомнатная квартира в элитном доме 2004 года от компании ""Возрождение"".
Парадный вход с Невского проспекта,  теплый подземный паркинг (есть машиноместо, включено в стоимость! ). Развитая инфраструктура ""Староневского"" проспекта, большое количество школ и детских садов в пешей доступности, удобный выезд на набережную, центр, правый берег Невы. 
  Выполнен качественный ремонт по авторскому дизайн-проекту с применением натуральных материалов. На полу дорогая паркетная доска, премиальная бытовая техника, сантехника и многое другое. Двойные деревянные стеклопакеты, система проточно-вытяжной вентиляции. 
 Планировка продумана до мелочей и представляет собой просторную гостиную с системой домашнего кинотеатра (проектор + система объемного звука), детскую комнату, кабинет (можно легко переоборудовать в спальную комнату) , отдельную кухню (есть вся бытовая техника),  мастер-спальню со своим санузлом. Просторная прихожая, гостевой санузел. Большое коли ..., Возможен торг, 26 фото",,1.0,,На улицу и двор,True,True,,,True,,,True,True,True,,,,,1.0,,,https://www.cian.ru/rent/flat/229135961
955,253843889,4,Квартира,м. Крестовский,3.0,пешком,Санкт-Петербург,Кемская улица,14,"Санкт-Петербург, Кемская улица, 14",210.0,4,7,,,190000.0,10000.0,190000.0,Длительный,79587755248,"Сдается шикарная квартира на Крестовском острове. В 5  минутах пешком от метро Крестовский остров. Рядом Диво Остров, Арена Зенит, Елагин Остров, большой парк для прогулок, рядом Финский залив откуда открываются шикарные виды. . В квартире установлены высококачественные дерево-алюминиевые панорамные  окна из натурального дуба, высота потолков достигает 3,3м.Комфорт квартиры  обеспечивает автономная газовая котельная, теплые водяные полы, современные телекоммуникационные и инженерные системы, эффективное климатическое оборудование и водоочистные приборы. За безопасность жителей отвечает служба охраны и консьержей, видеонаблюдение в периметре придомовой территории и на этажах, пропускная система въезда. Подземная парковка. Квартира подойдет как для большой семьи, так и для отдыха. Арендная плата 190 000 + КУ, Залог 190 000. Комиссия 50%. Звоните договоримся о просмотре., 13 фото",Евроремонт,,3.0,На улицу и двор,True,True,,True,True,True,True,True,True,True,,True,,,2.0,,,https://www.cian.ru/rent/flat/253843889
956,254645515,4,Квартира,м. Горьковская,15.0,пешком,Санкт-Петербург,улица Куйбышева,26,"Санкт-Петербург, улица Куйбышева, 26к2",144.0,8,8,,,200000.0,,200000.0,Длительный,79586057011,"EMLS ID 377989. Предлагается в аренду на длительный срок двухуровневая видовая четырехкомнатная квартира в Петроградском районе в пешей доступности от станции метро Горьковская, по адресу: улица Куйбышева, дом 26 корпус 2. Новый дом. Дизайн проект. Видовая с 3-мя террасами. Отличное состояние. Встроенная кухня с посудомоечной машиной. Есть вся необходимая мебель и бытовая техника для комфортного проживания. По планировке: кухня-столовая, 
 2 спальни, гостевая комната и гостиная, прачечная с сушкой. Два санузла. Две гардеробные комнаты. Установлена система кондиционирования воздуха. Закрепленные 2 места в подземном паркинге, прямо на лифте спуск. Мебель в комнатах, Мебель на кухне, спальных мест 6, Хол.-Есть, TV-Есть, Ремонт Дизайнерский, Ванна Отдельная, Охраняемая парковка, балкон терраса, окна на улицу, Стиральная машина, Интернет, комиссия 50%;, 30 фото",Дизайнерский,,,На улицу,True,True,True,,True,True,True,True,True,True,True,True,,,1.0,,,https://www.cian.ru/rent/flat/254645515
957,238823051,4,Квартира,м. Адмиралтейская,6.0,пешком,Санкт-Петербург,набережная Реки Мойки,40,"Санкт-Петербург, набережная Реки Мойки, 40",170.0,2,5,,открытая,200000.0,10000.0,200000.0,Длительный,79587754769,"Арт. 42013025 Предлагается в аренду видовая четырехкомнатная квартира в ""Золотом треугольнике"" Петербурга. Расположена на набережной Мойки, 40 .
 Планировка включает в себя три изолированные комнаты, просторная гостиная, кухня, два санузла. Высота потолков 3,2м. В квартире выполнен качественный ремонт, с применением натуральных материалов. Меблирована.Парадная после ремонта.  Есть вся необходимая бытовая техника. Парковочное место во дворе. Из окон открывается потрясающий вид на набережную реки Мойки., 23 фото",Дизайнерский,,,,True,True,,,True,,,True,True,True,True,True,,,1.0,,,https://www.cian.ru/rent/flat/238823051
958,245898656,4,Квартира,м. Площадь,5.0,пешком,Санкт-Петербург,улица Восстания,8,"Санкт-Петербург, улица Восстания, 8а",190.0,5,6,,подземная,200000.0,10000.0,200000.0,Длительный,79587754769,"Арт. 2223478 Сдается на длительный срок четырехкомнатная квартира в историческом центре Санкт-Петербурга, дом 2004 года постройки, в 2 минутах пешком от Невского проспекта, по адресу: улица Восстания, д.8 А. Квартира светлая и солнечная, окна выходят на 3 стороны: на пешеходную зону, в школьный сквер и в тихий благоустроенный двор. В квартире имеются три спальни с изолированными санузлами + гостевой санузел. Установлены панорамные окна. Имеется балкон. Есть кондиционеры в каждой комнате и сигнализация. Территория двора охраняется. Супермаркеты, рестораны, школы в пешей доступности. Два смежных места в подземном паркинге за дополнительную плату!, 15 фото",Евроремонт,1.0,,,True,True,,,True,,,True,True,True,,,,,,,,https://www.cian.ru/rent/flat/245898656
959,254983508,4,Квартира,м. Горьковская,7.0,пешком,Санкт-Петербург,улица Куйбышева,26,"Санкт-Петербург, улица Куйбышева, 26к2",144.0,7,8,Кирпичный,,200000.0,10000.0,200000.0,Длительный,79587734576,"Арт. 35248657 Сдается на длительный срок эксклюзивная видовая двухуровневая квартира в самом сердце исторического центра Северной столицы. Из квартиры открывается уникальный вид на Петропавловскую крепость, Неву, и другие достопримечательности Санкт-Петербурга.
Дом расположен в глубине улицы, охраняемая территория. В квартире только что закончен дизайнерский ремонт. Продуманная планировка: гостиная, две спальни, кухня, две ванные комнаты (одна оборудована джакузи), две гардеробные, отдельная прачечная, полный набор бытовой техники и мебели. Установлена система кондиционирования воздуха. На обоих этажах квартиры есть видовые террасы, откуда Вы сможете наслаждаться видом на историческую часть Петербурга.
Еще одну комнату можно оборудовать под кабинет, либо под детскую в зависимости от Ваших пожеланий. 
В стоимость аренды входит два парковочных места в охраняемом подземном паркинге, в который можно спуститься на лифте.
До станции метро Горьковская 7 мин. пешком.
        

    Почему клиен ..., 20 фото",Дизайнерский,2.0,,На улицу,True,True,,,True,,,True,True,True,,,,,1.0,,,https://www.cian.ru/rent/flat/254983508
960,246873527,4,Квартира,м. Площадь,,пешком,Санкт-Петербург,улица Восстания,8,"Санкт-Петербург, улица Восстания, 8а",190.0,5,6,,,200000.0,10000.0,200000.0,Длительный,79587741325,"Лот 7819.
Предлагается Вашему вниманию просторная квартира в элитном ЖК на улице Восстания.

Современный ремонт выполненный в светлых тонах с использованием качественных материалов.

Удобная планировка:
- три спальни (у каждой отдельный санузел),
- просторная гостиная с панорамным остеклением, совмещенная с кухней,
- хоз. блок.
- гардеробная комната.

Квартира полностью оснащена всем необходимым для проживания, кондиционер в каждой комнате, а также система подогрева полов.

Безопасность обеспечивает профессиональная служба круглосуточной охраны по всему периметру комплекса с полным контролем доступа.

В подземном паркинге с лифтом есть два смежным мета за отдельную плату.

Звоните! С удовольствием покажем в удобное для Вас время., 8 фото",Дизайнерский,1.0,,,True,True,,True,True,True,True,True,True,True,,,,,,,,https://www.cian.ru/rent/flat/246873527
961,250084143,4,Квартира,м. Площадь,2.0,пешком,Санкт-Петербург,улица Восстания,8,"Санкт-Петербург, улица Восстания, 8а",190.0,5,6,,,200000.0,10000.0,200000.0,Длительный,79587746617,"EMLS ID 276923. Сдается на длительный срок четырехкомнатная квартира в историческом центре Санкт-Петербурга, дом 2004 года постройки, в 2 минутах пешком от Невского проспекта, по адресу: улица Восстания, дом, 8А.

Квартира в отличном состоянии, светлая и солнечная, окна выходят на 3 стороны: на пешеходную зону, в школьный сквер и в тихий благоустроенный двор. По планировке: просторная кухня-гостиная 86 кв.м с панорамными окнами, 3 изолированные спальни, 4 сан-узла, гардеробная, хозяйственная комната и балкон. Встроенная кухня с бытовой техникой. Кондиционеры. Сигнализация. Территория двора охраняется. Супермаркеты, рестораны, школы в пешей доступности. Два смежных места в подземном паркинге за доп. оплату.

По всем вопросам звоните, буду рад ответить! Просмотры по договоренности, в удобное для вас время! Без мебели в комнатах, Мебель на кухне, Хол.-Есть, Без ТV, Евроремонт, Ванна Отдельная, Охраняемая парковка, балкон, окна во двор, Стиральная машина, Интернет, без животных, комиссия 5 ..., 24 фото",Евроремонт,1.0,,Во двор,True,,True,,True,True,True,,True,True,,True,,,1.0,,,https://www.cian.ru/rent/flat/250084143
962,219405158,4,Квартира,м. Крестовский,3.0,пешком,Санкт-Петербург,Кемская улица,14,"Санкт-Петербург, Кемская улица, 14",210.0,7,7,,,190000.0,25000.0,190000.0,Длительный,79586058097,"Предлагаем в аренду новую многокомнатную квартиру в элитном ЖК на Крестовском острове В квартире выполнен свежий ремонт, установлена вся бытовая техника и мебель для комфортного проживания большой семьи с детьми. Во всей квартире панорамные окна с потрясающими видами на Елагин остров. В квартире имеется три террасы, одна из которых около 30 кв.м., где в хорошую погоду можно обедать всей семьей. Две комнаты сделаны двухуровневыми, что обеспечивает раздельные игровые и спальные зоны в детских, либо рабочую и спальную зону для взрослых.  В доме удобный подземный паркинг, в который Вы можете спуститься на лифте. У собственника имеется в наличии парковочное место на 1 автомобиль. Коммунальные платежи оплачиваются отдельно., 28 фото",Евроремонт,,3.0,На улицу и двор,True,True,True,True,True,True,True,True,True,True,True,True,,,1.0,,,https://www.cian.ru/rent/flat/219405158
963,253439002,4,Квартира,м. Крестовский,5.0,на машине,Санкт-Петербург,2-я Березовая аллея,2,"Санкт-Петербург, 2-я Березовая аллея, 13-15",182.0,2,4,,,220000.0,20000.0,220000.0,Длительный,79587757236,"EMLS ID 369946. Каменный остров- это уникальное место, настоящий зеленый оазис в центре большого города. Зеленые аллеи, парк отдыха, набережная Малой Невки, малоэтажная застройка-все это создает прекрасные условия для единения с природой. Доступность центра Санкт-Петербурга, архитектурно-парковых ансамблей Крестовского и Елагина островов обеспечивает комфорт проживания.
Жк "" На Каменном"" элитный жилой комплекс имеет прекрасную благоустроенную территорию, подземный паркинг, собственную котельную, контроль доступа.
Предлагается в аренду 4 к.квартира на втором этаже с прекрасными видовыми характеристиками и функциональной планировкой. В квартире выполнен дорогостоящий ремонт в классическом стиле по дизайн- проекту. Помещение кухни расположено рядом с гостиной. Гостиная комната просторна, имеет 4 французских балкона, обеденную зону, зону у камина и диванную у телевизора. в квартире две спальни, комфортный кабинет, 2 ванные комнаты, большая благоустроенная гардеробная. В цену включено одно  ..., 15 фото",Дизайнерский,,,На улицу и двор,True,True,True,,True,True,True,True,True,True,True,True,,,1.0,,,https://www.cian.ru/rent/flat/253439002
964,250064421,4,Квартира,м. Чернышевская,,пешком,Санкт-Петербург,Очаковская улица,6,"Санкт-Петербург, Очаковская улица, 6",160.0,2,5,,,230000.0,20000.0,230000.0,Длительный,79587741325,"Лот 14039.
Впервые предлагается Вашему вниманию потрясающая квартира в элитном доме после реконструкции 2001 года, всего на 20 квартир. Удачное расположение позволяет наслаждаться тишиной при этом пользуясь всеми плюсами инфраструктуры центрального района и двух классных парков в пешей доступности. 

В квартире выполнен ремонт по индивидуальному дизайн-проекту в светлых тонах с использованием самых современных технологий, высококачественных экоматериалов и авторских элементов декора, продумана каждая деталь для комфортного проживания.

Квартира полностью готова для проживания: установлено всё самое современное оборудование, сантехника элитных мировых брендов. Вся бытовая техника Miele. 

Удобная планировка: 
- просторная гостиная с выходом на балкон,
- кухня-столовая с выходом на второй балкон,
- основная спальня со своей зоной гардеробной и ванной комнатой,
- две дополнительные спальни у которых также есть зона гардероба и вторая ванная комната,
- хоз. блок.

Полное техническое оснаще ..., 17 фото",Дизайнерский,2.0,,,True,True,,True,True,,True,True,True,True,,True,,,,,,https://www.cian.ru/rent/flat/250064421
965,249095539,4,Квартира,м. Крестовский,,пешком,Санкт-Петербург,Динамовская улица,2,"Санкт-Петербург, Динамовская улица, 2",176.0,3,7,,,250000.0,10000.0,250000.0,Длительный,79587741325,"Лот 3001.
Уникальное предложение! Очень уютная квартира в новом ЖК на пересечении Динамовской и набережной Мартынова, прямо напротив моста на Елагин остров. 

Замечательный панорамный вид на набережную.
Основная спальня с собственной гардеробной комнатой, детская комната, кабинет, гостиная с выходом на просторную лоджию, кухня оборудованная всей необходимой бытовой техникой, постирочная, два санузла.

Полное техническое оснащение квартиры:  приточно-вытяжная вентиляция и кондиционирование, подогрев полов, фильтры очистки воды в квартире и собственная котельная в доме.

Безопасность обеспечивает профессиональная служба круглосуточной охраны по всему периметру комплекса с полным контролем доступа. В подземном паркинге 2 места, которые включены в стоимость.

Однородное окружение в комплексе, и все прелести расположения: тишина, свежий воздух окружающих парков, живописные виды на гладь реки Средней Невки, зелень Елагина и Каменного островов. 

Звоните! С удовольствием покажем в удобное для ..., 23 фото",Дизайнерский,,1.0,,True,True,,True,True,,True,True,True,True,,True,,,,,,https://www.cian.ru/rent/flat/249095539
966,250336556,4,Квартира,м. Чкаловская,3.0,на машине,Санкт-Петербург,Крестовский проспект,15,"Санкт-Петербург, Крестовский проспект, 15",220.0,4,9,,,250000.0,20000.0,300000.0,Длительный,79586055020,"Сдается в аренду 4-к квартира в элитном ЖК ""Крестовский 15""

+ Уникальный вид из окон на парк!
+ Идеальное состояние квартиры с качественным ремонтом и импортной мебелью и техникой.
+ Кухня-гостиная 91м2! 
+ Четыре изолированные комнаты 25+20+15+12 м2.
+ Два санузла в одном из которых имеется сауна.

За дополнительную плату имеется парковочное место в подземном паркинге.

Охраняемая территория с видеонаблюдением.
Дом расположен в отличном районе, в парковой зоне, поблизости - Финский Залив.
Квартира расположена на четвертом этаже восьмиэтажного дома.

Приглашаем на просмотр!, 25 фото",Дизайнерский,,1.0,На улицу и двор,True,True,True,True,True,True,True,True,True,True,True,True,,,1.0,,,https://www.cian.ru/rent/flat/250336556
967,250662827,4,Квартира,м. Чкаловская,,пешком,Санкт-Петербург,Барочная улица,12,"Санкт-Петербург, Барочная улица, 12",164.0,5,12,,,300000.0,20000.0,300000.0,Длительный,79587741325,"Лот 8333.
Предлагается Вашему вниманию просторная квартира с потрясающей энергетикой в новом ЖК бизнес класса ""Ориенталь"" от Финского застройщика YIT.

Ремонт выполненный для собственного использования и поэтому продуман для комфортного проживания большой семьи:
- основная спальня с уютной лоджией и своей ванной комнатой,
- две дополнительные спальни,
- кабинет с выходом на вторую лоджию,
- большая гостиная с выходом на еще одну лоджию,
- кухня-столовая полностью оснащена всей бытовой техникой Kuppersbusch (включая встроенную пароварку и винный шкаф),
- два дополнительных санузла, хоз. блок оборудован стиральной и сушильной машиной
- огромное количество мест для хранения.

Квартира готова для проживания, полы с подогревом, встроенная раздельная аудиосистема, в подземном паркинге есть два парковочных места (все находятся рядом с лифтом).

Полная инфраструктура жилого комплекса соответствующая самым высоким стандартам: в вашем распоряжении большая детская площадка, различные помещения дл ..., 23 фото",Дизайнерский,,3.0,,True,True,,True,True,,True,True,True,True,,True,,,,,,https://www.cian.ru/rent/flat/250662827
968,249969107,4,Квартира,м. Крестовский,15.0,пешком,Санкт-Петербург,проспект Динамо,12,"Санкт-Петербург, проспект Динамо, 12",192.0,2,7,,,300000.0,50000.0,290000.0,На несколько месяцев,79586051165,"EMLS ID 373086. Сдается квартира с дизайнерским ремонтом, есть вся мебель и техника необходимая для проживания, терраса, 2 с/у, большая кухня-гостиная, закрытый охраняемый двор, видеонаблюдение, гостевая парковка, 2 парковочных места. 

50% комиссии оплачивает собственник Мебель в комнатах, Мебель на кухне, Хол.-Есть, TV-Есть, Ремонт Дизайнерский, Ванна Совмещенная, Дверь Двойная, Охраняемая парковка, балкон терраса, окна на улицу и во двор, Стиральная машина, Интернет, комиссия 0%;, 10 фото",Дизайнерский,,,На улицу и двор,True,True,True,,True,True,True,True,True,True,True,True,,,1.0,,,https://www.cian.ru/rent/flat/249969107
969,246675313,4,Квартира,м. Петроградская,15.0,пешком,Санкт-Петербург,Каменноостровский проспект,64,"Санкт-Петербург, Каменноостровский проспект, 64К2",144.0,7,8,,подземная,380000.0,,380000.0,Длительный,79587754769,"Арт. 44134455 Без комиссии!
Сдаётся на длительный срок просторная четырехкомнатная квартира в Петроградском районе в шаговой доступности от метро Петроградская, по адресу: Каменноостровский проспект, дом 64, корпус 2. В квартире выполнен премиум евро ремонт.  Кухня встроенная. В комнатах установлены кондиционеры. Панорамное остекление. В стоимость входит парковочное место в подземном отапливаемом паркинге.

Рядом с домом находится Лопухинский, Вяземский сад!

Мебель покупается под клиента., 18 фото",Евроремонт,,,,,,,,True,,,True,True,True,,,Каменноостровский,,1.0,,,https://www.cian.ru/rent/flat/246675313
970,234194462,4,Квартира,м. Чернышевская,20.0,пешком,Санкт-Петербург,набережная Воскресенская,4,"Санкт-Петербург, набережная Воскресенская, 4",329.0,4,13,Монолитный,,400000.0,1.0,400000.0,Длительный,79587732314,"Предлагаю Вашему вниманию аренду видовой квартиры в центральном районе, в новом доме по адресу: Воскресенская набережная, дом 4. Дом имеет закрытую территорию круглосуточно находящуюся под охраной и видеонаблюдением, подземный отапливаемый паркинг. Ремонт в квартире выполнен по авторскому дизайн-проекту с применением дорогостоящих отделочных материалов. Идеальное состояние. Планировка квартиры включает в себя: большую гостиную, кухню-столовую, две спальни, кабинет, библиотеку, спортивную комнату, три санузла. Впечатляющий вид на Неву. Все объекты социальной инфраструктуры в непосредственной близости., 16 фото",Дизайнерский,,,На улицу и двор,True,True,True,True,True,True,True,True,True,True,,True,,,2.0,,True,https://www.cian.ru/rent/flat/234194462
971,253952196,4,Квартира,м. Чкаловская,,пешком,Санкт-Петербург,улица Большая Зеленина,8к2,"Санкт-Петербург, улица Большая Зеленина, 8к2",216.0,10,10,,,450000.0,25000.0,450000.0,Длительный,79813379010,"EMLS ID 377157. Двух уровневая квартира в центре Петроградской стороны. Дизайнерский ремонт, большая терраса с отличным видом на город. Хорошая звукоизоляция. Есть все необходимое для комфортного проживания. Мебель в комнатах, Мебель на кухне, Хол.-Есть, TV-Есть, Ремонт Дизайнерский, Охраняемая парковка, окна на улицу, Стиральная машина, комиссия 0%;, 6 фото",Дизайнерский,,,На улицу,True,True,,,True,,,True,True,,True,True,,,,,,https://www.cian.ru/rent/flat/253952196
972,237866785,4,Квартира,м. Крестовский,,пешком,Санкт-Петербург,проспект Динамо,6,"Санкт-Петербург, проспект Динамо, 6",160.0,1,7,Монолитно-кирпичный,подземная,550000.0,,550000.0,Длительный,79587754769,"Арт. 3628739 Сдается на длительный срок четырехкомнатная квартира в Петроградском районе, по адресу: проспект Динамо, дом 6. Элитный жилой комплекс Brilliant House на Крестовском Острове находится в уникальной части Крестовского острова с потрясающим панорамным видом на Малую Невку и Каменный остров, а также выходом на закрытую благоустроенную набережную. Есть вся необходимая мебель и техника. Комплектация мебелью под клиента. В комнатах установлены кондиционеры. Панорамное остекление.  Одно парковочное место в подземном отапливаемом паркинге входит в стоимость. Коммунальные услуги входят в стоимость., 20 фото",Евроремонт,,1.0,,True,True,,,True,,,True,True,True,,True,Brilliant House,,1.0,,,https://www.cian.ru/rent/flat/237866785
973,243383410,4,Квартира,м. Петроградская,15.0,пешком,Санкт-Петербург,Каменноостровский проспект,64,"Санкт-Петербург, Каменноостровский проспект, 64К2",226.0,8,8,Монолитно-кирпичный,подземная,580000.0,,580000.0,Длительный,79587754769,"Арт. 21285735 Предлагается в аренду на длительный срок просторная четырехкомнатная квартира в Петроградском районе в десяти минутах от метро Петроградская, по адресу: Каменноостровский проспект, дом 64, корпус 2. В квартире выполнен премиум евроремонт. Комплектация мебелью и техникой под клиента. Кухня встроенная. В комнатах установлены кондиционеры. Панорамное остекление. За отдельную плату можно арендовать парковочное место в подземном отапливаемом паркинге.
Рядом с домом находится Лопухинский, Вяземский сад., 24 фото",Дизайнерский,,,,True,True,,,True,,,True,True,True,,True,Каменноостровский,,1.0,,,https://www.cian.ru/rent/flat/243383410
974,247836419,4,Квартира,м. Петроградская,,пешком,Санкт-Петербург,Каменноостровский проспект,64,"Санкт-Петербург, Каменноостровский проспект, 64К1",220.0,8,8,,,580000.0,,580000.0,Длительный,79586056070,"Лот 9106.
    Видовая четырехкомнатная квартира в элитном жилом комплексе на Каменноостровском проспекте. Дом оборудован системой вентиляции и кондиционирования, станцией очистки воды, бесшумными лифтами. Круглосуточная охрана, служба консьержей, видеонаблюдение. В состав комплекса входит подземный паркинг с доступом из нулевого уровня шахт лифтов.
    Планировка квартиры представляет собой: просторную кухню-гостиную, 3 изолированные спальные комнаты, 3 сан.узла, гардеробная. Качественный ремонт, все новое. Меблируется под арендатора. 
    Парковочное место и коммунальные платежи включены в стоимость., 13 фото",Дизайнерский,,,,True,True,,True,True,,True,True,True,True,,,,,,,,https://www.cian.ru/rent/flat/247836419
975,253650042,4,Квартира,м. Проспект,15.0,на машине,Санкт-Петербург,2-я Комсомольская улица,2,"Санкт-Петербург, 2-я Комсомольская улица, 49К1",50.0,4,5,,,18000.0,,9000.0,Длительный,79587746618,"EMLS ID 331009. квартира после ремонта,сдается на длительный срок,желательно семье или студентам.ку сверху.ключи у агента.показ возможен в любое время по договоренности.возможен короткий срок от 1 месяца. Тел.-3, Мебель в комнатах, спальных мест 7, Хол.-4, TV-3, Ремонт 5, Ванна 3, Дверь 2, балкон 3, окна 3, 2, 2, комиссия 50;, 6 фото",Косметический,,,Во двор,,True,True,,True,,,True,True,True,True,True,,,,,,https://www.cian.ru/rent/flat/253650042
976,254170179,4,Квартира,м. Ленинский,3.0,на машине,Санкт-Петербург,Краснопутиловская улица,75,"Санкт-Петербург, Краснопутиловская улица, 75",50.0,4,5,Панельный,,21000.0,,25000.0,Длительный,79587736977,"Сдается для семьи 4-х квартира в Московском р-не. Косметика, мебель, бытовая техника, комнаты смежно-изолированы. Аренда и коммунальные услуги., 13 фото",Косметический,,1.0,На улицу и двор,True,True,True,,True,,,,True,True,,True,,,,,,https://www.cian.ru/rent/flat/254170179
977,255171392,4,Квартира,м. Проспект,12.0,пешком,Санкт-Петербург,проспект Народного ополчения,113,"Санкт-Петербург, проспект Народного ополчения, 113",60.0,2,5,Панельный,наземная,20000.0,4500.0,20000.0,Длительный,79587749825,"Чистая,уютная квартира в пешей доступности от ст. м пр. Ветеранов и Ленинский пр. Стеклопакеты, сан/узел в кафеле. Мебель в комнатах и на кухне, холодильник, стиральная машина, микроволновка, чайник. Залог разбиваем., 18 фото",Косметический,,,Во двор,True,True,True,,True,,,True,True,True,,True,,,,,,https://www.cian.ru/rent/flat/255171392
978,253397914,4,Квартира,м. Ленинский,20.0,пешком,Санкт-Петербург,Кубинская улица,64,"Санкт-Петербург, Кубинская улица, 64",49.0,2,5,,,25000.0,3000.0,25000.0,Длительный,79586051710,"EMLS ID 376556. Замечательная квартира в хорошем месте, со всей инфраструктурой (магазины, детские садики, школы, поликлиники), близостью к метро пр. Ленинский, парку Авиаторов, транспортная доступность, недалеко съезд на ЗСД. Квартира в хорошем состоянии. Дом построен в 1963 году, хорошо обслужен. Парадная в идеальном состоянии, домофон. Хорошие соседи. Некоторое время назад в квартире был сделан косметический ремонт. Пластиковые окна. Входная металлическая дверь. Межкомнатные двери - МДФ. Пол ламинат. Комнаты смежно-изолированные, три комнаты отдельные, проходная большая комната, вместе с кухней образующая кухню-гостинную, с отдельным входом в кухню, площадью 5.3 кв.м., с встроенной кухонной мебелью, посудомойкой, микроволновкой, также в нише размещен холодильник. Санузел - отделка виниловыми панелями, чугунная ванна, в ванне размещается стиральная машина. В прихожей размещена маленькая гардеробная. Современная мебель! Шкафы и др. мебель, два двухспальных дивана. Есть вся необходимая ..., 18 фото",Косметический,,,Во двор,True,True,True,,True,,True,True,True,True,,True,,,,,,https://www.cian.ru/rent/flat/253397914
979,254976934,4,Квартира,м. Проспект,10.0,пешком,Санкт-Петербург,Дачный проспект,9К5,"Санкт-Петербург, Дачный проспект, 9К5",49.0,2,5,,,24000.0,4000.0,24000.0,Длительный,79587748403,"EMLS ID 378357. Уютная квартира в двух шагах от метро. Мебель, техника.+КУ Мебель в комнатах, Мебель на кухне, спальных мест 3, Хол.-Есть, Ремонт Косметический, Ванна Совмещенная, Дверь Железная, окна во двор, Стиральная машина, Интернет, комиссия 50%;, 16 фото",Косметический,,,Во двор,True,True,True,,True,,,,True,True,True,True,,,,,,https://www.cian.ru/rent/flat/254976934
