chord,chordLabel
http://iburakov.me/ontologies/chord-progressions#bII7%28no3no5%29,bII7(no3no5)
http://iburakov.me/ontologies/chord-progressions#ii%C3%B86%28add9%29,iiø6(add9)
http://iburakov.me/ontologies/chord-progressions#I64%28add6%29,I64(add6)
http://iburakov.me/ontologies/chord-progressions#IV42sus4,IV42sus4
http://iburakov.me/ontologies/chord-progressions#VI%28add9%29%28b5%29,VI(add9)(b5)
http://iburakov.me/ontologies/chord-progressions#bI65,bI65
http://iburakov.me/ontologies/chord-progressions#bV%28no3%29,bV(no3)
http://iburakov.me/ontologies/chord-progressions#VII%28add6%29%28no5%29,VII(add6)(no5)
http://iburakov.me/ontologies/chord-progressions#v42sus4,v42sus4
http://iburakov.me/ontologies/chord-progressions#bI42,bI42
http://iburakov.me/ontologies/chord-progressions#ii7%28no3%29,ii7(no3)
http://iburakov.me/ontologies/chord-progressions#i42%28add11%29,i42(add11)
http://iburakov.me/ontologies/chord-progressions#VII7sus2sus4%28add13%29,VII7sus2sus4(add13)
http://iburakov.me/ontologies/chord-progressions#V43%28b9%29,V43(b9)
http://iburakov.me/ontologies/chord-progressions#III%28add6%29%28no3%29,III(add6)(no3)
http://iburakov.me/ontologies/chord-progressions#vii%C3%B8%28add6%29,viiø(add6)
http://iburakov.me/ontologies/chord-progressions#ii7%28add11%29%28no5%29,ii7(add11)(no5)
http://iburakov.me/ontologies/chord-progressions#iv42%28no5%29,iv42(no5)
http://iburakov.me/ontologies/chord-progressions#vii43,vii43
http://iburakov.me/ontologies/chord-progressions#bII7%28b5%29,bII7(b5)
http://iburakov.me/ontologies/chord-progressions#i64%28%235%29,i64(#5)
http://iburakov.me/ontologies/chord-progressions#iv%237sus2,iv#7sus2
http://iburakov.me/ontologies/chord-progressions#VII64%28no3%29,VII64(no3)
http://iburakov.me/ontologies/chord-progressions#IVsus4%28add9%29,IVsus4(add9)
http://iburakov.me/ontologies/chord-progressions#bv7,bv7
http://iburakov.me/ontologies/chord-progressions#bv6,bv6
http://iburakov.me/ontologies/chord-progressions#viio%28no5%29,viio(no5)
http://iburakov.me/ontologies/chord-progressions#iii%28add11%29%28no5%29,iii(add11)(no5)
http://iburakov.me/ontologies/chord-progressions#iiio%28b5%29,iiio(b5)
http://iburakov.me/ontologies/chord-progressions#iiio64%28b5%29,iiio64(b5)
http://iburakov.me/ontologies/chord-progressions#iii%C3%B865%28b5%29,iiiø65(b5)
http://iburakov.me/ontologies/chord-progressions#biio%28b5%29,biio(b5)
http://iburakov.me/ontologies/chord-progressions#iiio6%28b5%29,iiio6(b5)
http://iburakov.me/ontologies/chord-progressions#III%2B64,III+64
http://iburakov.me/ontologies/chord-progressions#ii%C3%B842%28no5%29,iiø42(no5)
http://iburakov.me/ontologies/chord-progressions#bIII%2B7%28%235%29,bIII+7(#5)
http://iburakov.me/ontologies/chord-progressions#%23I%28no3no5%29,#I(no3no5)
http://iburakov.me/ontologies/chord-progressions#bII%28no3no5%29,bII(no3no5)
http://iburakov.me/ontologies/chord-progressions#biii%28no3no5%29,biii(no3no5)
http://iburakov.me/ontologies/chord-progressions#ii42%28no5%29,ii42(no5)
http://iburakov.me/ontologies/chord-progressions#iisus4%28add9%29,iisus4(add9)
http://iburakov.me/ontologies/chord-progressions#VIsus4%28add9%29,VIsus4(add9)
http://iburakov.me/ontologies/chord-progressions#bVI%28add6%29%28b5%29,bVI(add6)(b5)
http://iburakov.me/ontologies/chord-progressions#%23visus4,#visus4
http://iburakov.me/ontologies/chord-progressions#I6%28b5%29,I6(b5)
http://iburakov.me/ontologies/chord-progressions#iv43sus4,iv43sus4
http://iburakov.me/ontologies/chord-progressions#V%237sus4,V#7sus4
http://iburakov.me/ontologies/chord-progressions#v64%28%235%29,v64(#5)
http://iburakov.me/ontologies/chord-progressions#i%28add9add11%29%28no3no5%29,i(add9add11)(no3no5)
http://iburakov.me/ontologies/chord-progressions#ii7sus2sus4%28no5%29,ii7sus2sus4(no5)
http://iburakov.me/ontologies/chord-progressions#ii42%28no3%29,ii42(no3)
http://iburakov.me/ontologies/chord-progressions#III%2B%28no5%29,III+(no5)
http://iburakov.me/ontologies/chord-progressions#io64%28no3%29,io64(no3)
http://iburakov.me/ontologies/chord-progressions#iosus2%28b5%29,iosus2(b5)
http://iburakov.me/ontologies/chord-progressions#ii%C3%B842%28add13%29,iiø42(add13)
http://iburakov.me/ontologies/chord-progressions#%23v6,#v6
http://iburakov.me/ontologies/chord-progressions#IIsus2%28add11%29,IIsus2(add11)
http://iburakov.me/ontologies/chord-progressions#I6%28add11%29,I6(add11)
http://iburakov.me/ontologies/chord-progressions#bV%2B%28%235%29,bV+(#5)
http://iburakov.me/ontologies/chord-progressions#bIII64sus2,bIII64sus2
http://iburakov.me/ontologies/chord-progressions#VIIsus4%28no5%29,VIIsus4(no5)
http://iburakov.me/ontologies/chord-progressions#vi%C3%B865%28b5%29,viø65(b5)
http://iburakov.me/ontologies/chord-progressions#iv%C3%B864%28add9%29,ivø64(add9)
http://iburakov.me/ontologies/chord-progressions#bVsus2sus4,bVsus2sus4
http://iburakov.me/ontologies/chord-progressions#VI7%28b9%29,VI7(b9)
http://iburakov.me/ontologies/chord-progressions#bI%2Bb7%28%235%29,bI+b7(#5)
http://iburakov.me/ontologies/chord-progressions#I9sus4,I9sus4
http://iburakov.me/ontologies/chord-progressions#bIII9%28add13%29,bIII9(add13)
http://iburakov.me/ontologies/chord-progressions#IV65sus4,IV65sus4
http://iburakov.me/ontologies/chord-progressions#i6%28add6%29,i6(add6)
http://iburakov.me/ontologies/chord-progressions#i43%28add11%29,i43(add11)
http://iburakov.me/ontologies/chord-progressions#IV43sus4,IV43sus4
http://iburakov.me/ontologies/chord-progressions#IV6%28add11%29,IV6(add11)
http://iburakov.me/ontologies/chord-progressions#v7%28add11%29%28no5%29,v7(add11)(no5)
http://iburakov.me/ontologies/chord-progressions#V43%28add11add13%29%28no3%29,V43(add11add13)(no3)
http://iburakov.me/ontologies/chord-progressions#Isus4%28add6%29,Isus4(add6)
http://iburakov.me/ontologies/chord-progressions#biiio6%28b5%29,biiio6(b5)
http://iburakov.me/ontologies/chord-progressions#bV%28b5%29,bV(b5)
http://iburakov.me/ontologies/chord-progressions#i64sus2,i64sus2
http://iburakov.me/ontologies/chord-progressions#bVI7%28add11%29,bVI7(add11)
http://iburakov.me/ontologies/chord-progressions#I9%28%2311%29,I9(#11)
http://iburakov.me/ontologies/chord-progressions#bvio%28b5%29,bvio(b5)
http://iburakov.me/ontologies/chord-progressions#i6%28add6add11%29,i6(add6add11)
http://iburakov.me/ontologies/chord-progressions#i6%28add9add11%29,i6(add9add11)
http://iburakov.me/ontologies/chord-progressions#VII6%28add6add9%29,VII6(add6add9)
http://iburakov.me/ontologies/chord-progressions#VII64%28add6add9%29,VII64(add6add9)
http://iburakov.me/ontologies/chord-progressions#bVI%28add6%29%28no5%29,bVI(add6)(no5)
http://iburakov.me/ontologies/chord-progressions#IV64%28add6%29,IV64(add6)
http://iburakov.me/ontologies/chord-progressions#Isus2%28add6%29,Isus2(add6)
http://iburakov.me/ontologies/chord-progressions#%23iio%28no3no5%29,#iio(no3no5)
http://iburakov.me/ontologies/chord-progressions#IV%28add9%29%28b5%29,IV(add9)(b5)
http://iburakov.me/ontologies/chord-progressions#i7%28no3%29%28b13%29,i7(no3)(b13)
http://iburakov.me/ontologies/chord-progressions#V65%28add13%29,V65(add13)
http://iburakov.me/ontologies/chord-progressions#ii9%28no3%29,ii9(no3)
http://iburakov.me/ontologies/chord-progressions#ii%237,ii#7
http://iburakov.me/ontologies/chord-progressions#ii%C3%B843%28no3%29,iiø43(no3)
http://iburakov.me/ontologies/chord-progressions#%3F,?
http://iburakov.me/ontologies/chord-progressions#i%237sus4,i#7sus4
http://iburakov.me/ontologies/chord-progressions#%23vi7sus4,#vi7sus4
http://iburakov.me/ontologies/chord-progressions#bIII7sus4,bIII7sus4
http://iburakov.me/ontologies/chord-progressions#iv%28add9%29%28no3%29,iv(add9)(no3)
http://iburakov.me/ontologies/chord-progressions#II%28no3%29%28b5%29,II(no3)(b5)
http://iburakov.me/ontologies/chord-progressions#bVsus2,bVsus2
http://iburakov.me/ontologies/chord-progressions#%23iv9,#iv9
http://iburakov.me/ontologies/chord-progressions#bIV7%28b5%29,bIV7(b5)
http://iburakov.me/ontologies/chord-progressions#VII7sus4%28no5%29,VII7sus4(no5)
http://iburakov.me/ontologies/chord-progressions#iv11sus2,iv11sus2
http://iburakov.me/ontologies/chord-progressions#i11%28no3no5%29,i11(no3no5)
http://iburakov.me/ontologies/chord-progressions#bIsus4,bIsus4
http://iburakov.me/ontologies/chord-progressions#v6sus4,v6sus4
http://iburakov.me/ontologies/chord-progressions#%23iio6,#iio6
http://iburakov.me/ontologies/chord-progressions#VI%28add11%29%28no5%29,VI(add11)(no5)
http://iburakov.me/ontologies/chord-progressions#VI%28add9%29%28no3no5%29,VI(add9)(no3no5)
http://iburakov.me/ontologies/chord-progressions#VI%28add11%29%28no3no5%29,VI(add11)(no3no5)
http://iburakov.me/ontologies/chord-progressions#VI%28add11%29%28no3%29,VI(add11)(no3)
http://iburakov.me/ontologies/chord-progressions#VI%28add9%29%28no5%29,VI(add9)(no5)
http://iburakov.me/ontologies/chord-progressions#VII7%28no3%29,VII7(no3)
http://iburakov.me/ontologies/chord-progressions#I%28add9%29%28no3%29,I(add9)(no3)
http://iburakov.me/ontologies/chord-progressions#iv%C3%B87%28b5%29,ivø7(b5)
http://iburakov.me/ontologies/chord-progressions#biii43,biii43
http://iburakov.me/ontologies/chord-progressions#V43sus2,V43sus2
http://iburakov.me/ontologies/chord-progressions#i13%28%2311%29,i13(#11)
http://iburakov.me/ontologies/chord-progressions#iv6%28add6%29%28no5%29,iv6(add6)(no5)
http://iburakov.me/ontologies/chord-progressions#bII64sus2,bII64sus2
http://iburakov.me/ontologies/chord-progressions#V64%28no3%29,V64(no3)
http://iburakov.me/ontologies/chord-progressions#Isus4%28no5%29,Isus4(no5)
http://iburakov.me/ontologies/chord-progressions#viosus4,viosus4
http://iburakov.me/ontologies/chord-progressions#bV%2311,bV#11
http://iburakov.me/ontologies/chord-progressions#iii7%28b13%29,iii7(b13)
http://iburakov.me/ontologies/chord-progressions#viio65%28no5%29,viio65(no5)
http://iburakov.me/ontologies/chord-progressions#bVI%2Bsus2%28%235%29,bVI+sus2(#5)
http://iburakov.me/ontologies/chord-progressions#vosus2%28b5%29,vosus2(b5)
http://iburakov.me/ontologies/chord-progressions#i7%28add11%29%28no3%29,i7(add11)(no3)
http://iburakov.me/ontologies/chord-progressions#V43%28%2311%29,V43(#11)
http://iburakov.me/ontologies/chord-progressions#I7%28%239%29,I7(#9)
http://iburakov.me/ontologies/chord-progressions#vii64%28add11%29,vii64(add11)
http://iburakov.me/ontologies/chord-progressions#V7sus4%28no5%29,V7sus4(no5)
http://iburakov.me/ontologies/chord-progressions#bIIIsus4,bIIIsus4
http://iburakov.me/ontologies/chord-progressions#iii7%28add11add13%29,iii7(add11add13)
http://iburakov.me/ontologies/chord-progressions#vii42%28%235%29,vii42(#5)
http://iburakov.me/ontologies/chord-progressions#%23Ib7sus4,#Ib7sus4
http://iburakov.me/ontologies/chord-progressions#VII7%28%2311%29,VII7(#11)
http://iburakov.me/ontologies/chord-progressions#V43%28add11%29,V43(add11)
http://iburakov.me/ontologies/chord-progressions#VII7%28no3%29%28%239%29,VII7(no3)(#9)
http://iburakov.me/ontologies/chord-progressions#iii64%28no3%29,iii64(no3)
http://iburakov.me/ontologies/chord-progressions#i%28%235b13%29,i(#5b13)
http://iburakov.me/ontologies/chord-progressions#bV%28%2311b13%29,bV(#11b13)
http://iburakov.me/ontologies/chord-progressions#bvii%28%2311b13%29,bvii(#11b13)
http://iburakov.me/ontologies/chord-progressions#bI%28%2311b13%29,bI(#11b13)
http://iburakov.me/ontologies/chord-progressions#iii%28%2311b13%29,iii(#11b13)
http://iburakov.me/ontologies/chord-progressions#%23IV%28%2311b13%29,#IV(#11b13)
http://iburakov.me/ontologies/chord-progressions#V%28%2311b13%29,V(#11b13)
http://iburakov.me/ontologies/chord-progressions#vii%28%2311b13%29,vii(#11b13)
http://iburakov.me/ontologies/chord-progressions#I%28%2311b13%29,I(#11b13)
http://iburakov.me/ontologies/chord-progressions#vi%28%2311b13%29,vi(#11b13)
http://iburakov.me/ontologies/chord-progressions#VII%28%2311b13%29,VII(#11b13)
http://iburakov.me/ontologies/chord-progressions#bII%2B%28%235b13%29,bII+(#5b13)
http://iburakov.me/ontologies/chord-progressions#ii%28%2311b13%29,ii(#11b13)
http://iburakov.me/ontologies/chord-progressions#III%28%2311b13%29,III(#11b13)
http://iburakov.me/ontologies/chord-progressions#IV%28%2311b13%29,IV(#11b13)
http://iburakov.me/ontologies/chord-progressions#%23io%28%2311b13%29,#io(#11b13)
http://iburakov.me/ontologies/chord-progressions#bIII%2B%28%235b13%29,bIII+(#5b13)
http://iburakov.me/ontologies/chord-progressions#v%28%2311b13%29,v(#11b13)
http://iburakov.me/ontologies/chord-progressions#VI%28%2311b13%29,VI(#11b13)
http://iburakov.me/ontologies/chord-progressions#bVII%28%2311b13%29,bVII(#11b13)
http://iburakov.me/ontologies/chord-progressions#i%28%2311b13%29,i(#11b13)
http://iburakov.me/ontologies/chord-progressions#II%28%2311b13%29,II(#11b13)
http://iburakov.me/ontologies/chord-progressions#bIII%28%2311b13%29,bIII(#11b13)
http://iburakov.me/ontologies/chord-progressions#iv%28%235b13%29,iv(#5b13)
http://iburakov.me/ontologies/chord-progressions#iv%28%2311b13%29,iv(#11b13)
http://iburakov.me/ontologies/chord-progressions#v%28%235b13%29,v(#5b13)
http://iburakov.me/ontologies/chord-progressions#bVI%28%2311b13%29,bVI(#11b13)
http://iburakov.me/ontologies/chord-progressions#viio%28%2311b13%29,viio(#11b13)
http://iburakov.me/ontologies/chord-progressions#bII%28%2311b13%29,bII(#11b13)
http://iburakov.me/ontologies/chord-progressions#iiio%28%2311b13%29,iiio(#11b13)
http://iburakov.me/ontologies/chord-progressions#bVI%2B%28%235b13%29,bVI+(#5b13)
http://iburakov.me/ontologies/chord-progressions#i%C3%B8%28%2311b13%29,iø(#11b13)
http://iburakov.me/ontologies/chord-progressions#biii%28%2311b13%29,biii(#11b13)
http://iburakov.me/ontologies/chord-progressions#vio%28%2311b13%29,vio(#11b13)
http://iburakov.me/ontologies/chord-progressions#I%28b5b9%29,I(b5b9)
http://iburakov.me/ontologies/chord-progressions#bvii%28%235b13%29,bvii(#5b13)
http://iburakov.me/ontologies/chord-progressions#ii%C3%B8%28b5b9%29,iiø(b5b9)
http://iburakov.me/ontologies/chord-progressions#iiio%28b5b9%29,iiio(b5b9)
http://iburakov.me/ontologies/chord-progressions#IV%28b5b9%29,IV(b5b9)
http://iburakov.me/ontologies/chord-progressions#V%28b5b9%29,V(b5b9)
http://iburakov.me/ontologies/chord-progressions#vi%C3%B8%28b5b9%29,viø(b5b9)
http://iburakov.me/ontologies/chord-progressions#vii%28b5b9%29,vii(b5b9)
http://iburakov.me/ontologies/chord-progressions#%23IV%28b5b9%29,#IV(b5b9)
http://iburakov.me/ontologies/chord-progressions#VII%28b5b9%29,VII(b5b9)
http://iburakov.me/ontologies/chord-progressions#%23i%C3%B8%28b5b9%29,#iø(b5b9)
http://iburakov.me/ontologies/chord-progressions#III%28b5b9%29,III(b5b9)
http://iburakov.me/ontologies/chord-progressions#VI%28b5b9%29,VI(b5b9)
http://iburakov.me/ontologies/chord-progressions#II%28b5b9%29,II(b5b9)
http://iburakov.me/ontologies/chord-progressions#vii%C3%B8%28b5b9%29,viiø(b5b9)
http://iburakov.me/ontologies/chord-progressions#%23i%28b5b9%29,#i(b5b9)
http://iburakov.me/ontologies/chord-progressions#biii%28%235b13%29,biii(#5b13)
http://iburakov.me/ontologies/chord-progressions#iii%C3%B8%28b5b9%29,iiiø(b5b9)
http://iburakov.me/ontologies/chord-progressions#%23iv%28b5b9%29,#iv(b5b9)
http://iburakov.me/ontologies/chord-progressions#bV%2B%28%235b13%29,bV+(#5b13)
http://iburakov.me/ontologies/chord-progressions#iii%28b5b9%29,iii(b5b9)
http://iburakov.me/ontologies/chord-progressions#v%C3%B8%28b5b9%29,vø(b5b9)
http://iburakov.me/ontologies/chord-progressions#bVII%28b5b9%29,bVII(b5b9)
http://iburakov.me/ontologies/chord-progressions#i%C3%B8%28b5b9%29,iø(b5b9)
http://iburakov.me/ontologies/chord-progressions#bIII%28b5b9%29,bIII(b5b9)
http://iburakov.me/ontologies/chord-progressions#vi%28b5b9%29,vi(b5b9)
http://iburakov.me/ontologies/chord-progressions#ii%28b5b9%29,ii(b5b9)
http://iburakov.me/ontologies/chord-progressions#iv%C3%B8%28b5b9%29,ivø(b5b9)
http://iburakov.me/ontologies/chord-progressions#bVI%28b5b9%29,bVI(b5b9)
http://iburakov.me/ontologies/chord-progressions#io%28b5b9%29,io(b5b9)
http://iburakov.me/ontologies/chord-progressions#bII%28b5b9%29,bII(b5b9)
http://iburakov.me/ontologies/chord-progressions#v%28b5b9%29,v(b5b9)
http://iburakov.me/ontologies/chord-progressions#bvii%C3%B8%28b5b9%29,bviiø(b5b9)
http://iburakov.me/ontologies/chord-progressions#i%28b5b9%29,i(b5b9)
http://iburakov.me/ontologies/chord-progressions#biii%C3%B8%28b5b9%29,biiiø(b5b9)
http://iburakov.me/ontologies/chord-progressions#bV%28b5b9%29,bV(b5b9)
http://iburakov.me/ontologies/chord-progressions#bI%2B%28%235b13%29,bI+(#5b13)
http://iburakov.me/ontologies/chord-progressions#bI%28b5b9%29,bI(b5b9)
http://iburakov.me/ontologies/chord-progressions#I%2B%28%235b9%29,I+(#5b9)
http://iburakov.me/ontologies/chord-progressions#ii%28%235b9%29,ii(#5b9)
http://iburakov.me/ontologies/chord-progressions#iii%28%235b9%29,iii(#5b9)
http://iburakov.me/ontologies/chord-progressions#IV%2B%28%235b9%29,IV+(#5b9)
http://iburakov.me/ontologies/chord-progressions#V%2B%28%235b9%29,V+(#5b9)
http://iburakov.me/ontologies/chord-progressions#%23i%28%235b13%29,#i(#5b13)
http://iburakov.me/ontologies/chord-progressions#vi%28%235b9%29,vi(#5b9)
http://iburakov.me/ontologies/chord-progressions#vii%28%235b9%29,vii(#5b9)
http://iburakov.me/ontologies/chord-progressions#%23ii%28%235b9%29,#ii(#5b9)
http://iburakov.me/ontologies/chord-progressions#%23IV%2B%28%235b9%29,#IV+(#5b9)
http://iburakov.me/ontologies/chord-progressions#%23v%28%235b9%29,#v(#5b9)
http://iburakov.me/ontologies/chord-progressions#%23vi%28%235b9%29,#vi(#5b9)
http://iburakov.me/ontologies/chord-progressions#VII%2B%28%235b9%29,VII+(#5b9)
http://iburakov.me/ontologies/chord-progressions#%23i%28%235b9%29,#i(#5b9)
http://iburakov.me/ontologies/chord-progressions#III%2B%28%235b9%29,III+(#5b9)
http://iburakov.me/ontologies/chord-progressions#iii%28%235b13%29,iii(#5b13)
http://iburakov.me/ontologies/chord-progressions#%23iv%28%235b9%29,#iv(#5b9)
http://iburakov.me/ontologies/chord-progressions#VI%2B%28%235b9%29,VI+(#5b9)
http://iburakov.me/ontologies/chord-progressions#II%2B%28%235b9%29,II+(#5b9)
http://iburakov.me/ontologies/chord-progressions#%23IV%2B%28%235b13%29,#IV+(#5b13)
http://iburakov.me/ontologies/chord-progressions#V%2B%28%235b13%29,V+(#5b13)
http://iburakov.me/ontologies/chord-progressions#I%2B%28%235b13%29,I+(#5b13)
http://iburakov.me/ontologies/chord-progressions#%23vi%28%235b13%29,#vi(#5b13)
http://iburakov.me/ontologies/chord-progressions#vii%28%235b13%29,vii(#5b13)
http://iburakov.me/ontologies/chord-progressions#v%28%235b9%29,v(#5b9)
http://iburakov.me/ontologies/chord-progressions#bVII%2B%28%235b9%29,bVII+(#5b9)
http://iburakov.me/ontologies/chord-progressions#i%28%235b9%29,i(#5b9)
http://iburakov.me/ontologies/chord-progressions#bIII%2B%28%235b9%29,bIII+(#5b9)
http://iburakov.me/ontologies/chord-progressions#iv%28%235b9%29,iv(#5b9)
http://iburakov.me/ontologies/chord-progressions#bVI%2B%28%235b9%29,bVI+(#5b9)
http://iburakov.me/ontologies/chord-progressions#bII%2B%28%235b9%29,bII+(#5b9)
http://iburakov.me/ontologies/chord-progressions#bvii%28%235b9%29,bvii(#5b9)
http://iburakov.me/ontologies/chord-progressions#%23ii%28%235b13%29,#ii(#5b13)
http://iburakov.me/ontologies/chord-progressions#biii%28%235b9%29,biii(#5b9)
http://iburakov.me/ontologies/chord-progressions#bV%2B%28%235b9%29,bV+(#5b9)
http://iburakov.me/ontologies/chord-progressions#bI%2B%28%235b9%29,bI+(#5b9)
http://iburakov.me/ontologies/chord-progressions#%23iv%28%235b13%29,#iv(#5b13)
http://iburakov.me/ontologies/chord-progressions#vi%28%235b13%29,vi(#5b13)
http://iburakov.me/ontologies/chord-progressions#VII%2B%28%235b13%29,VII+(#5b13)
http://iburakov.me/ontologies/chord-progressions#ii%28%235b13%29,ii(#5b13)
http://iburakov.me/ontologies/chord-progressions#I%28b5%239%29,I(b5#9)
http://iburakov.me/ontologies/chord-progressions#ii%28b5%239%29,ii(b5#9)
http://iburakov.me/ontologies/chord-progressions#iiio%28b5%239%29,iiio(b5#9)
http://iburakov.me/ontologies/chord-progressions#IV%28b5%239%29,IV(b5#9)
http://iburakov.me/ontologies/chord-progressions#V%28b5%239%29,V(b5#9)
http://iburakov.me/ontologies/chord-progressions#vi%28b5%239%29,vi(b5#9)
http://iburakov.me/ontologies/chord-progressions#vii%28b5%239%29,vii(b5#9)
http://iburakov.me/ontologies/chord-progressions#III%2B%28%235b13%29,III+(#5b13)
http://iburakov.me/ontologies/chord-progressions#%23ii%28b5%239%29,#ii(b5#9)
http://iburakov.me/ontologies/chord-progressions#%23IV%28b5%239%29,#IV(b5#9)
http://iburakov.me/ontologies/chord-progressions#%23v%28b5%239%29,#v(b5#9)
http://iburakov.me/ontologies/chord-progressions#VII%28b5%239%29,VII(b5#9)
http://iburakov.me/ontologies/chord-progressions#%23i%28b5%239%29,#i(b5#9)
http://iburakov.me/ontologies/chord-progressions#III%28b5%239%29,III(b5#9)
http://iburakov.me/ontologies/chord-progressions#IV%2B%28%235b13%29,IV+(#5b13)
http://iburakov.me/ontologies/chord-progressions#%23iv%28b5%239%29,#iv(b5#9)
http://iburakov.me/ontologies/chord-progressions#%23v%28%235b13%29,#v(#5b13)
http://iburakov.me/ontologies/chord-progressions#VI%28b5%239%29,VI(b5#9)
http://iburakov.me/ontologies/chord-progressions#II%28b5%239%29,II(b5#9)
http://iburakov.me/ontologies/chord-progressions#iii%28b5%239%29,iii(b5#9)
http://iburakov.me/ontologies/chord-progressions#v%28b5%239%29,v(b5#9)
http://iburakov.me/ontologies/chord-progressions#bVII%28b5%239%29,bVII(b5#9)
http://iburakov.me/ontologies/chord-progressions#i%28b5%239%29,i(b5#9)
http://iburakov.me/ontologies/chord-progressions#bIII%28b5%239%29,bIII(b5#9)
http://iburakov.me/ontologies/chord-progressions#iv%28b5%239%29,iv(b5#9)
http://iburakov.me/ontologies/chord-progressions#bVI%28b5%239%29,bVI(b5#9)
http://iburakov.me/ontologies/chord-progressions#io%28b5%239%29,io(b5#9)
http://iburakov.me/ontologies/chord-progressions#bII%28b5%239%29,bII(b5#9)
http://iburakov.me/ontologies/chord-progressions#bvii%28b5%239%29,bvii(b5#9)
http://iburakov.me/ontologies/chord-progressions#biii%28b5%239%29,biii(b5#9)
http://iburakov.me/ontologies/chord-progressions#bV%28b5%239%29,bV(b5#9)
http://iburakov.me/ontologies/chord-progressions#bI%28b5%239%29,bI(b5#9)
http://iburakov.me/ontologies/chord-progressions#VI%2B%28%235b13%29,VI+(#5b13)
http://iburakov.me/ontologies/chord-progressions#bVII%2B%28%235b13%29,bVII+(#5b13)
http://iburakov.me/ontologies/chord-progressions#II%2B%28%235b13%29,II+(#5b13)
http://iburakov.me/ontologies/chord-progressions#I%2B%28%235%239%29,I+(#5#9)
http://iburakov.me/ontologies/chord-progressions#ii%28%235%239%29,ii(#5#9)
http://iburakov.me/ontologies/chord-progressions#iii%28%235%239%29,iii(#5#9)
http://iburakov.me/ontologies/chord-progressions#IV%2B%28%235%239%29,IV+(#5#9)
http://iburakov.me/ontologies/chord-progressions#V%2B%28%235%239%29,V+(#5#9)
http://iburakov.me/ontologies/chord-progressions#vi%28%235%239%29,vi(#5#9)
http://iburakov.me/ontologies/chord-progressions#vii%28%235%239%29,vii(#5#9)
http://iburakov.me/ontologies/chord-progressions#%23ii%28%235%239%29,#ii(#5#9)
http://iburakov.me/ontologies/chord-progressions#%23IV%2B%28%235%239%29,#IV+(#5#9)
http://iburakov.me/ontologies/chord-progressions#%23v%28%235%239%29,#v(#5#9)
http://iburakov.me/ontologies/chord-progressions#%23vi%28%235%239%29,#vi(#5#9)
http://iburakov.me/ontologies/chord-progressions#VII%2B%28%235%239%29,VII+(#5#9)
http://iburakov.me/ontologies/chord-progressions#%23i%28%235%239%29,#i(#5#9)
http://iburakov.me/ontologies/chord-progressions#III%2B%28%235%239%29,III+(#5#9)
http://iburakov.me/ontologies/chord-progressions#%23iv%28%235%239%29,#iv(#5#9)
http://iburakov.me/ontologies/chord-progressions#VI%2B%28%235%239%29,VI+(#5#9)
http://iburakov.me/ontologies/chord-progressions#II%2B%28%235%239%29,II+(#5#9)
http://iburakov.me/ontologies/chord-progressions#v%28%235%239%29,v(#5#9)
http://iburakov.me/ontologies/chord-progressions#bVII%2B%28%235%239%29,bVII+(#5#9)
http://iburakov.me/ontologies/chord-progressions#i%28%235%239%29,i(#5#9)
http://iburakov.me/ontologies/chord-progressions#bIII%2B%28%235%239%29,bIII+(#5#9)
http://iburakov.me/ontologies/chord-progressions#iv%28%235%239%29,iv(#5#9)
http://iburakov.me/ontologies/chord-progressions#bVI%2B%28%235%239%29,bVI+(#5#9)
http://iburakov.me/ontologies/chord-progressions#bII%2B%28%235%239%29,bII+(#5#9)
http://iburakov.me/ontologies/chord-progressions#bvii%28%235%239%29,bvii(#5#9)
http://iburakov.me/ontologies/chord-progressions#biii%28%235%239%29,biii(#5#9)
http://iburakov.me/ontologies/chord-progressions#bV%2B%28%235%239%29,bV+(#5#9)
http://iburakov.me/ontologies/chord-progressions#bI%2B%28%235%239%29,bI+(#5#9)
http://iburakov.me/ontologies/chord-progressions#I%28b5%2311%29,I(b5#11)
http://iburakov.me/ontologies/chord-progressions#ii%28b5%2311%29,ii(b5#11)
http://iburakov.me/ontologies/chord-progressions#iii%28b5%2311%29,iii(b5#11)
http://iburakov.me/ontologies/chord-progressions#IV%28b5%2311%29,IV(b5#11)
http://iburakov.me/ontologies/chord-progressions#V%28b5%2311%29,V(b5#11)
http://iburakov.me/ontologies/chord-progressions#vi%28b5%2311%29,vi(b5#11)
http://iburakov.me/ontologies/chord-progressions#vii%28b5%2311%29,vii(b5#11)
http://iburakov.me/ontologies/chord-progressions#%23ii%28b5%2311%29,#ii(b5#11)
http://iburakov.me/ontologies/chord-progressions#%23IV%28b5%2311%29,#IV(b5#11)
http://iburakov.me/ontologies/chord-progressions#%23v%28b5%2311%29,#v(b5#11)
http://iburakov.me/ontologies/chord-progressions#%23vi%28b5%2311%29,#vi(b5#11)
http://iburakov.me/ontologies/chord-progressions#VII%28b5%2311%29,VII(b5#11)
http://iburakov.me/ontologies/chord-progressions#%23i%28b5%2311%29,#i(b5#11)
http://iburakov.me/ontologies/chord-progressions#III%28b5%2311%29,III(b5#11)
http://iburakov.me/ontologies/chord-progressions#%23iv%28b5%2311%29,#iv(b5#11)
http://iburakov.me/ontologies/chord-progressions#VI%28b5%2311%29,VI(b5#11)
