Company,Model,Variant,Type,Seating_Capacity,Price,Fuel_Type,Wheelbase,Length,Width,Height,Boot_Space,Doors,Ground_Clearance,Kerb_Weight,Cruise_Control,Power_Steering,Displacement,Power,Torque,ABS,Airbags,Front_Brakes,Front_Suspension,Rear_Brakes,Rear_Suspension,Drivetrain,Gears,Price_Category,Offroad_Capability,Car_Dimensions
Mercedes-Benz,C-Class,C 220D Progressive,Sedan,5.0,5697400,Diesel,2840.0,4686,1810.0,1442.0,480.0,4.0,157.0,1655.0,True,True,1950.0,192.0,400.0,True,True,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,RWD,9.0,Premium,Low,Small
Mercedes-Benz,C-Class,C 300D Amg Line,Sedan,5.0,6069195,Diesel,2840.0,4686,1810.0,1442.0,480.0,4.0,157.0,1655.0,True,True,1950.0,241.0,500.0,True,True,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,RWD,9.0,Premium,Low,Small
Mercedes-Benz,C-Class,C 43 Amg,Coupe,5.0,9150000,Petrol,2840.0,4756,1839.0,1426.0,435.0,4.0,112.0,1730.0,True,True,3982.0,503.0,700.0,True,True,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,RWD,7.0,Premium,Low,Small
Mercedes-Benz,C-Class,C 200 Prime,Sedan,5.0,4989800,Petrol,2840.0,4686,1810.0,1442.0,480.0,4.0,157.0,1655.0,True,True,1497.0,181.0,280.0,True,True,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,RWD,9.0,Mid-Range,Low,Small
Mercedes-Benz,C-Class,C 200 Progressive,Sedan,5.0,5677880,Petrol,2840.0,4686,1810.0,1442.0,480.0,4.0,157.0,1655.0,True,True,1497.0,181.0,280.0,True,True,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,RWD,9.0,Premium,Low,Small
Toyota,Prius,Z8,Sedan,5.0,5500980,Hybrid,2700.0,4540,1760.0,1490.0,,4.0,165.0,,True,True,1798.0,98.0,142.0,True,True,Ventilated Disc,MacPherson struts (gas-filled shock absorbers with a stabilizer bar),Solid Disc,Double wishbone,FWD,5.0,Premium,Low,Small
Lexus,Es,300H,Sedan,5.0,6947900,Hybrid,2870.0,4975,1865.0,1445.0,,4.0,,1670.0,True,True,2487.0,176.0,221.0,True,True,Ventilated Disc,MacPherson Strut,Solid Disc,Double wishbone,FWD,,Premium,Low,Small
Lexus,Nx 300H,F-Sport,SUV,5.0,7393200,Petrol,2660.0,4640,1845.0,1645.0,475.0,4.0,,1905.0,True,True,2494.0,194.0,210.0,True,True,Ventilated Disc,MacPherson Strut,Solid Disc,Trailing Arm Double Wishbone,AWD,,Premium,Medium,Middle
Lexus,Nx 300H,Luxury,SUV,5.0,7307800,Petrol,2660.0,4640,1845.0,1645.0,475.0,4.0,,1785.0,True,True,2494.0,194.0,210.0,True,True,Ventilated Disc,MacPherson Strut,Solid Disc,Trailing Arm Double Wishbone,AWD,,Premium,Medium,Middle
Jaguar,F-Pace,Prestige,SUV,5.0,7885811,Diesel,2874.0,4731,2175.0,1651.0,650.0,5.0,213.0,1830.0,True,True,1999.0,180.0,430.0,True,True,Ventilated Disc,Aluminium Double Wishbone,Ventilated Disc,Integral Link Suspension,AWD,,Premium,High,Middle
Jaguar,F-Pace,Prestige Petrol,SUV,5.0,7835826,Petrol,2874.0,4731,2175.0,1651.0,650.0,5.0,213.0,1830.0,True,True,1997.0,247.0,369.0,True,True,Ventilated Disc,Aluminium Double Wishbone,Ventilated Disc,Integral Link Suspension,AWD,,Premium,High,Middle
Volvo,V90 Cross Country,D5 Inscription,SUV,5.0,7967820,Diesel,2941.0,4950,2052.0,1543.0,530.0,5.0,210.0,2962.0,True,True,1969.0,235.0,480.0,True,True,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",Ventilated Disc,5Link Suspension with coil spring,AWD,8.0,Premium,High,Middle
Audi,A5 Cabriolet,2.0 Tdi,Convertible,4.0,8476804,Diesel,,4733,1843.0,1386.0,480.0,2.0,,1875.0,True,True,1968.0,190.0,400.0,True,True,Ventilated Disc,,Ventilated Disc,,FWD,7.0,Premium,Low,Small
Mercedes-Benz,Gle,300D 4Matic,SUV,5.0,8991400,Diesel,2915.0,4924,2157.0,1772.0,825.0,5.0,,,True,True,1950.0,245.0,500.0,True,True,Ventilated Disc,AIRMATIC,Ventilated Disc,AIRMATIC,AWD,9.0,Premium,Medium,Middle
Mercedes-Benz,Gle,400D 4Matic Hip Hop Edition,SUV,5.0,15250000,Diesel,2915.0,4924,2157.0,1772.0,825.0,5.0,,2150.0,True,True,2925.0,330.0,700.0,True,True,Ventilated Disc,AIRMATIC,Ventilated Disc,AIRMATIC,AWD,9.0,Luxury,Medium,Middle
Mercedes-Benz,Cls,300D,Sedan,5.0,10333400,Diesel,,4988,1890.0,1435.0,,5.0,,,True,True,1950.0,245.0,500.0,True,True,Ventilated Disc,,Ventilated Disc,,RWD,9.0,Luxury,Low,Small
Bmw,X7,Xdrive 40I,SUV,7.0,12797800,Petrol,3105.0,5151,2000.0,1805.0,326.0,5.0,,,True,True,2998.0,335.0,450.0,True,True,Ventilated Disc,Adaptive 2-axle air suspension,Ventilated Disc,Adaptive 2-axle air suspension,AWD,8.0,Luxury,Medium,Middle
Bmw,X7,Xdrive30D Dpe Signature,SUV,7.0,12505000,Diesel,3105.0,5151,2000.0,1805.0,326.0,5.0,,,True,True,2993.0,262.0,620.0,True,True,Ventilated Disc,Adaptive 2-axle air suspension,Ventilated Disc,Adaptive 2-axle air suspension,AWD,8.0,Luxury,Medium,Middle
Bmw,M4,Coupe,Coupe,4.0,16579800,Petrol,2812.0,4671,1870.0,1383.0,368.0,2.0,121.0,1612.0,True,True,2979.0,431.0,550.0,True,True,Ventilated Disc,Adaptive M Suspension,Ventilated Disc,Adaptive M Suspension,RWD,7.0,Luxury,Low,Small
Porsche,911,Carrera S,Coupe,4.0,21252400,Petrol,2450.0,4519,1852.0,1300.0,132.0,2.0,,1515.0,True,True,2981.0,450.0,530.0,True,True,Ventilated Disc,McPherson spring strut suspension,Ventilated Disc,Multi Link rear axle,AWD,8.0,Luxury,Medium,Small
Porsche,911,Carrera S Cabriolet,Convertible,4.0,22989680,Petrol,2450.0,4519,1852.0,1299.0,132.0,2.0,,1585.0,True,True,2981.0,450.0,530.0,True,True,Ventilated Disc,McPherson spring strut suspension,Ventilated Disc,Multi Link rear axle,AWD,8.0,Luxury,Medium,Small
Nissan,Gtr,3.8 V6,Coupe,4.0,25913131,Petrol,2780.0,4710,1895.0,1370.0,249.0,2.0,110.0,1752.0,True,True,3799.0,570.0,637.0,True,True,Ventilated Disc,,Ventilated Disc,,AWD,6.0,Luxury,Low,Small
Aston Martin,Vantage,Coupe,Coupe,2.0,35990000,Petrol,2704.0,4465,2153.0,1273.0,,2.0,122.0,1530.0,True,True,3982.0,505.0,685.0,,True,Ventilated Disc,"Front independent double wishbone design coil springs, anti-roll bar and adaptive damping",Ventilated Disc,"Rear multi-link, coil springs, anti-roll bar and adaptive damping",RWD,8.0,Luxury,Low,Small
Aston Martin,Rapide,Luxe,Sedan,4.0,47391904,Petrol,2989.0,5019,1929.0,1360.0,300.0,4.0,108.0,1990.0,True,True,5935.0,560.0,630.0,True,True,Ventilated Disc,Independent Double Wish Bone - Coil Spring Suspension,Ventilated Disc,"Independent, double-wishbone with coil springs, gas-pressurized shock absorbers and stabilizer bar",RWD,8.0,Luxury,Low,Small
Ferrari,812 Superfast,Superfast,Coupe,2.0,63440000,Petrol,2720.0,4657,1971.0,1276.0,,2.0,,1630.0,True,True,6496.0,789.0,718.0,True,True,Ventilated Disc,Double wishbone front axle,Ventilated Disc,suspension with stabilizer bar,AWD,7.0,Luxury,Medium,Small
Maruti Suzuki,Alto 800 Tour,H1,Hatchback,5.0,432166,Petrol,2360.0,3430,1490.0,1475.0,177.0,5.0,160.0,720.0,,True,796.0,48.0,69.0,,,Solid Disc,Mc Pherson Strut,Drum,Three Link Rigid Axle Suspension,FWD,5.0,Budget,Low,Small
Maruti Suzuki,Alto 800 Tour,H1 (O),Hatchback,5.0,435001,Petrol,2360.0,3395,1490.0,1475.0,177.0,5.0,160.0,720.0,,True,796.0,48.0,69.0,,True,Solid Disc,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic",Drum,"Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",FWD,5.0,Budget,Low,Small
Hyundai,Grand I10 Nios,Magna 1.2 Crdi,Hatchback,5.0,823609,Diesel,2450.0,3805,1680.0,1520.0,256.0,5.0,,,,True,1186.0,75.0,190.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Grand I10 Nios,Era 1.2 Vtvt,Hatchback,5.0,616087,Petrol,2450.0,3805,1680.0,1520.0,256.0,5.0,165.0,935.0,,True,1197.0,83.0,114.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,Hatchback,5.0,719324,Petrol,2450.0,3805,1680.0,1520.0,256.0,5.0,165.0,935.0,,True,1197.0,83.0,114.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Grand I10 Nios,Magna Amt 1.2 Vtvt,Hatchback,5.0,783984,Petrol,2450.0,3805,1680.0,1520.0,256.0,5.0,165.0,935.0,,True,1197.0,83.0,114.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Grand I10 Nios,Sportz 1.2 Vtvt,Hatchback,5.0,784887,Petrol,2450.0,3805,1680.0,1520.0,256.0,5.0,165.0,935.0,,True,1197.0,83.0,114.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Grand I10 Nios,Sportz Amt 1.2 Vtvt,Hatchback,5.0,858087,Petrol,2450.0,3805,1680.0,1520.0,256.0,5.0,165.0,935.0,,True,1197.0,83.0,114.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,Hatchback,5.0,821487,Petrol,2450.0,3805,1680.0,1520.0,256.0,5.0,165.0,935.0,,True,1197.0,83.0,114.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Grand I10 Nios,Asta 1.2 Vtvt,Hatchback,5.0,877119,Petrol,2450.0,3805,1680.0,1520.0,256.0,5.0,165.0,935.0,,True,1197.0,83.0,114.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Grand I10 Nios,Sportz Amt 1.2 Crdi,Hatchback,5.0,964227,Diesel,2450.0,3805,1680.0,1520.0,256.0,5.0,,,,True,1186.0,75.0,190.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Grand I10 Nios,Asta 1.2 Crdi,Hatchback,5.0,981429,Diesel,2450.0,3805,1680.0,1520.0,256.0,5.0,,,,True,1186.0,75.0,190.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Xcent,S 1.2,Sedan,5.0,785398,Petrol,2425.0,3995,1660.0,1520.0,407.0,4.0,165.0,,,True,1197.0,83.0,114.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Xcent,S At 1.2,Sedan,5.0,895155,Petrol,2425.0,3995,1660.0,1520.0,407.0,4.0,165.0,,,True,1197.0,82.0,114.0,True,True,Solid Disc,Mc Pherson Strut,Drum,Coupled Torsion Beam Axle,FWD,4.0,Budget,Low,Small
Hyundai,Xcent,Sx 1.2,Sedan,5.0,860766,Petrol,2425.0,3995,1660.0,1520.0,407.0,4.0,165.0,1100.0,,True,1197.0,82.0,114.0,True,True,Solid Disc,Mc Pherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Xcent,Sx 1.2 (O),Sedan,5.0,954462,Petrol,2425.0,3995,1660.0,1520.0,407.0,4.0,165.0,1100.0,,True,1197.0,82.0,114.0,True,True,Ventilated Disc,Mc Pherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Xcent,S 1.2 Crdi,Sedan,5.0,905280,Diesel,2425.0,3995,1660.0,1520.0,407.0,4.0,165.0,1100.0,,True,1120.0,72.0,180.0,True,True,Ventilated Disc,McPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Xcent,E,Sedan,5.0,708915,Petrol,2425.0,3995,1660.0,1520.0,407.0,4.0,165.0,1100.0,,True,1197.0,83.0,114.0,True,True,Ventilated Disc,Mc Pherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Xcent,Sx 1.2 Crdi,Sedan,5.0,974240,Diesel,2425.0,3995,1660.0,1520.0,407.0,4.0,165.0,1100.0,,True,1120.0,75.0,190.0,True,True,Ventilated Disc,Mc Pherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Xcent,Sx 1.2 Crdi (O),Sedan,5.0,1067936,Diesel,2425.0,3995,1660.0,1520.0,407.0,4.0,165.0,1100.0,,True,1120.0,72.0,190.0,True,True,Ventilated Disc,Mc Pherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Hyundai,Xcent,E Crdi,Sedan,5.0,821378,Diesel,2425.0,3995,1660.0,1520.0,407.0,4.0,165.0,1100.0,,True,1197.0,75.0,190.0,True,True,Ventilated Disc,MacPherson Strut,Drum,Coupled Torsion Beam Axle,FWD,5.0,Budget,Low,Small
Nissan,Micra,Xl (O) Cvt,Hatchback,5.0,808713,Petrol,2450.0,3825,1665.0,1530.0,251.0,5.0,154.0,930.0,,True,1198.0,77.0,104.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Nissan,Micra,Xv Cvt,Hatchback,5.0,953656,Petrol,2450.0,3825,1665.0,1530.0,251.0,5.0,154.0,,,True,1198.0,77.0,104.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Nissan,Micra,Xld (O),Hatchback,5.0,907074,Diesel,2450.0,3825,1665.0,1525.0,251.0,5.0,150.0,,,True,1461.0,64.0,160.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Nissan,Micra,Xvd,Hatchback,5.0,991816,Diesel,2450.0,3825,1665.0,1525.0,251.0,5.0,150.0,1001.0,,True,1461.0,64.0,160.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Mahindra,Bolero,Zlx,SUV,7.0,1149560,Diesel,2680.0,4107,1745.0,1880.0,1702.0,5.0,180.0,1615.0,,True,2523.0,63.0,195.0,,,Ventilated Disc,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Drum,Ellipitical leaf springs,FWD,5.0,Budget,Low,Small
Mahindra,Bolero,Slx,SUV,7.0,1118807,Diesel,2680.0,4107,1745.0,1880.0,,5.0,180.0,1615.0,,True,2523.0,63.0,195.0,,,Ventilated Disc,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Drum,Ellipitical leaf springs,FWD,5.0,Budget,Low,Small
Mahindra,Bolero,Sle,SUV,7.0,1050078,Diesel,2680.0,4107,1745.0,1880.0,,5.0,180.0,1615.0,,True,2523.0,63.0,195.0,,,Ventilated Disc,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Drum,Ellipitical leaf springs,FWD,5.0,Budget,Low,Small
Mahindra,Bolero,Ex,SUV,7.0,995377,Diesel,2794.0,4221,1745.0,1910.0,,5.0,183.0,1615.0,,,2523.0,63.0,195.0,,,Ventilated Disc,Rigid leaf spring,Drum,Rigid leaf spring,FWD,5.0,Budget,Low,Middle
Mahindra,Bolero,Ex Non Ac,SUV,7.0,943887,Diesel,2794.0,4221,1745.0,1910.0,,5.0,183.0,1615.0,,,2523.0,63.0,195.0,,,Ventilated Disc,Rigid leaf spring,Drum,Rigid leaf spring,FWD,5.0,Budget,Low,Middle
Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,Sedan,5.0,1345280,Diesel,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1105.0,True,True,1248.0,89.0,200.0,True,True,Ventilated Disc,McPherson,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,Sedan,5.0,1122020,Diesel,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1105.0,,True,1248.0,89.0,200.0,True,True,Ventilated Disc,McPherson,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,Sedan,5.0,1196440,Diesel,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1105.0,True,True,1248.0,89.0,200.0,True,True,Ventilated Disc,McPherson,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,Sedan,5.0,1296480,Diesel,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1105.0,True,True,1248.0,89.0,200.0,True,True,Ventilated Disc,McPherson,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,Sedan,5.0,1000020,Petrol,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1010.0,,True,1462.0,103.0,138.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,Sedan,5.0,1075660,Petrol,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1010.0,True,True,1462.0,103.0,138.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,Sedan,5.0,1169600,Petrol,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1010.0,True,True,1462.0,103.0,138.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,Sedan,5.0,1217180,Petrol,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1010.0,True,True,1462.0,103.0,138.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,5.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,Sedan,5.0,1196440,Petrol,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1010.0,True,True,1462.0,103.0,138.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,4.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,Sedan,5.0,1291599,Petrol,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1010.0,True,True,1462.0,103.0,138.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,4.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,Sedan,5.0,1340400,Petrol,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1010.0,True,True,1462.0,103.0,138.0,True,True,Ventilated Disc,McPherson Strut,Drum,Torsion Beam,FWD,4.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.5L Alpha,Sedan,5.0,1388590,Diesel,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1105.0,True,True,1498.0,94.0,225.0,True,True,Ventilated Disc,McPherson,Drum,Torsion Beam,FWD,6.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.5L Delta,Sedan,5.0,1217180,Diesel,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1105.0,True,True,1498.0,94.0,225.0,True,True,Ventilated Disc,McPherson,Drum,Torsion Beam,FWD,6.0,Budget,Low,Small
Maruti Suzuki,Ciaz,1.5L Zeta,Sedan,5.0,1353210,Diesel,2650.0,4490,1730.0,1485.0,510.0,4.0,170.0,1105.0,True,True,1498.0,94.0,225.0,True,True,Ventilated Disc,McPherson,Drum,Torsion Beam,FWD,6.0,Budget,Low,Small
Skoda,Rapid,1.6 Mpi Ambition,Sedan,5.0,1218290,Petrol,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1137.0,,True,1598.0,105.0,153.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Budget,Low,Small
Skoda,Rapid,1.5 Tdi Cr Active,Sedan,5.0,1227489,Diesel,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1210.0,,True,1498.0,110.0,250.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Budget,Low,Small
Skoda,Rapid,1.6 Mpi Active,Sedan,5.0,1075937,Petrol,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1137.0,,True,1598.0,105.0,153.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Budget,Low,Small
Skoda,Rapid,1.5 Tdi Cr Ambition,Sedan,5.0,1378110,Diesel,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1210.0,,True,1498.0,110.0,250.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Budget,Low,Small
Skoda,Rapid,1.5 Tdi Cr Ambition At,Sedan,5.0,1524510,Diesel,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1228.0,,True,1498.0,110.0,250.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,7.0,Mid-Range,Low,Small
Skoda,Rapid,1.6 Mpi Style At,Sedan,5.0,1517190,Petrol,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1187.0,True,True,1598.0,105.0,153.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,7.0,Mid-Range,Low,Small
Skoda,Rapid,1.5 Tdi Cr Style At,Sedan,5.0,1707510,Diesel,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1228.0,True,True,1498.0,110.0,250.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Mid-Range,Low,Small
Skoda,Rapid,1.5 Tdi Cr Style,Sedan,5.0,1553790,Diesel,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1210.0,True,True,1498.0,110.0,250.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Mid-Range,Low,Small
Skoda,Rapid,1.6 Mpi Style,Sedan,5.0,1361030,Petrol,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1137.0,True,True,1598.0,105.0,153.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Budget,Low,Small
Skoda,Rapid,1.6 Mpi Ambition At,Sedan,5.0,1219510,Petrol,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1187.0,,True,1598.0,105.0,153.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Budget,Low,Small
Skoda,Rapid,Onyx Mt Petrol,Sedan,5.0,1190230,Petrol,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1137.0,True,True,1598.0,105.0,153.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Budget,Low,Small
Skoda,Rapid,Onyx At Petrol,Sedan,5.0,1341510,Petrol,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1187.0,True,True,1598.0,105.0,153.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,7.0,Budget,Low,Small
Skoda,Rapid,Onyx Mt Diesel,Sedan,5.0,1413490,Diesel,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1210.0,True,True,1498.0,110.0,250.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Budget,Low,Small
Skoda,Rapid,Onyx At Diesel,Sedan,5.0,1553790,Diesel,2552.0,4413,1699.0,1466.0,460.0,4.0,163.0,1228.0,True,True,1498.0,110.0,250.0,True,True,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,Drum,Compound link crank-axle,FWD,5.0,Mid-Range,Low,Small
Fiat,Abarth Punto,1.4 T-Jet,Hatchback,5.0,1196783,Petrol,2510.0,3989,1687.0,1505.0,,5.0,155.0,,,True,1368.0,145.0,212.0,True,True,Ventilated Disc,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",Ventilated Disc,"Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",FWD,5.0,Budget,Low,Small
Hyundai,Creta,1.4 Crdi E Plus,SUV,5.0,1219987,Diesel,2590.0,4270,1780.0,1630.0,475.0,5.0,190.0,,,True,1396.0,90.0,220.0,True,True,Ventilated Disc,Mc Pherson Strut with coil spring,Drum,Coupled Torsion Beam Axle (CTBA) with coil spring,FWD,6.0,Budget,Low,Small
Hyundai,Creta,1.6 Vtvt E Plus,SUV,5.0,1219987,Petrol,2590.0,4270,1780.0,1630.0,475.0,5.0,190.0,,,True,1591.0,123.0,151.0,True,True,Ventilated Disc,Mc Pherson Strut with coil spring,Drum,Coupled Torsion Beam Axle (CTBA) with coil spring,FWD,6.0,Budget,Low,Small
Hyundai,Creta,1.6 Vtvt Sx,SUV,5.0,1503691,Petrol,2590.0,4270,1780.0,1630.0,475.0,5.0,190.0,1180.0,True,True,1591.0,123.0,151.0,True,True,Ventilated Disc,Macpherson strut with Coil Spring,Drum,Coupled Torsion Beam Axle (CTBA) with coil spring,FWD,6.0,Mid-Range,Low,Small
Hyundai,Creta,1.6 Vtvt Sx (O),SUV,5.0,1701213,Petrol,2590.0,4270,1780.0,1630.0,475.0,5.0,190.0,1180.0,True,True,1591.0,123.0,151.0,True,True,Ventilated Disc,Macpherson strut with Coil Spring,Drum,Coupled Torsion Beam Axle (CTBA) with coil spring,FWD,6.0,Mid-Range,Low,Small
