Id;Name
152088;Yoko Shibano
152089;Nagoya Shibano
152091;Shingo Onijima
152092;Ranmaru Fujieda
152093;Tamaki Kitakouji
152098;Kei Karuizawa
152099;Fuuka
152100;Angol Moa
152101;Kaps Roujin
152103;Nostradamus
152105;Franz Kaps
152109;Yoshiko Yoshinoura
152110;Gunhead
152111;Sumire
152112;Liones Yelistratova
152117;Setsuna Shimazaki
152119;Rin Shima
152120;Nadeshiko Kagamihara
152121;Ena Saitou
152122;Chiaki Oogaki
152123;Aoi Inuyama
152124;Minami Toba
152125;Sakura Kagamihara
152126;Maika Sakuranomiya
152127;Kaho Hinata
152128;Lily
152129;Iwashimizu
152130;Miu Nomura
152131;Keisuke Fujitani
152132;Chikara Ooshima
152133;Charlotta
152134;Peco
152136;Edmont
152137;Joshua
152138;Haldine
152139;Washiiri
152140;Gustav
152141;Yayoi Tachibana
152145;Mafuyu Hoshikawa
152146;Kouyou Akizuki
152147;Dino
152148;Sia Gold
152149;Miu Amano
152150;Hideri Kanzaki
152151;Airi Sakura
152152;Teruhiko Yukimura
152153;Kouhei Katsuragi
152154;Arisu Sakayanagi
152155;Kakeru Ryuuen
152156;Mio Ibuki
152157;Manabu Horikita
152158;Akane Tachibana
152159;Chie Hoshinomiya
152160;Ayumi Uesaka
152161;Kokoro Shiina
152162;Zeta
152163;Banjou Ueki Tylor
152164;Goza 168-sei
152166;Ryuuko Okegawa
152167;Ogin
152168;Nina Alexandrovna
152169;Mary
152170;Yuuko Morigaya
152171;Mahiro Kyoubashi
152172;Karen Kiritani
152173;Karin Kiritani
152174;Rosa
152175;Rino Fujisaki
152176;Shizuha Kagura
152178;Gold Ohara
152181;Wise
152182;Porta
152184;Hinako's Mother
152185;Ruriko's Mother
152186;Chiaki no Chichi
152187;Sagiri's Mother
152188;Kotetsu Izumi
152217;Pommern
152218;Furias
152219;Yuel
152220;Yodarha
152221;Narmaya
152222;Soriz
152223;Jessica
152224;Feather
152225;Djeeta
152226;Karteira
152227;Lowain
152228;Elsem
152229;Tomoi
152230;Zaka Taikou
152231;Tenchou
152232;Preyas
152239;Aki
152240;Fuyu
152241;Shuu
152242;Gidoku
152243;Yakin
152244;Chibo
152245;Kain Arisugawa
152249;Amane Makimura
152250;Amanatsu
152251;Souichi Makimura
152252;Dolly
152253;Yamamoto 372-gou
152254;Yamamoto
152257;Coburoux
152258;Gariken
152259;Nutmeg
152260;Potechin
152261;Naanda
152262;Togeroux
152263;Roux Daiou
152264;Negitama Joou
152265;Hayashi-jii
152266;Bouillon-sensei
152267;Honey Obasan
152268;Rakkyodon
152269;Chutney Chef
152270;Claudia Hodgins
152271;Gilbert Bougainvillea
152272;Benedict Blue
152273;Cattleya Baudelaire
152275;Nanamaki
152276;Azuma
152277;Rat-faced Youkai
152278;Mizuki Azuma
152279;Aoi Iroha
152280;Ashley Bradbury
152281;Vesta
152282;Amor
152283;Gakuenchou
152284;Fuku-Gakuenchou
152285;Strafansky Yelistratova
152286;Qi Bao
152287;L
152288;7
152289;Taisa
152290;Normandy-kou
152291;Gazelle
152293;Akira Sonohara
152294;Kunimitsu Ookura
152295;Yuna
152296;Michiru Yanai
152297;Tsukika Kuze
152298;Nino's Mother
152299;Yuzu's Mother
152300;Momo's Mother
152302;Shoun Enoshima
152321;Theo Cornaro
152322;Siluca Meletes
152323;Irvin
152324;Aishela
152325;David Lassic
152326;Moreno Dortous
152327;Priscilla Farnese
152328;Marrine Kreische
152329;Villar Constance
152330;Mirza Kooches
152331;Alexis Douse
152332;Cecilia Genne
152333;Anai
152334;Sam Tyler
152335;Jennifer Record
152336;Urakuou Hakubi
152337;Hatori Shikishima
152338;Ayumu Miho
152339;Hatori's Mother
152340;Hatori no Chichi
152341;Ayumu's Mother
152342;Ayumu no Chichi
152344;Vermouth
152345;Yuu Karasawa
152346;Lymmons
152347;Houko Hoshimiya
152348;Gennai Hirayama
152349;Amaretto
152350;Strega
152351;Roshell
152352;Roshell no Chichi
152353;Kokuou
152354;Hishoukan
152355;Shougun
152356;Majutsushi-dan A
152357;Majutsushi-dan B
152358;Furugiya no Tenshu
152362;Hyakunosuke Ogata
152363;Kiroranke
152364;Tatsuma Ushiyama
152366;Inkarmat
152367;Kano Ienaga
152368;Kazuo Henmi
152369;Kiichirou Wakayama
152370;Noppera-bou
152371;Shinpachi Nagakura
152372;Tokushirou Tsurumi
152373;Yasaku Edogai
152374;'Olu'olu
152375;Phillip Louis
152377;Wanchoi
152378;Twin Star
152379;Ling Hua
152380;EY
152381;Wild Wolf
152382;Shao Lan
152383;L
152384;Maki
152385;You Qi Lu
152386;Ring
152387;Silicon
152388;Jostia
152389;Temujin
152390;Koshiriko
152391;Littrette
152392;Takeshi
152393;Mikan
152394;Long Lao
152395;Long Ruo
152396;Mammoth Viking
152397;Collector
152398;Bashida
152401;Ganma Asui
152402;Beru Asui
152403;Samidare Asui
152404;Satsuki Asui
152405;Kashiko Sekigai
152406;Romero Fujimi
152407;Dadan Tadan
152412;Wolf Lady
152421;Zappa Shimoi
152422;Father Kitamura
152423;Mother Kitamura
152424;Takuma
152425;Tsukiko
152426;Ginro
152427;Jinbe
152428;Benihimo
152431;Mars
152433;Ran Ochanomizu
152441;Mother Oikawa
152443;Haruko Miura
152444;Junichi Tajima
152446;Kazuhiro
152448;Minoru
152457;Kirara Hanazono
152458;Jewlulu
152461;Genjirou Tanigaki
152466;Gai Takarada
152467;Chibiking
152468;Soma
152472;Akira Takechi
152473;Yuri Tamura
152474;Seigo Ibuki
152475;Mio Odagiri
152476;Glenda
152477;Tatsumi Azama
152478;Ueyanagi
152479;Mikage Okiyama
152480;Shirona Kuraki
152482;Kazuomi Kusuki
152484;Rocco Belfeban
152485;Saitaisai
152486;Taruchie
152492;Wataru Maruyama
152493;Ryouta Mukai
152494;Touichirou Nakazawa
152495;Fumika Kenmochi
152496;Tamami Kagawa
152497;Haruomi Konoe
152498;Masaru Shibata
152499;Yoshikatsu Kurada
152500;Chika Koshiyama
152501;Gil Brand
152502;Minoru Hanabusa
152503;Koutarou Tozuka
152504;Hiroshi
152505;Keiko
152506;Eriko
152516;Yue Tang
152517;Mu Sheng Xue
152520;Nakayama
152523;Scorpion
152525;Kotake
152529;Gunjou
152530;Ian Izzet
152531;Eleanor Evans
152532;Lisa Livingstone
152533;Naki
152534;Raise
152535;Mister Mystic
152536;Steel Ruler
152537;Flaming Fury
152538;Dead Wing
152539;Kana
152540;Hiro
152541;Uki
152542;Saya
152546;Jean-Louis Chochi
152573;Exon
152575;Tanuki Shigaraki
152580;Nibi
152582;Nezu
152583;Rou
152584;Kaikoku Onigasaki
152586;Tamuro
152587;Rei
152591;Mito Fujimori
152596;Dorf Azalia
152603;Kaoru Mashiko
152604;Ellen Kohagura
152605;Maki Shidou
152606;Suzuka Konohana
152607;Yomi Satsuki
152608;Yume Tsubakuro
152609;Yukari Origami
152610;Taigo Koyurugi
152611;Shouki Kawabukuro
152612;Nagisa no Sobo
152613;Tamaki Tsuburaya
152614;Painter
152615;Tetsuo Fujita
152616;Kamisama
152617;Mika
152618;Aer
152619;Reim
152620;Alfred Urnea Ortlinde
152621;Origa Strand
152622;Alma Strand
152623;Charlotte
152624;Raim
152625;Lapis
152626;Cecil
152627;Lion Blitz
152629;Latifa
152634;Tatsuhito Ikoma
152639;Pascal-sensei
152640;Hayato Hayakawa
152641;Chika
152642;Steve Kanamori
152643;Iwata
152644;Yuusuke Kitano
152645;Hikaru Tachibana
152646;Kirari Ijuuin
152647;Itsuki
152648;Rin
152649;Shin Satou
152652;Kaitou Nitty
152653;Fourth Kind
152654;Uwabami
152655;Aibou
152658;Iris Amicitia
152659;Majo
152660;Ameonna-sensei
152661;Barnac
152662;Argenta
152663;Geraint
152664;Karacule
152665;Liya
152666;Nerwin
152667;Velskud
152668;Galahad
152677;Inchou
152678;Antonio Lucio
152679;Silvestro Brega
152680;Beyazit Ulema
152681;Balaban Al-Kaplan
152683;Rena Fukami
152690;Yuzuka Kise
152691;Narration
152692;Touka Shishigaya
152693;Murasaki Ikoma
152694;Haruto Aoi
152695;Christina Sakurako Kujirase
152696;Shiori Arisaka
152697;Megumi Kumashiro
152698;Nogami
152699;Ichiru Sengoku
152700;Sylvia
152701;Velvet
152702;Izumi Yamamoto
152705;Kosumo Date
152706;Ririka Ijuuin
152707;Eric Anderson
152708;Amy Anderson
152712;Yuuka Saeki
152714;Kazuma Bobata
152715;Mamako Oosuki
152716;Masato Oosuki
152718;Haru
152719;Dimitri Magarov
152721;Koyuki
152727;Beoram
152729;Nobunaga Oda
152730;Yukimura Sanada
152731;Masamune Date
152732;Hideyoshi Toyotomi
152733;Ieyasu Tokugawa
152734;Mitsuhide Akechi
152735;Mitsunari Ishida
152736;Shingen Takeda
152737;Kenshin Uesugi
152738;Sasuke Sarutobi
152739;Kennyo
152740;Motonari Mouri
152741;Nono Morikubo
152742;MCQ
152746;Mari Shirako
152747;Kotoko Watatsumugi
152748;Rito Sudou
152749;Runrun
152750;Toma
152751;Sousai
152752;Fool
152753;Mariko
152754;Souta
152755;Yuki
152758;Gakuto Kase
152759;Elyse Mary Stewart
152760;Tim
152761;Sonia Virena
152762;Stephan Virena
152764;Yoshiie Yamazaki
152765;Naotaka Magara
152766;Kuza Ackerman
152767;Mask of Light
152769;Michiru
152770;Nobuyuki Yazawa
152771;Shinobu Senke
152773;Akatsuki Iride
152774;Karin Sarayashiki
152775;Himiko Inaba
152776;Yuzu Roromori
152777;Makino Aikawa
152779;Homeroom Teacher
152780;Komichi Ayano
152781;Yuki Godai
152782;Otome Kaburagi
152783;Ayumu Takasaka
152784;Touko Sabe
152785;Ako Ooki
152786;Native
152791;Robin Hood
152792;Shambhala
152794;Imai
152795;Manana Nonomura
152797;Shou Hakua
152798;Natsuo
152799;Nishio Oonishi
152800;Cus
152802;Hikayu Hoshikawa
152803;Tiki
152806;D'Artagnyan
152807;Ningxue Mu
152808;Coji-Coji
152811;Karen Banba
152812;Tomochika Jinbo
152813;Teruo Ashimoto
152814;Grandfather Ashimoto
152815;Grandfather Ebina
152816;Father Ebina
152817;Chief Priest
152818;Fuguda
152819;Isaki
152820;Habolg
152823;Adam Weishaupt
152826;Keika Kiyotaki
152829;Asuma Ogasawara
152830;Eiji Katsuragi
152831;Chikage Saotome
152832;Makoto Susa
152833;Ichika Saotome
152836;Honghong Tushan
152837;Repre
152838;Akane
152839;Ranko Yagyuu
152840;Takako Tashiro
152841;Himeko Houjou
152842;Kuri's Mother
152843;Kouu
152844;Rinpyou
152845;Kabutomaru
152846;Reira
152847;Fuuma Sousui
152848;Erina Asuka
152849;Yasha Hime
152850;Byakko
152851;Shien
152852;Raiden
152853;Anki
152855;Kagerou
152856;Yousui
152858;Kurojishi
152859;Adelheid
152863;Klein
152866;Sarah
152867;Reika
152868;Britney
152869;Tina
152870;Kouki Nakano
152871;Kai Musashisakai
152872;Erika Aoyama
152873;Yui Obata
152874;Thomas Alfeid
152875;Sirius Alfeid
152877;Terufusa Adachi
152880;Akane Eimura
152881;Kii Hiiragi
152882;Mamoru
152883;Tadashi
152884;Nozomi
152888;Maeda-san
152889;Tori 1
152890;Tori 2
152891;Tori 3
152892;Narration
152893;Daiki Takeda
152894;Reina Aioi
152895;Wataru Shibata
152896;Kenta Isezaki
152897;Yuuji Nejima
152898;Chisato Nejima
152899;Kizuna Nejima
152900;Gaius Levina Sorel
152901;Gigina Jerde Dolk Melios Ashley Boeuf
152902;Brûlée Charlotte
152903;Freddy
152904;Raien
152905;Muma
152906;Shimon
152907;Sigma
152908;Jackal
152909;Shura
152910;Oz
152911;Arthur
152912;Davide
152913;Hakureizan no Majo
152914;Ayane Matsuura
152918;Einithi
152932;Aley
152933;Ivan Zell
152934;Lily
152935;Raphael
152936;Artosh
152937;Ansa Arishin
152938;Yuu Kuromu
152939;Tenten
152940;Pukupuku
152941;Yocchin
152942;Hinata Takaragawa
152943;Q Buster Head
152944;Narration
152945;Herlock Sholmès
152946;Jimmy A. Aleister
152947;Alexandrina Victoria
152948;Rempart Leonhardt
152954;Mimiko Jigoku
152966;Nana
152967;Rina Saijou
152968;Kanata Shinozaki
152969;Bekkamu Kinoshita
152971;Carlos Diego
152975;Jin Hazama
152976;Kotoko Izumi
152977;Miko
152978;Riko
152979;Reiko Mihie
152980;Gabrielle Étaín
152981;Uwe Woll
152985;Ridwan
152986;Hiro Izumi
152987;Saori Izumi
152988;Barican
152990;Suihanjar
152991;Tsukuyomi
152992;Mari Uesugi
152993;Maki Makimura
152994;Youko Sasaki
152995;Hideyuki Togawa
152996;Hideji Saijou
152998;Fudou Kazanari
153002;Kuchihige
153007;Miku Kenjou
153011;Tadakatsu Honda
153028;Saiko
153029;Mayumi Shiba
153030;Kikue Shiba
153043;Aki
153045;Haruka Kaibara
153047;Carisa Contzen
153052;Zhivago
153054;Loggins
153073;Gina Boyd
153075;Gaganpo
153076;Lionel
153077;Sendai Tenshu
153078;Faldania
153079;Balrog
153080;Wilhelm
153166;Cinderella
153167;Wander Monkey
153175;Nie Li
153182;Torakichi Tanuki
153183;Kizuku Ooyama
153184;Narrator
153185;Hell Deathbird
153186;Ze Stron
153187;Ze Stronestro
153188;Gorou Oki
153189;Juuzou Oki
153190;Domino Dealer
153191;Leader
153192;Seike
153193;Naru
153194;Yakumaru
153195;Bishoujo Golem
153196;Ralf Jurgens
153197;Chinatsu Nakanishi
153215;Butler
153217;Young Lady A
153218;Young Lady B
153221;Old Man
153226;Clerk
153227;Gijigiji
153244;Cook 1
153245;Middle-Aged Cook
153246;Delinquent A
153247;Delinquent C
153250;Monica
153251;President
153252;Julian
153253;Semolina
153254;Eiya Arakawa
153255;Yuuga Oota
153257;Rokusuke Oono
153263;Yuri Miyata
153264;Megumi Meguro
153265;Satan
153266;Ibaraki Douji
153267;Zangief
153268;Carmen
153269;Behringer
153270;Yohan
153271;Rosa
153278;Bai Luan
153279;Shui Chen
153280;Jin Hai
153281;Tu Si
153282;Yue Shen
153283;Huo Chou
153284;Zekkai
153285;Hagihime
153287;Owner of Flower
153291;Offmon
153294;Baja
153295;Ga-chan
153296;Coco
153300;Gi
153301;Kanako
153306;Ayumi Hayashi
153307;Otome Morishima
153308;Itsuka Atsugi
153309;Girl
153310;Mother Tachibana
153311;Grandmother Tachibana
153312;Defense Minister Hiroki
153314;Sofia Sakharov
153315;Dozaemon
153318;Tatsue Yokoyama
153336;Myr
153342;Hajime Katsura
153343;Yuuka Sonobe
153344;Liliana S. B. Heilig
153346;Hazuki Kagimura
153347;Shizuka Tsuchimikado
153348;Yumilia Qazan
153349;Hana Ichinose
153350;Tamate Momochi
153351;Eiko Tokura
153352;Kamuri Sengoku
153353;Shion Kyouzuka
153354;Hiroe Hannen
153355;Miki Tokura
153356;Maho Ogano
153357;Amane Ootani
153358;Kiyose Enami
153359;Hawk
153360;Makio Inaniwa
153361;Inaniwa Jr.
153362;Shingo Adachi
153363;Toshiyuki Abe
153364;Satomi Ishii
153365;Hirofumi Inoue
153366;Kana Ueda
153367;Yousuke Ueda
153368;Akira Oono
153369;Yuusuke Kawakami
153370;Chia Kawano
153371;Akemi Kinoshita
153372;Daisuke Tasaki
153373;Hideki Toyoda
153374;Minako Nakao
153375;Misaki Nakajima
153376;Nami Hirano
153377;Masami Matsumoto
153378;Emi Miyazaki
153379;Shouta Yahiro
153380;Hiroko Yamaguchi
153381;Keita Yamashita
153382;Kenta Akamatsu
153383;Masatoshi Ooi
153384;Aya Kuramoto
153385;Daiki Kurosawa
153386;Yuuna Kobayashi
153387;Toshifumi Sakakibara
153388;Takuya Sakamoto
153389;Yuuichi Satou
153390;Tatsuya Jinba
153391;Ryou Sugisawa
153392;Nanami Takumi
153393;Teruaki Nagata
153394;Tsubasa Furusawa
153395;Aya Matsuoka
153396;Riona Matsumoto
153397;Rina Minami
153398;Aimi Murazumi
153399;Haruka Momoki
153400;Mitsuki Yukimura
153401;Toshiyuki Fujioka
153402;Makoto Takada
153403;Victoria Samanark
153405;MC
153406;Shion
153409;Fisherman
153410;Fish
153411;Doctor
153412;Happy
153413;Cacao
153439;Kaoru Aoya
153440;Ismail
153441;Wattsman
153442;Chief Manager
153443;Seisan Iinchou
153444;Boss
153445;Kento Amagase
153446;Rumi Naomi
153447;Zen Kamioka
153448;Asuka Morisaki
153449;Takahiro Ise
153450;Rumiko Hiiragi
153451;Shouta Uranishi
153452;Rie Naruto
153453;Kenji Sugimoto
153454;Haruka Mikami
153455;Red Person
153461;Gordon Agrippa
153462;Keiji Hase
153463;Mizuwa Hase
153464;Migiwa Hase
153465;Takenaka
153466;Youji Orihara
153467;Kana
153468;Ryou Kadomatsu
153469;Mariko Nakamura
153470;Father Teshigawara
153471;Mother Teshigawara
153475;Ladow
153476;Dain
153477;Lim
153478;Rain
153479;Shian
153480;Calion
153481;Gahha Kalakala
153482;Jarna
153483;Gatalion
153484;Lingrodo
153485;Sasandra Shuseki
153486;Zeo
153490;Hanshirou Kaneko
153500;Maya Satou
153501;Hideo Sotomura
153502;Satsuki Shinohara
153503;Chiaki Matsushita
153504;Kokoro Inogashira
153505;Daichi Ishizaki
153506;Chihiro Shiranami
153507;Albert Yamada
153508;Tamahiko Shima
153509;Yuzuki Tachibana
153510;Yume Kobashi
153511;Sanzou Sharak
153513;Tamako Shima
153518;Kuroi Seishi
153519;Akito Miyake
153520;Haruka Hasebe
153521;Mei Yu Wang
153523;Ryou Atsumi
153525;Ruri
153528;Chrome
153534;Female Reporter
153535;Kenji Tsuragamae
153537;Giran
153538;Chie
153539;Kayatsubo
153540;Alwida
153541;Rena
153542;Bado
153543;Zaza
153544;Migu
153546;Old Lady
153547;Narrator
153555;Oodenta Mitsuyo
153556;Higekiri
153557;Hizamaru
153561;Finral Roulacase
153562;Sora Mizusawa
153563;Koharu Sakurai
153564;Yui Shiraishi
153565;Moriko Morioka
153566;Yuuta Sakurai
153567;Homare Koiwai
153568;Kazuomi Fujimoto
153569;Hayashi
153570;Lily
153571;Kanbe
153572;Lilac
153573;Himeralda
153574;Pokotarou
153581;Karen Navis
153582;Edward Teach
153583;Saso Kamomeeno
153586;Satsuki Sasaki
153619;Greta Sunderland
153620;Utasha
153632;Yamada
153633;Hiroyuki Ishii
153634;Keisuke Kaga
153635;Hanako
153640;Mari Horiuchi
153641;Takumi Horiuchi
153642;Mustard
153643;Shuuichi Iguchi
153645;Zenji Banba
153646;Xianming Lin
153647;Saitou
153649;Gonsuke
153650;Marulk
153652;Producer
153654;Chestnut horse
153655;Seal brown horse
153656;White horse
153657;Satomi Usami
153664;Tenpei Hanageishi
153666;Tonari Dalton
153667;Keiko Uchimura
153671;Cain Blood
153674;Kazuki Sorimachi
153679;Narek Ischl de Milidonia
153681;Ani Inako
153682;Chrom Rem
153683;Grimaru
153684;Riot Volte
153685;Teo Colton
153700;MitoMen
153702;Zhuo Dong
153706;Tarou Tanaka
153708;Loco
153711;Bold
153712;Zack McConnell
153713;Jack Johnson
153715;Aino
153716;Bakura no Chichi
153718;Sirius
153719;Selkie
153725;Cracker Charlotte
153726;Billy
153727;Kaizoku
153728;Madam
153733;Yukika
153738;Yasmin
153739;Mani
153740;Kudaragi
153746;Gabriel
153748;Takumi Mukai
153749;Kokuou
153750;Green
153751;Fei Zhang
153753;Blaker Shishaku
153754;Red
153755;Innsmouth
153756;Erina Talker
153757;Duodecuple
153758;Miru
153766;Santouka Taneda
153767;Shousaku Katsura
153768;Mikochi
153769;Hakumei
153787;Sensei
153791;Hana
153792;Chizuko Hori
153793;Kirihito Tsuji
153794;Perospero Charlotte
153795;Chiffon Charlotte
153796;Pound
153799;Gotty
153800;Nozel Silva
153801;Fuegoleon Vermillion
153802;Jack the Ripper
153824;Charlotte Roselei
153825;Sheepshead
153826;Ginrummy
153827;Roddy
153828;Bariete
153829;Sicilian
153830;Quitela
153831;Shigeo Morishima
153832;Sanae Shimizu
153843;Gen Asagiri
153844;Sarah
153845;Yuzuriha Ogawa
153846;Kohaku
153860;Waruchin Daijiten
153861;Sonju
153862;Mujika
153876;Yawara Chatora
153877;Mirai Sasaki
153878;Juso Moashi
153879;Taishirou Toyomitsu
153880;Ken Takagi
153881;Muscular
153882;Kenji Hikiishi
153883;Moonfish
153884;Atsuhiro Sako
153888;Mitty
153889;Michael Hoden
153890;Warren Dulles
153891;LISA
153894;Jima
153920;Higata
153921;Sergio
153922;Amelia Venkatesh
153925;Elliot Gurnberg Stratmann
153926;Wald Richter
153927;Lou Meade
153929;Carly Stratmann
153935;Tsubaki Akabane
153936;Ayame Osaki
153937;Matsuri Toda
153938;Bei Bei Yang
153939;Masato Gomon
153940;Tooru Roppongi
153942;Francesca
153943;Regina Babylon
153945;Kuroi Aitsu
153949;Yasohachi Yamagishi
153950;Elza Forte
153951;Reina Itsutsuboshi
153953;Roukei
153956;Mira
153965;Klaus Lunettes
153966;William Vangeance
153967;Kana Kojima
153968;Ichirou Satou
153969;Mayu Matsukaze
153970;Rin Suzuki
153976;Kyouko Igarashi
153978;Osage Marui
153979;Mosako Aburana
153980;Teacher
153981;Arute
153982;Alexander
153983;Chokmah
153984;Cait Sith
153985;Shirokuma-san
153986;Azarashi-kun
153987;Vino von Lomzard
153988;Ruze Selen el Phiriazar
153989;Mare Selen el Phiriazar
153993;Konpei Hoshino
153994;Aide
153995;Akane Amamiya
153997;Bernard Jester
153998;Kristoff Fraul
154000;Makoto Sakamoto
154001;Keiichi Miki
154002;Mary
154003;Deathgeld
154004;Edgar
154006;Liebe
154007;Qianliyan
154008;Shunfeng'er
154009;Secretary
154010;Basil
154012;Gibo
154013;Chief Priest
154014;Hanoka
154016;Charon Seiga
154026;Anne Karas
154027;Dan Karas
154030;Martina Ort Qsperka
154031;Eleonore Miranda Qsperka
154032;Isadora Adalina Qsperka
154033;HIME
154034;Karin Zaizen
154046;Momozou Takenaka
154048;Minami
154049;Chinan
154052;Radaa Niva
154053;Cherokee
154056;Mafuyu Kirisu
154058;Announcer
154059;Blackback
154060;Yomo
154062;Miyagi
154063;Monjii
154064;Milky
154065;Haru's Father
154066;Haru's Mother
154070;Nenene
154073;Alwyn
154074;Hereford
154075;John
154076;Gard
154077;Gilem
154078;Ranaa
154079;Sharif
154081;Patricio
154083;Emma Bessho
154084;Aaron
154088;Marlene
154089;Rene
154090;Gawain
154091;Kazutomo Sodesaki
154092;Youhei Kuki
154093;Numerikov
154094;Ganard
154095;Oscar von Helmechion
154096;Dockmaan
154097;Snook
154098;Chito
154099;Yuuri
154100;Yoriko Fujitani
154102;Kinugasa
154103;Aoba
154105;Rita Krüger
154113;Kuroko Shiina
154114;Kenshin Uesugi
154123;Sawada
154124;Ia
154130;King Baum
154133;Nejiru Gaou
154141;Alexander Putin
154142;Yf Putin
154143;Homare Onishima
154144;Marlon
154150;Maaya Asagaya
154151;Ai Asagaya
154152;Shuugo Asagaya
154159;Shio Ihei
154160;Christian
154163;Ogin
154166;Saori Fuchidaka
154167;Verno Fahrenheart
154168;Skuld
154169;Thandi
154170;Urdr
154171;Matajuurou
154172;Yui Kakiuchi
154173;Sakurako Sakuraba
154174;Ruriko
154175;Nyx Avatar
154178;Hikaru Amano
154179;Miyabi Kashino
154180;Rei Kashino
154182;Shigeru Amano
154183;Kyouko Amano
154184;Masayo Andou
154185;Ichita Andou
154186;Momoe Andou
154187;Noriko Ameya
154188;Yayoi Hanabusa
154189;Shiotani
154190;Satou
154191;Kenichi Morino
154192;Mantarou Kujou
154193;Nicholas Hayashi
154194;Chinatsu Sayama
154195;Youko Ayukawa
154196;Ikue Nakajima
154197;Sayuri Kanda
154198;Miki Mori
154199;Kanako Koizumi
154200;Kashi
154201;Marjoram
154202;Ringo Koizumi
154203;Sully
154206;Erika Hayami
154208;Amelie
154211;Xiaojie Dongguo
154212;Shaodi
154213;Zixuan Mo
154214;Kanata Hoshijima
154215;Aries Spring
154216;Quitterie Raffaeli
154217;Zack Walker
154218;Yunhua Lu
154219;Luca Esposito
154220;Ulgar Zweig
154221;Charce Lacroix
154222;Funicia Raffaeli
154223;Narrator
154224;Julie Noguchi
154225;Supreme Commander Teral
154226;Marchino
154227;Minako Marchino
154228;Commander Leats
154229;Kensaku Kira
154230;Dan Toshiya
154231;Haruhi Rie
154233;Professor Kazami
154234;Gamoro
154235;Yuhei Morikawa
154236;Gagan
154237;Meisa
154238;Hannaa
154239;Robel
154240;Jeela
154243;Ren
154244;Katsuie Shibata
154245;Mitsuhide Akechi
154246;Nobunaga Oda
154247;Ranmaru Mori
154248;Nagahide Niwa
154249;Hanbee Takenaka
154250;Ant de Bonham
154251;Mitsunari Ishida
154252;Shu
154253;Hideyoshi Toyotomi
154254;Bilić
154255;Sancrin
154256;Joe Bunny
154258;Smoothie Charlotte
154259;Cosette
154260;Epony
154261;Kanbee Kuroda
154262;Toshiie Maeda
154263;Buhichuck
154264;Kuween
154265;Kagekatsu Uesugi
154266;Scotch
154267;Kageie Kakizaki
154268;Kenshin Uesugi
154269;Kagemochi Amakasu
154270;Kanetsugu Naoe
154271;Masatoyo Naitou
154272;Masakage Yamagata
154273;Shingen Takeda
154274;Masanobu Kousaka
154275;Nobuhara Baba
154276;Kamanosuke Yuri
154277;Sasuke Sarutobi
154278;Akatsuki
154279;Shamrock
154282;Koganei Musashi
154283;Nabeshin
154284;Kimiyo Hiraga
154285;Sonpara
154286;Danpara
154287;Bonpara
154288;Wanchin
154289;Orsi Orfai
154291;Kaya
154292;Hiromi
154293;Neko-yaku
154294;Yukimura Sanada
154295;Nobuyuki Sanada
154296;Saizou Kirigakure
154297;Shigezane Date
154298;Masamune Date
154299;Kojuurou Katakura
154302;Ryou Tachibana
154308;Abraham Gray
154310;Mutsuki Shimazu
154311;Chiyuki Shiohara
154312;Misaki Nagai
154313;Izumi Murata
154314;Nagisa Suzuki
154315;Maria Shishido
154316;Yuria Shishido
154317;Kanae Kawamata
154318;Tamae Kuribayashi
154319;Mao Katakura
154320;Hitomi Iseki
154321;Arisu Amano
154322;Kurosu Itou
154324;Orhan
154325;Kristobal Hasslo Jarodek
154326;Catalina Camilla Jarodek
154327;Doroteo Maldones
154328;Gustavo Maldones
154329;Horacio Cojal
154330;Tsubasa Kurata
154331;Hatsune Wada
154332;Tanahashi
154333;Ai Makita
154334;Nene Itagaki
154335;Hibari Takada
154336;Tsugumi Nakajima
154337;Youko Higurashi
154338;Deyan
154339;Uchuura
154351;Akio Kyuuko
154352;10-dai Ujimune
154353;12-dai Shigemune
154354;Shigezane Date
154355;Kojirou Date
154356;Anpon
154357;Monmo
154358;Ryuujin
154359;Isaac
154360;Bob
154362;Narrator
154363;Commander Katastora
154364;Officer Daim
154365;General Daston
154366;Mirror Zero
154368;The Great Deran
154369;Midori Enjouji
154370;Kouzou Enjouji
154371;Jirou Enjouji
154372;Natsuko
154373;Principal
154374;Saiko Asabuki
154375;Danko Kibi
154376;Vice-Principal
154377;Dr. Mizuki
154378;Gorou Kumai
154379;Tetsuya Jin
154380;President Azasu
154381;General Darry
154382;President Baios
154383;Julia
154384;Galbraith
154385;Aoi Akane
154386;Balzak
154387;Arnold
154388;Camel
154389;Ann
154390;Roddy
154391;Jay
154392;Gord
154393;Ken
154394;Narrator
154396;Tenshi-kun
154397;Hannah Weber
154409;Zatora
154410;Ellis
154411;Tsukasa Kiriki
154412;Eiji Wakami
154413;Jouji Kawanaka
154414;Erika Satou
154415;James
154416;Kumi Yoshimoto
154417;Kirimoto
154418;Hirokazu Sugimoto
154419;Hidenori Danno
154424;Misaki
154432;Father Nebraska
154433;Suleiman
154434;Mummy
154435;Meadows
154436;Damask
154437;Acilia
154438;Munin
154446;Aria Futaba
154449;Duffi
154455;Kokuyou
154456;Sango
154459;Mariko
154460;Sabalas
154461;Dr. Zitter
154462;Neoneros
154463;Kenta Sanada
